4.645285010337829590e-01,5.475196838378906250e-01,5.287262201309204102e-01,4.298838078975677490e-01,3.194612562656402588e-01,6.395946741104125977e-01,5.800687670707702637e-01,4.931316375732421875e-01,5.775344967842102051e-01,4.041645526885986328e-01,5.661130547523498535e-01
4.149455726146697998e-01,5.172093510627746582e-01,5.644929409027099609e-01,5.076078772544860840e-01,4.751196205615997314e-01,6.187045574188232422e-01,5.324385762214660645e-01,5.606876015663146973e-01,4.211649894714355469e-01,5.097714066505432129e-01,5.005236864089965820e-01
5.770534873008728027e-01,3.729946911334991455e-01,7.387961745262145996e-01,6.897498965263366699e-01,4.980010986328125000e-01,6.057708859443664551e-01,4.986795783042907715e-01,7.248960733413696289e-01,3.063981831073760986e-01,7.219716906547546387e-01,6.584693193435668945e-01
4.592968225479125977e-01,5.696157813072204590e-01,2.948489487171173096e-01,4.663392007350921631e-01,4.732247292995452881e-01,4.095484614372253418e-01,4.202557206153869629e-01,4.582009613513946533e-01,5.514822602272033691e-01,3.632097542285919189e-01,6.249706745147705078e-01
6.066690683364868164e-01,4.633160829544067383e-01,6.333194375038146973e-01,6.827552914619445801e-01,4.155208766460418701e-01,5.944072008132934570e-01,5.247634649276733398e-01,7.380521893501281738e-01,4.367546141147613525e-01,6.798902750015258789e-01,7.741342782974243164e-01
5.412735342979431152e-01,5.024222731590270996e-01,2.448677569627761841e-01,4.822683930397033691e-01,6.448727250099182129e-01,3.430723547935485840e-01,3.427467644214630127e-01,3.811669051647186279e-01,6.356670856475830078e-01,4.614762961864471436e-01,5.809942483901977539e-01
6.368592977523803711e-01,4.670758843421936035e-01,4.937211275100708008e-01,4.113691747188568115e-01,6.002812981605529785e-01,3.956492841243743896e-01,4.898110926151275635e-01,4.827182888984680176e-01,5.536215901374816895e-01,5.137986540794372559e-01,5.139517188072204590e-01
5.268888473510742188e-01,5.202258825302124023e-01,3.676869571208953857e-01,5.378115773200988770e-01,6.071376800537109375e-01,2.615554630756378174e-01,3.542020618915557861e-01,4.258545339107513428e-01,3.880397677421569824e-01,5.384564399719238281e-01,5.407620072364807129e-01
5.624094605445861816e-01,4.559741616249084473e-01,4.350275099277496338e-01,6.833078265190124512e-01,4.124043881893157959e-01,5.939701795578002930e-01,4.382473528385162354e-01,5.984171032905578613e-01,6.043920516967773438e-01,5.880859494209289551e-01,6.657004356384277344e-01
5.424592494964599609e-01,5.432807803153991699e-01,3.897788822650909424e-01,4.024977385997772217e-01,5.972011089324951172e-01,5.134485363960266113e-01,5.153089165687561035e-01,3.650067448616027832e-01,6.288585066795349121e-01,4.973092675209045410e-01,2.051635682582855225e-01
5.925453305244445801e-01,4.409765899181365967e-01,4.589963257312774658e-01,4.776535034179687500e-01,5.510062575340270996e-01,5.190230607986450195e-01,5.335065126419067383e-01,4.482914209365844727e-01,6.586085557937622070e-01,4.800739884376525879e-01,3.014407455921173096e-01
4.283205270767211914e-01,5.616004467010498047e-01,2.895294725894927979e-01,3.163816630840301514e-01,5.126438140869140625e-01,4.091944992542266846e-01,4.873956441879272461e-01,3.362504839897155762e-01,6.070591807365417480e-01,2.533921599388122559e-01,5.230424404144287109e-01
3.786737620830535889e-01,5.134605765342712402e-01,4.264660477638244629e-01,4.828967452049255371e-01,5.010198354721069336e-01,5.159478187561035156e-01,5.200991630554199219e-01,4.737474322319030762e-01,5.816313624382019043e-01,4.279946088790893555e-01,3.002004921436309814e-01
4.896185398101806641e-01,5.917879343032836914e-01,4.563295841217041016e-01,5.909737944602966309e-01,3.153707087039947510e-01,7.094093561172485352e-01,4.859808981418609619e-01,5.837456583976745605e-01,5.188519358634948730e-01,5.126006007194519043e-01,7.102189660072326660e-01
6.693672537803649902e-01,6.190055608749389648e-01,4.067129790782928467e-01,5.485464334487915039e-01,4.482917785644531250e-01,4.671519994735717773e-01,4.242451786994934082e-01,4.758195281028747559e-01,5.219796299934387207e-01,5.810056328773498535e-01,7.251607179641723633e-01
6.633529663085937500e-01,5.071597099304199219e-01,3.871666193008422852e-01,6.530035138130187988e-01,4.182941019535064697e-01,5.061610341072082520e-01,4.074504077434539795e-01,4.996928870677947998e-01,6.203672885894775391e-01,5.504038333892822266e-01,5.691652297973632812e-01
3.539969027042388916e-01,6.534830927848815918e-01,4.561298787593841553e-01,3.290520012378692627e-01,4.671283364295959473e-01,3.986637294292449951e-01,4.688126444816589355e-01,3.313902914524078369e-01,3.408615291118621826e-01,4.243741929531097412e-01,4.330372512340545654e-01
4.406956434249877930e-01,4.235413968563079834e-01,5.401576161384582520e-01,4.070857167243957520e-01,5.553439259529113770e-01,4.856261312961578369e-01,5.256227254867553711e-01,5.304281115531921387e-01,4.582968354225158691e-01,4.347061812877655029e-01,4.939421415328979492e-01
5.144422054290771484e-01,4.397229850292205811e-01,5.435111522674560547e-01,5.181939601898193359e-01,3.634961545467376709e-01,5.657297372817993164e-01,5.251417160034179688e-01,5.311050415039062500e-01,5.005880594253540039e-01,4.646723866462707520e-01,5.007243752479553223e-01
4.051387906074523926e-01,3.988923430442810059e-01,6.692953109741210938e-01,5.730833411216735840e-01,4.354097545146942139e-01,4.974894523620605469e-01,5.292161703109741211e-01,6.096363663673400879e-01,3.373984992504119873e-01,4.514136314392089844e-01,5.970896482467651367e-01
6.649497151374816895e-01,5.557001829147338867e-01,4.277727305889129639e-01,6.220561861991882324e-01,4.919027090072631836e-01,5.436675548553466797e-01,3.760255873203277588e-01,4.723373949527740479e-01,5.114297270774841309e-01,7.076917886734008789e-01,5.892423391342163086e-01
6.443870663642883301e-01,5.728193521499633789e-01,3.570161759853363037e-01,4.984945356845855713e-01,3.931259214878082275e-01,6.341354846954345703e-01,4.754189252853393555e-01,4.624837040901184082e-01,6.774594783782958984e-01,4.630668163299560547e-01,7.003796696662902832e-01
3.185364007949829102e-01,4.417216181755065918e-01,5.704900026321411133e-01,3.495145142078399658e-01,5.648158788681030273e-01,3.555961251258850098e-01,5.883456468582153320e-01,4.240150749683380127e-01,4.768473207950592041e-01,3.120795786380767822e-01,3.263540863990783691e-01
4.448768198490142822e-01,4.265156686305999756e-01,4.199940562248229980e-01,3.913006484508514404e-01,4.837502241134643555e-01,5.067017078399658203e-01,5.220685601234436035e-01,3.795811831951141357e-01,5.661020278930664062e-01,2.998590171337127686e-01,3.666448891162872314e-01
4.884352982044219971e-01,5.163699984550476074e-01,5.527691841125488281e-01,4.165280759334564209e-01,4.906301200389862061e-01,5.533030629158020020e-01,5.574836730957031250e-01,4.862681925296783447e-01,4.929276108741760254e-01,4.935231804847717285e-01,2.977875173091888428e-01
6.571868062019348145e-01,5.467585325241088867e-01,6.187923550605773926e-01,6.545758843421936035e-01,4.973510801792144775e-01,4.509524703025817871e-01,4.496494233608245850e-01,6.014338731765747070e-01,3.366515338420867920e-01,7.437706589698791504e-01,6.106981039047241211e-01
4.579245150089263916e-01,5.068830847740173340e-01,5.006342530250549316e-01,5.922670364379882812e-01,4.100843966007232666e-01,5.406183004379272461e-01,4.621978104114532471e-01,4.701825380325317383e-01,4.493262171745300293e-01,5.425885319709777832e-01,4.898228347301483154e-01
4.930053055286407471e-01,6.121163964271545410e-01,4.881968796253204346e-01,4.978369474411010742e-01,3.725006282329559326e-01,6.799194812774658203e-01,4.990388154983520508e-01,4.219551384449005127e-01,4.560594558715820312e-01,5.298179984092712402e-01,4.449460804462432861e-01
5.345613360404968262e-01,6.353474259376525879e-01,4.471777975559234619e-01,5.542448759078979492e-01,4.335472285747528076e-01,4.923465847969055176e-01,4.039009511470794678e-01,4.795219004154205322e-01,3.637826740741729736e-01,5.910881757736206055e-01,6.519767642021179199e-01
5.810454487800598145e-01,3.481961488723754883e-01,5.648201107978820801e-01,5.578484535217285156e-01,7.048389315605163574e-01,3.086340725421905518e-01,4.469998478889465332e-01,5.804716348648071289e-01,3.990085721015930176e-01,5.805244445800781250e-01,5.273708105087280273e-01
4.919608235359191895e-01,5.469862222671508789e-01,4.807327091693878174e-01,4.804314672946929932e-01,6.115258336067199707e-01,3.300691246986389160e-01,4.033582806587219238e-01,4.284827709197998047e-01,3.227926790714263916e-01,6.349657773971557617e-01,3.810618519783020020e-01
5.200747251510620117e-01,4.205322563648223877e-01,4.463905692100524902e-01,3.626491129398345947e-01,7.299134731292724609e-01,3.251605033874511719e-01,4.761246144771575928e-01,3.792418837547302246e-01,4.702054262161254883e-01,4.495093822479248047e-01,3.531430363655090332e-01
4.062314033508300781e-01,6.067910790443420410e-01,4.943643212318420410e-01,4.834801554679870605e-01,3.533324301242828369e-01,5.360366702079772949e-01,4.787078201770782471e-01,4.377084672451019287e-01,3.511345982551574707e-01,4.472141861915588379e-01,5.985301136970520020e-01
5.016232728958129883e-01,5.957432389259338379e-01,4.509605765342712402e-01,6.072124242782592773e-01,3.491242229938507080e-01,6.555882692337036133e-01,4.967439174652099609e-01,5.845000147819519043e-01,6.003706455230712891e-01,5.488929152488708496e-01,6.072141528129577637e-01
6.049898266792297363e-01,4.230208694934844971e-01,4.363481402397155762e-01,5.928154587745666504e-01,6.313195824623107910e-01,4.076079130172729492e-01,4.284672737121582031e-01,5.105756521224975586e-01,5.443388223648071289e-01,6.186402440071105957e-01,3.816924095153808594e-01
5.886207818984985352e-01,3.794131278991699219e-01,5.921487212181091309e-01,6.623125076293945312e-01,5.207504034042358398e-01,5.407108664512634277e-01,4.931550920009613037e-01,6.542442440986633301e-01,4.970284700393676758e-01,6.101664900779724121e-01,5.098747014999389648e-01
3.820994794368743896e-01,4.811212122440338135e-01,3.110863268375396729e-01,3.553825616836547852e-01,5.012334585189819336e-01,4.995890855789184570e-01,5.078583955764770508e-01,3.824176490306854248e-01,6.741243004798889160e-01,2.665253579616546631e-01,4.001328945159912109e-01
6.517363786697387695e-01,6.270885467529296875e-01,3.902306854724884033e-01,5.056023597717285156e-01,3.403572142124176025e-01,6.402331590652465820e-01,4.548240303993225098e-01,3.917096555233001709e-01,5.834422111511230469e-01,5.603834390640258789e-01,5.899479985237121582e-01
5.343452692031860352e-01,5.356471538543701172e-01,4.285641312599182129e-01,5.575674176216125488e-01,5.673918724060058594e-01,3.447147011756896973e-01,4.437057971954345703e-01,5.318672060966491699e-01,5.230928063392639160e-01,5.471325516700744629e-01,5.822303295135498047e-01
4.166154265403747559e-01,4.008716940879821777e-01,6.805088520050048828e-01,5.853987336158752441e-01,4.015760719776153564e-01,5.440862178802490234e-01,6.069054007530212402e-01,6.609292030334472656e-01,4.716770946979522705e-01,4.617234468460083008e-01,5.888836383819580078e-01
5.674644112586975098e-01,6.435667276382446289e-01,4.505368769168853760e-01,5.093879103660583496e-01,3.476578593254089355e-01,5.469478368759155273e-01,4.728964865207672119e-01,5.457569360733032227e-01,4.865895211696624756e-01,5.523573160171508789e-01,7.247521877288818359e-01
4.444731175899505615e-01,3.885952830314636230e-01,4.184209108352661133e-01,4.790235459804534912e-01,5.585196614265441895e-01,4.323976635932922363e-01,5.201702117919921875e-01,4.287658035755157471e-01,5.888479948043823242e-01,4.283750653266906738e-01,2.813905477523803711e-01
4.033805429935455322e-01,4.807895123958587646e-01,5.743257403373718262e-01,5.500001907348632812e-01,2.842952311038970947e-01,5.089033842086791992e-01,5.218724012374877930e-01,5.169733166694641113e-01,4.558674395084381104e-01,4.210899472236633301e-01,5.909436345100402832e-01
6.038525700569152832e-01,4.316121637821197510e-01,3.701443970203399658e-01,5.732153058052062988e-01,5.593448877334594727e-01,4.154121577739715576e-01,3.937780261039733887e-01,4.922575354576110840e-01,5.161988735198974609e-01,5.238251090049743652e-01,5.073359012603759766e-01
3.283433616161346436e-01,6.568482518196105957e-01,4.619109928607940674e-01,4.285417199134826660e-01,2.903721034526824951e-01,5.982711315155029297e-01,5.490694642066955566e-01,4.955140650272369385e-01,5.142295360565185547e-01,3.436798751354217529e-01,5.851565003395080566e-01
5.270452499389648438e-01,4.254056513309478760e-01,6.672681570053100586e-01,5.427733659744262695e-01,4.483761787414550781e-01,5.864256620407104492e-01,5.590062141418457031e-01,5.790542960166931152e-01,3.830581605434417725e-01,5.463071465492248535e-01,4.730267524719238281e-01
5.400839447975158691e-01,3.607620298862457275e-01,6.399323344230651855e-01,5.156724452972412109e-01,4.172491729259490967e-01,4.948748946189880371e-01,5.345079302787780762e-01,5.203241705894470215e-01,5.103901624679565430e-01,4.828927814960479736e-01,5.641218423843383789e-01
6.135827302932739258e-01,3.892245590686798096e-01,3.178869485855102539e-01,4.939540326595306396e-01,6.403108835220336914e-01,3.734127879142761230e-01,4.015379846096038818e-01,4.137272536754608154e-01,6.227644681930541992e-01,4.709330499172210693e-01,4.758111238479614258e-01
6.564026474952697754e-01,5.173302292823791504e-01,6.667323112487792969e-01,6.906507015228271484e-01,3.919082880020141602e-01,6.008250713348388672e-01,4.885658323764801025e-01,6.208066344261169434e-01,3.565053343772888184e-01,7.335032224655151367e-01,6.130364537239074707e-01
4.461953938007354736e-01,6.531127691268920898e-01,3.761291503906250000e-01,4.014858901500701904e-01,3.479156494140625000e-01,5.468388199806213379e-01,5.103682875633239746e-01,4.348811805248260498e-01,5.009964704513549805e-01,3.451278507709503174e-01,6.154541969299316406e-01
6.020563244819641113e-01,4.332366287708282471e-01,5.637058019638061523e-01,4.428304731845855713e-01,4.677339196205139160e-01,6.008961200714111328e-01,5.659862160682678223e-01,5.053505897521972656e-01,5.899633169174194336e-01,4.706420004367828369e-01,5.927596092224121094e-01
4.401956796646118164e-01,6.674502491950988770e-01,4.132124185562133789e-01,5.220260620117187500e-01,4.858032763004302979e-01,5.128366351127624512e-01,4.351952672004699707e-01,4.196362793445587158e-01,3.718961775302886963e-01,5.564031004905700684e-01,4.966782629489898682e-01
5.514328479766845703e-01,3.955380618572235107e-01,8.091779351234436035e-01,5.990884900093078613e-01,5.353458523750305176e-01,5.583682060241699219e-01,6.145741343498229980e-01,7.094644308090209961e-01,2.749835848808288574e-01,6.809858679771423340e-01,4.884413480758666992e-01
5.724626183509826660e-01,2.871353924274444580e-01,6.189587116241455078e-01,6.099343895912170410e-01,4.833430349826812744e-01,6.231111884117126465e-01,5.168715715408325195e-01,6.072921156883239746e-01,5.566317439079284668e-01,5.347601771354675293e-01,4.704129993915557861e-01
3.801633715629577637e-01,5.443296432495117188e-01,5.634881258010864258e-01,4.742416143417358398e-01,4.170056879520416260e-01,6.554961204528808594e-01,5.925529003143310547e-01,5.674155950546264648e-01,5.465231537818908691e-01,4.864251017570495605e-01,4.619687199592590332e-01
5.716322660446166992e-01,6.665441393852233887e-01,4.878875911235809326e-01,6.540750861167907715e-01,4.142985343933105469e-01,5.599503517150878906e-01,4.010615348815917969e-01,5.480124354362487793e-01,3.960636258125305176e-01,7.462134957313537598e-01,6.248472929000854492e-01
7.641982436180114746e-01,5.071278810501098633e-01,4.555083215236663818e-01,7.049478292465209961e-01,4.716928601264953613e-01,5.214884877204895020e-01,3.890205323696136475e-01,5.187809467315673828e-01,5.435509085655212402e-01,6.947792172431945801e-01,7.265056967735290527e-01
5.138503909111022949e-01,3.896176517009735107e-01,7.266666889190673828e-01,6.510582566261291504e-01,4.547492563724517822e-01,5.912122726440429688e-01,5.677459836006164551e-01,7.183490395545959473e-01,3.523968160152435303e-01,6.104567050933837891e-01,6.326051354408264160e-01
4.221657216548919678e-01,6.226311326026916504e-01,5.910339951515197754e-01,4.035091698169708252e-01,3.452539741992950439e-01,5.388126969337463379e-01,5.604982972145080566e-01,5.433512926101684570e-01,3.844977021217346191e-01,4.773942232131958008e-01,6.859830021858215332e-01
4.809595942497253418e-01,5.475711226463317871e-01,4.773670732975006104e-01,5.912739634513854980e-01,4.009434580802917480e-01,5.680503845214843750e-01,4.939445257186889648e-01,5.692316293716430664e-01,5.184534788131713867e-01,5.011608600616455078e-01,4.318528473377227783e-01
4.555823206901550293e-01,5.591265559196472168e-01,3.799329102039337158e-01,4.309996366500854492e-01,4.556247591972351074e-01,6.000055670738220215e-01,4.723897278308868408e-01,3.763893544673919678e-01,5.757517814636230469e-01,4.378349483013153076e-01,3.902070224285125732e-01
5.951194167137145996e-01,5.794943571090698242e-01,3.911378085613250732e-01,5.770804286003112793e-01,3.869839906692504883e-01,5.698634386062622070e-01,4.463303089141845703e-01,5.397526025772094727e-01,5.729802250862121582e-01,5.351769328117370605e-01,7.606711387634277344e-01
3.571593761444091797e-01,6.497024893760681152e-01,5.090165734291076660e-01,4.525015056133270264e-01,5.380519628524780273e-01,4.956452250480651855e-01,5.022680759429931641e-01,4.890998601913452148e-01,3.364901840686798096e-01,5.168638825416564941e-01,4.997782707214355469e-01
5.836329460144042969e-01,3.486491143703460693e-01,6.300516724586486816e-01,6.613746285438537598e-01,4.334610402584075928e-01,5.745484232902526855e-01,4.747239947319030762e-01,6.286844611167907715e-01,4.419803619384765625e-01,6.357868313789367676e-01,5.477933287620544434e-01
3.714806139469146729e-01,5.820991396903991699e-01,5.226951837539672852e-01,4.434029757976531982e-01,4.581193029880523682e-01,5.461630821228027344e-01,5.123122930526733398e-01,4.728662669658660889e-01,3.807814121246337891e-01,4.459662437438964844e-01,5.283808112144470215e-01
3.895050883293151855e-01,3.939934968948364258e-01,7.476688623428344727e-01,5.557829737663269043e-01,4.249363541603088379e-01,6.003684401512145996e-01,6.357864737510681152e-01,6.521326899528503418e-01,3.553370237350463867e-01,4.947161972522735596e-01,4.222593903541564941e-01
5.590818524360656738e-01,5.765503644943237305e-01,3.465958237648010254e-01,5.916023254394531250e-01,5.263285040855407715e-01,4.745551049709320068e-01,3.854000270366668701e-01,4.702168703079223633e-01,4.765115976333618164e-01,6.158817410469055176e-01,4.286010861396789551e-01
4.144966304302215576e-01,6.496851444244384766e-01,5.710760951042175293e-01,4.903534054756164551e-01,3.620183765888214111e-01,6.386610865592956543e-01,5.472828149795532227e-01,4.995998740196228027e-01,4.394099712371826172e-01,6.125510334968566895e-01,4.418405294418334961e-01
5.577066540718078613e-01,4.610839784145355225e-01,4.612339735031127930e-01,4.348786175251007080e-01,7.518565058708190918e-01,3.452175855636596680e-01,4.389694333076477051e-01,4.686600863933563232e-01,4.292932748794555664e-01,5.495367050170898438e-01,3.927816450595855713e-01
5.537843704223632812e-01,4.094242751598358154e-01,6.280267834663391113e-01,7.352545261383056641e-01,4.405960440635681152e-01,6.589772105216979980e-01,4.596185684204101562e-01,7.132024765014648438e-01,3.462727367877960205e-01,6.636734008789062500e-01,6.588511466979980469e-01
6.324990391731262207e-01,4.879071414470672607e-01,6.321249604225158691e-01,7.115424275398254395e-01,5.166473984718322754e-01,6.267428994178771973e-01,4.571463763713836670e-01,6.306425333023071289e-01,4.571037292480468750e-01,7.987924814224243164e-01,5.216770768165588379e-01
5.009299516677856445e-01,4.899872243404388428e-01,4.720209836959838867e-01,6.990371346473693848e-01,3.149515688419342041e-01,5.967739224433898926e-01,4.770011305809020996e-01,6.070276498794555664e-01,5.840650200843811035e-01,5.506780147552490234e-01,6.604291200637817383e-01
3.945481777191162109e-01,4.557715654373168945e-01,6.379995942115783691e-01,5.623657107353210449e-01,4.324901998043060303e-01,6.220740079879760742e-01,6.174417138099670410e-01,6.324343681335449219e-01,4.491016566753387451e-01,4.308888316154479980e-01,4.779505431652069092e-01
4.832360446453094482e-01,3.809089958667755127e-01,7.095787525177001953e-01,5.416525602340698242e-01,5.014523267745971680e-01,4.649547040462493896e-01,5.518212914466857910e-01,6.036764383316040039e-01,3.563353121280670166e-01,5.512176156044006348e-01,5.251064300537109375e-01
3.602817356586456299e-01,4.824669361114501953e-01,4.195550680160522461e-01,4.416658580303192139e-01,5.246477723121643066e-01,4.236830770969390869e-01,4.880301654338836670e-01,3.980124592781066895e-01,5.125431418418884277e-01,3.614332377910614014e-01,3.854209184646606445e-01
4.631072282791137695e-01,6.170741319656372070e-01,3.608568310737609863e-01,3.125017583370208740e-01,5.620755553245544434e-01,3.394856750965118408e-01,4.838767945766448975e-01,3.547385931015014648e-01,4.979388713836669922e-01,3.946978747844696045e-01,5.479379296302795410e-01
4.890366196632385254e-01,4.861905574798583984e-01,3.620096445083618164e-01,3.919281661510467529e-01,5.846506953239440918e-01,3.661036193370819092e-01,5.639678239822387695e-01,3.669227957725524902e-01,6.988468766212463379e-01,3.750399649143218994e-01,2.903340458869934082e-01
6.099421381950378418e-01,5.497772693634033203e-01,5.129964947700500488e-01,6.137502789497375488e-01,6.103307604789733887e-01,4.364698529243469238e-01,4.260275959968566895e-01,5.813696384429931641e-01,3.856453299522399902e-01,6.522904634475708008e-01,6.924862861633300781e-01
5.099637508392333984e-01,4.257304966449737549e-01,4.186927676200866699e-01,5.284671783447265625e-01,3.951937258243560791e-01,5.580733418464660645e-01,5.003454685211181641e-01,5.506705641746520996e-01,6.785626411437988281e-01,4.052527844905853271e-01,6.552924513816833496e-01
4.925928115844726562e-01,5.205402374267578125e-01,5.761960744857788086e-01,6.234263777732849121e-01,2.619551420211791992e-01,6.768762469291687012e-01,5.338198542594909668e-01,5.381262898445129395e-01,4.751247763633728027e-01,5.098052024841308594e-01,6.039108633995056152e-01
6.695106029510498047e-01,3.977853953838348389e-01,6.193753480911254883e-01,5.658921003341674805e-01,4.731280505657196045e-01,4.697065353393554688e-01,4.942486882209777832e-01,5.576741695404052734e-01,5.672623515129089355e-01,6.607974171638488770e-01,5.940259695053100586e-01
5.729629397392272949e-01,4.361781179904937744e-01,5.824572443962097168e-01,6.361601352691650391e-01,3.340291678905487061e-01,5.686835050582885742e-01,5.219581127166748047e-01,5.908762812614440918e-01,5.572950243949890137e-01,5.133197903633117676e-01,7.239342927932739258e-01
4.500655531883239746e-01,3.343106806278228760e-01,5.924955606460571289e-01,4.326651394367218018e-01,6.001863479614257812e-01,3.968359827995300293e-01,5.368478894233703613e-01,4.407694935798645020e-01,4.076037108898162842e-01,3.917587399482727051e-01,4.173892736434936523e-01
5.052306056022644043e-01,3.666241466999053955e-01,6.660785079002380371e-01,5.569969415664672852e-01,4.877069592475891113e-01,5.632917284965515137e-01,5.200512409210205078e-01,5.395168066024780273e-01,4.474966526031494141e-01,5.780344009399414062e-01,5.282579660415649414e-01
5.157598257064819336e-01,4.200206696987152100e-01,5.844441056251525879e-01,5.388719439506530762e-01,6.184799671173095703e-01,3.875142335891723633e-01,4.879587292671203613e-01,6.043880581855773926e-01,3.280874788761138916e-01,5.470941066741943359e-01,5.223823785781860352e-01
