 parents,has_nurs,form,children,housing,finance,social,health
1.279811,0.2688459,-0.67785597,0.5052783,0.43636367,-0.97393966,-0.16336194,-1.4804146
1.0790339,1.241874,-0.03618446,-0.20806655,-2.1350672,-0.11155639,0.19479395,-0.94524646
0.047931008,1.1649957,0.46609244,-0.12050737,1.3313545,0.622187,-1.2048073,-1.2825797
1.4991693,-0.36403632,-1.1960336,1.7678615,-0.98503345,-0.2195501,-1.1406182,0.12941885
-0.34773102,1.1362379,0.16355647,0.34643614,-0.22275561,-0.5476466,1.3580174,1.3562539
0.085973226,0.32022408,-0.14846773,-0.34765178,0.9558996,-0.12896037,1.509412,-1.2443552
1.3783501,1.5796099,0.2045101,-1.0107602,0.42894053,-1.1492122,0.15360714,0.34220067
1.2231414,-0.27487886,0.04251959,1.8891367,-0.5186397,0.33916155,0.29281008,-1.5901843
1.3449457,-0.4334993,1.1771401,-0.23833102,-1.4108334,0.45202985,-0.26828125,-0.92385006
0.9639767,-0.43459365,-0.9112878,-1.1955006,0.6439484,-0.27252468,1.7534335,1.2079818
-0.8421427,0.30753312,-0.24639235,1.3459759,-0.42066497,0.8391926,2.4225059,-0.36439142
0.19937584,-1.9493535,-0.36728406,-1.4670587,0.039661188,-0.27707976,-0.9880757,0.18213388
-1.7786899,0.16283643,-1.0193151,-0.61873794,0.3538676,-0.9264887,-1.0180588,0.1833339
1.2497433,0.36919123,2.027188,-0.07622216,0.85687023,0.28959614,-0.71439207,-0.16416416
0.29738015,-1.420224,-1.4052472,-0.51923156,-0.61976093,0.018552504,-0.97695214,-1.0613544
-0.24063355,0.7097907,0.040424503,-0.49863783,-0.5831868,-1.4809871,-1.1145318,-1.2863417
0.70639056,0.47907674,0.72823066,-0.031329013,0.2045041,1.9327307,-0.8107279,-0.18347469
2.0099454,0.511469,-0.3420798,0.7575245,0.0033172145,0.1986095,1.2727458,0.4510673
-0.3804424,1.4228958,1.3645469,1.2293854,-0.15625551,-0.07190461,0.04103476,-0.19591174
0.22887772,-0.35242158,0.84259474,1.2832642,-1.2271113,-1.0094693,-1.0761049,-0.26708487
-1.1371175,-0.84854436,-0.26980814,0.69676137,1.0010816,-1.6374512,0.26849383,0.95333827
-0.91209686,-0.5200437,-1.1738445,-0.7251749,-0.2598663,-0.56477827,-0.21041745,1.877655
0.23384258,1.0890158,-0.44489515,-0.6810077,-0.78028274,0.04799541,-0.37067476,0.07668852
0.7151937,-1.0725315,-1.0055363,-0.47116438,-0.71588516,-0.21980593,-0.12201511,-1.1945665
0.50732267,0.74412656,0.58791447,-1.6757298,1.3514009,-0.80606014,-1.0929106,-0.18308464
-0.56229514,0.15938051,-0.38932797,-1.3773468,0.7403732,-0.079507686,1.9032155,-0.14496705
0.6319015,-0.34603098,-0.26177552,-0.9870261,-1.5930955,0.6273322,-0.39190504,1.2571256
-1.1054438,-1.339,1.3261034,-0.47115976,0.6729364,-0.6619027,-1.601609,1.0140747
0.6109255,-0.37747407,0.103003316,2.4336793,0.516336,-0.39543477,-1.0571505,1.3453833
0.78674203,1.3342474,-0.1914189,0.020208187,0.19119048,0.2793371,-0.71330756,-1.3290535
-0.70746285,-1.3956325,-0.17699029,-1.4798431,-0.14850107,-1.2499593,0.20703994,-0.9344629
1.4127706,-0.41141874,-1.3355021,-0.84747326,0.7329529,0.8129195,-0.87179166,-0.6836265
0.8934863,0.97771335,-1.8098046,-0.73598903,0.1762943,0.44548592,-0.5213645,-0.93411195
0.37018186,1.1026766,-1.835011,0.631816,0.93314487,0.33465946,0.17286089,1.1661868
-0.25440997,0.68123233,-0.27564988,-0.7461853,-1.0448601,-1.4820933,-0.31284505,1.0241113
1.63861,-1.0387715,1.5093578,-0.7477948,0.48350775,-0.95929,0.4034154,-0.14788947
1.442752,1.7998734,0.037568875,-0.5904609,-1.1454248,0.49336728,-1.0201827,-0.11047388
0.76237005,-0.34758946,-1.2428409,0.3063585,-0.9875304,-0.8921706,-0.97171634,-0.97643435
-0.9017316,-0.6863357,-0.39205995,-0.14263803,1.1321353,-0.588118,-0.18521865,-1.2182478
0.1831893,-1.6726909,-0.832052,-0.15108949,-1.0336268,0.48763227,0.3508171,1.0156933
0.9110729,0.80876386,0.46440905,1.2239885,0.5666762,0.17693087,0.19751745,1.7671967
0.029105581,-0.33307835,-0.9524604,-0.36989427,-0.20704469,-0.98978555,-0.3495179,1.9920126
-0.14000624,0.46723637,-1.5411589,-0.84304136,1.0275674,-0.5805135,-0.59561443,1.4589478
-0.65705967,-1.2306151,-0.35539857,0.6566778,0.30834314,-0.091288455,-0.86061734,-0.16983107
0.50438315,0.3475019,0.6817166,0.2700051,0.38144794,0.5942995,-1.8823246,-0.79152423
-0.14184046,-0.0052815396,-2.5022662,0.41193056,0.6014509,0.46159664,-1.4055142,-0.2977773
0.8349314,-1.0947857,-1.6166056,-0.026208386,-0.8815372,-0.7082945,-0.11669221,-0.5853711
-0.060017012,-0.6144269,-0.70042586,0.91209936,0.03838119,-0.25067034,1.348887,2.0001376
-1.1175636,-0.94600177,-1.3486831,-0.33866295,1.1691357,0.89929307,-0.7336513,-0.03599713
0.5929684,-1.6241996,0.349984,1.5219488,-0.39302534,-1.081792,-0.49958265,-0.08808843
-1.5633476,-0.06315123,-0.63269174,0.048641957,-0.10579751,1.015651,-0.6878294,0.59064454
0.949068,0.60963506,1.6249332,-0.16223487,1.7072115,-0.6547907,-0.10739835,1.4874673
0.023398526,-0.41471285,0.3021566,-0.462194,-1.0013754,0.09731897,2.058124,0.6504917
-0.26763713,-1.5494586,-0.012367933,0.7622377,1.7948499,0.8439524,-0.22371174,0.23362014
-0.6806417,1.2298937,-0.17910035,-0.039995693,0.22690427,0.15914157,-0.7880864,1.5319285
0.47719884,0.5000174,-1.6325972,-0.74099755,-1.8091245,0.47988746,0.8614074,-0.24670514
-0.8285597,-0.11538686,-1.1689801,-0.017309777,-0.3492048,-0.37360972,2.686463,0.5036315
1.0724813,-0.1605108,-0.8499509,0.38455385,-1.1929914,-0.12704024,-1.0937183,-0.022010751
-0.7508553,0.04277172,-0.62725693,-0.38772064,-1.6515832,-0.78583246,-0.8721072,0.9558399
0.14731756,0.67810607,0.12512071,-0.9440089,0.22900215,-1.0128217,-1.0186157,-0.007163383
-0.2511446,-1.264674,-1.1562773,-0.6966646,-1.1774397,-0.2735612,1.2573142,-0.59485626
-1.0192955,-0.19820744,-0.90376115,0.24554783,0.3960871,-0.36228052,0.11197802,-2.3175557
-0.89100003,-1.2684497,-0.26213193,-0.12366993,-0.0826207,0.45318154,-0.468285,-1.1090435
0.5465409,0.7843217,0.46955812,0.9205182,0.30021682,0.60023314,-0.2699496,-2.780454
-0.43814045,-0.35870337,-1.5883065,0.051199608,0.5475176,-0.6815666,-1.1940656,-0.72374666
-0.008592792,-1.7700005,0.5963125,-1.7032452,0.5872837,1.1655312,-0.21473874,-0.30637643
-0.30293465,-1.1328349,-0.0445401,0.27541357,-1.0524132,0.23793179,-1.0329602,-2.3266246
-0.27014524,-0.048491597,-0.7120553,0.7473239,-0.33452997,-0.34580535,2.19487,-0.10564879
-1.1150333,0.6264492,1.6891547,-0.90056336,0.062503405,0.20154512,0.36396387,-0.61902124
0.51109695,-0.33937445,0.42983502,-1.6755271,0.9457086,0.104753636,0.3733168,0.9410114
-0.51751566,-1.8818058,-0.5431451,0.597379,-0.9147838,-0.05987317,-0.7406604,0.30316296
0.14977175,0.5935895,-1.0092183,0.43760592,0.07674853,1.7209781,0.15894651,0.38391712
-1.2099141,1.6031739,0.28746113,-0.3976919,0.45673767,-0.6894811,-0.37170994,-0.70757174
-0.7817691,0.5221374,0.25486422,0.65752906,1.1184365,1.5690514,-0.5721201,0.25607154
0.18077245,0.12371537,2.3858774,0.24606323,0.8690969,-0.8435013,-0.79384434,0.13193777
-0.37879974,-1.2474186,-0.5245683,0.21768653,-0.35523704,1.0069258,-0.21517126,1.4066039
0.37272912,-1.4905477,0.5161408,0.023771182,0.0029922053,-0.8813262,1.2911432,0.07570871
-0.5909544,-0.34153643,-0.77961904,-1.566719,1.4877291,-0.5372661,1.386322,-0.2610995
-0.13528703,-0.03528142,-1.5272675,-0.70852417,0.35438704,-0.6433009,0.8369288,1.8927037
-0.25469327,-0.7825632,0.71521616,0.6260999,1.2027091,-0.22165042,-1.8013823,0.18462911
-0.5142628,-0.10883044,-1.2896104,-0.27261788,-1.425574,0.5805861,0.39533564,1.2413311
0.2764741,1.0531123,1.4733329,-1.5016391,1.3185487,-0.071710296,0.3575855,-1.5123808
1.5054947,0.8008423,-0.6466532,-0.8204031,-1.0125992,0.3588566,0.49445605,-0.45042863
1.1334808,0.67241955,-0.5079585,0.85653806,-0.013688616,0.41091436,-0.5978275,-1.0923747
-1.2803261,-1.2783623,-1.2882115,0.84797746,-0.35709384,0.3145693,-1.4942878,-0.111367054
-0.26217428,-0.10361561,-1.7298208,-1.6385996,0.69695234,0.76690143,-0.42522883,1.6881772
-0.45396066,1.0159564,0.20114315,-0.43069547,0.5118078,0.9761981,1.3211763,0.9195589
-0.21881962,-0.38070592,0.7254741,0.6289692,0.07410196,-1.9205456,0.6443708,0.5731149
-0.40503293,-0.09036699,0.1429161,1.8962474,0.9113761,0.8631423,-0.6669216,-0.9712737
0.36413866,1.9905047,-0.8481305,-0.7320587,0.5532735,0.57167387,0.22156127,1.0826169
-0.42903644,1.0641751,0.25073034,-0.8731404,1.3626046,-0.82725817,-0.27158475,0.24867031
0.21571115,2.1439495,0.629434,0.5741187,-0.91836977,0.26712435,-1.2771295,0.28103933
0.95023566,0.5565499,-1.3207349,0.2758825,-0.13443315,0.50227064,-0.19472674,-0.82939744
0.23549977,-0.10625876,-0.36894658,0.86962974,-0.9078307,-1.3384228,1.3054328,0.76136565
-0.62418383,0.079012066,0.69198877,-0.6793867,1.6359351,0.017933182,0.7393048,-0.19784793
-0.039625175,-0.068110794,-0.38633466,-0.93447113,0.4718824,0.23261946,0.5458821,-1.8059771
-0.08424831,-0.5921683,0.2664848,1.2382817,-0.31844988,-0.0389188,0.2847001,-1.5339369
0.7036237,0.6928177,-0.31752354,-0.39431408,-0.9978213,-0.115150966,0.23768085,-0.6366613
0.75483435,-1.2293985,0.5873364,-1.347674,-0.16882673,-0.041321613,-0.09461749,-0.65059125
1.160751,-0.35031974,-0.35990837,0.0366979,0.9139085,2.0135896,0.5325169,0.02414202
-1.1745458,-0.07875324,0.7186276,-0.37832168,-0.78502584,-1.5923768,0.34133428,0.3036368
-0.66881424,0.64997315,1.2614381,-0.9245676,-0.3549618,-1.0252701,-0.025388114,0.3415551
-0.09545257,0.2737592,-0.817436,0.3494709,-1.0294647,-0.27868927,-0.56615496,0.9266902
0.8773234,-0.8219736,0.2567516,0.60037357,-0.37086177,0.5094761,0.32319734,0.27011696
1.3131137,-0.70542467,0.05516281,-1.6766944,-0.83736557,-0.060099162,0.01999697,-0.2688602
0.8566136,-1.3375126,0.5479541,-1.2321594,0.6642685,1.1450789,0.19482194,-0.27024758
-0.66927564,0.48559603,-1.0076478,-0.8220495,0.7623957,1.1181566,-0.37708893,-1.3934132
0.46879184,0.46847525,-0.66355336,-0.16502547,0.19245166,-0.07818646,-2.095998,-0.3023207
-0.35204396,0.3182998,-1.6271352,1.3084588,0.26643938,-1.5330713,-0.8982154,1.5156863
-0.21133056,0.5480294,0.60903883,-1.2493261,-0.41617677,-1.45172,1.4094975,1.2589408
0.7431185,-1.4924147,1.4876783,-0.41670355,-0.3124365,-0.2876469,0.921118,-1.1668007
-0.4396741,1.0157259,0.5897193,-1.8719771,-0.45380038,-0.1351048,0.4787527,-1.2143415
1.3730894,-0.9049666,-0.8140507,0.38641214,-1.5570655,0.44291803,0.2298145,-0.18079397
0.70402175,0.94464356,0.575907,-1.3473225,1.1874424,-0.54269505,1.3972386,-0.062069036
1.1853253,1.4964377,-1.4698509,-0.13831353,-0.12682498,1.0517489,-1.4726923,0.25137863
-0.31308007,-1.875326,0.295958,-0.5998286,-1.5598885,0.20016798,-0.27037165,-0.13993904
-0.50926656,0.1832833,0.25524685,-0.5512144,-1.4572809,-0.55219436,-1.7303181,0.47353128
-1.0986408,-0.4562439,-0.21350032,-1.5725696,-1.0380664,-0.73903704,1.1047668,-0.3370799
-0.84316427,-0.09561017,-2.1470354,-0.44737744,1.5920773,1.2959498,-0.23805282,-0.40797096
-0.42392343,-2.145416,0.36121476,-0.48176473,-0.3061752,-0.6220878,-0.049803395,-0.8159628
-0.33559212,0.13219388,-0.33600083,3.0984495,0.52700144,0.6090632,-0.6498936,-0.46505818
-0.8765295,-1.8434498,0.60367966,0.063956074,-0.09639115,-1.2242413,-0.37789002,0.027146302
-0.3676691,-0.03205406,-0.57853866,0.06507035,-0.53605664,-1.1931959,-1.1894724,1.1243865
-1.457918,0.7339871,-0.45586535,0.41852272,0.38098192,-0.18403369,-0.030831862,2.5290654
1.9815722,0.05048503,0.29864147,-0.2267339,-0.89211315,-0.5720246,0.53929156,0.38467237
1.8143398,1.5364716,-0.24953996,0.18030319,-0.9516284,0.46966195,0.6452624,-0.04350043
0.4364098,-0.90962124,0.756389,-1.1068469,-1.334734,-0.7975106,0.7690382,0.8062573
0.0008018762,0.977538,0.28751436,1.9670851,-0.5853219,-0.3821879,-1.3686129,1.3730298
0.7156156,0.01903042,-1.216818,0.90340906,-0.6040328,0.070292555,-1.2491955,-0.5707362
1.340643,-0.4531459,-0.30950803,-1.5959101,-0.8163403,-0.2816803,-1.0069035,-0.47470745
1.5101882,-0.057807967,0.51506025,0.57703465,-1.202406,0.70336986,-0.059759993,-1.1970896
0.11949188,0.46214804,0.87567115,-1.4674165,0.54881054,-0.68006516,0.1393403,1.713654
0.5057161,0.8878723,0.017185755,1.0879817,-2.0104322,-0.31678557,-0.4473283,-0.05579681
0.40689874,-0.67190844,0.6728428,-0.9025858,0.29538938,-1.011942,0.36709112,-1.7641029
-0.10865538,0.95659626,-1.8049241,-1.3300425,0.79339284,0.076594494,-0.81407905,1.4720055
-0.34618384,1.7354357,0.48945272,-0.93443453,0.2621361,-0.028153665,0.23347312,1.1113844
0.13645554,0.2812497,-1.7797366,0.25922132,-0.40911797,-1.5300978,-0.23082365,-0.36805394
-0.35495228,2.3169515,-0.8866218,0.40990907,-0.41449043,0.15487784,0.70472634,-0.28553924
0.18394369,-2.0271463,-1.2420527,-0.68723416,-0.9378144,1.254386,-0.09908346,0.091529824
-0.48814398,-0.15847129,-1.5892721,0.4928347,-0.8553583,-0.39792767,-0.49358383,-0.51371783
0.34200993,0.7592857,-0.4505667,-0.114434525,-0.639424,-0.7415663,1.7422729,-0.9636715
-1.4070967,-1.0669136,-0.8421817,-0.778767,0.099636436,0.7162557,-1.0101964,-0.78680295
-0.072145484,-1.4798305,-0.5973003,-2.0309293,-0.71581227,-0.05324597,0.5272068,-0.099159755
0.63063484,0.69508517,0.2020963,-1.1412858,1.475081,0.27063882,-0.7060807,-0.4399772
0.28998053,1.7786306,-0.4612947,-0.8918252,-0.23672706,0.06229981,-0.18809488,-0.66043925
-1.3388022,-1.353479,-0.8431251,-0.0920418,0.5700321,-0.041697092,-1.3661621,-1.215526
-1.1981152,0.22647882,0.46135485,0.15157619,0.1931729,-1.5421779,-1.2226909,-0.26875088
0.22249556,-0.31696436,1.6316056,0.45661235,0.32280186,0.46425143,1.5281448,-0.9038732
0.1733332,0.3229903,-1.0779777,-0.6872039,1.6406759,1.0802809,0.62357116,-1.1875876
-0.27409542,-0.5363342,-0.10954432,1.3261434,-0.19518131,-0.36456338,-1.3843707,-0.13261685
-0.17838845,-0.6803131,-1.1604031,-0.93812966,-1.5568204,1.16878,-0.30551657,0.03311137
-0.73848045,-0.71161497,-0.4866391,-1.0466129,-1.6084527,0.032656096,0.140044,-0.70045215
1.1056105,1.2061605,0.19595672,0.77263784,-0.85778403,0.9180897,-0.28344455,-0.8522552
0.32543802,0.7606002,0.73066133,-0.90151596,-0.99849564,-0.37483943,0.7872857,-1.5851926
0.063385,-1.2379875,1.4884453,1.2723106,-0.9358863,0.010537706,0.7055083,0.6523752
0.24980223,0.09784363,1.1620014,0.31376144,-0.8887195,-0.88004595,1.4500647,-1.4678295
-1.6129879,-0.64633936,0.022063944,0.32585415,-0.5814641,-0.47210833,0.59025097,0.25212517
0.5124103,0.6572232,0.29870704,-0.026138507,-0.30945337,1.7079033,-0.019337986,-1.0656822
-0.21642876,-0.27221787,-1.1600116,0.07253622,-1.5684499,-0.23933205,0.9338619,-0.44423512
-0.05762274,-1.5260298,-0.30852947,0.35725278,1.4976363,-1.0478482,-0.5915861,-0.8877844
1.2034514,-0.8481085,-0.8020044,0.47535688,-0.52009964,-1.1239885,-0.29447356,-1.6874875
1.8669196,-1.2583361,-0.6247065,0.63707846,-0.55196697,-0.9805449,0.41165283,0.6630832
-1.0668578,-1.1048661,-0.5794699,-1.5155215,-1.0570625,-1.4413953,0.2564629,-0.4239641
0.11986642,-0.75058556,1.5829817,0.17078522,0.47045827,-1.6120329,1.2177303,1.3962476
1.126659,-0.9577609,-1.6701971,-1.7373337,0.7638485,-0.30579433,0.03991592,0.15633988
0.010588355,-0.22843193,1.7979583,1.1210884,0.10142412,-0.70234567,-0.42365256,0.21137217
-0.23567691,-1.256767,0.0743726,-0.96598077,0.2527681,-0.17772022,1.8555609,0.22506064
0.14182639,-0.08341362,-0.47538134,0.13488457,-1.4840012,-0.6921922,-0.11392056,-0.12395672
0.86701167,-0.27210984,-1.3665416,0.6313113,-0.9341269,-1.1921029,0.12750058,-0.12333954
-0.18529072,-0.46297416,-1.2214185,-0.06996608,0.6037603,-1.1130189,-0.16102357,-0.54114485
0.52692825,-0.6995149,1.6950274,0.22572649,0.840484,-0.88265365,-0.065714136,-0.8953721
-1.5886399,1.365803,0.05489216,0.14160079,0.39488935,-0.9577867,0.29657543,-1.3452134
-0.38243687,0.24628137,-1.5867833,0.97761965,-0.37068892,-0.36798525,-1.1964986,-0.3812296
1.3451546,-0.773245,-0.66152537,-0.8318969,-0.22175747,0.6064564,-1.5358986,0.053001158
-1.6360706,0.3302031,-0.6963521,1.2645607,-1.5085264,-0.27895018,-0.82825303,0.064053886
1.021554,-0.18584587,0.3975453,0.84082466,-1.1617396,-0.16875625,1.4735787,0.6028311
0.9143499,0.9596381,1.126055,-1.5511756,-0.20924693,-0.03813318,0.41510954,-0.15004942
-1.4994379,-0.6453315,0.06926411,0.7862806,0.61259615,-1.160423,0.63948953,0.0653102
0.9074448,1.4724817,-0.15888375,1.0707264,0.92723566,1.0008234,0.4928457,1.4323509
1.4480666,0.3395929,0.37821427,-0.52103674,-0.0072436705,-1.603583,0.013833356,-0.37782943
-0.45655584,-1.4881756,0.96406853,0.78036016,0.36436978,-1.536222,0.8161815,-0.46053854
0.58290166,0.17412022,1.3479191,-1.1667823,-1.1121798,-0.8317183,0.061002914,-0.12806335
0.50008804,0.4650863,0.7844486,0.78492033,-1.179321,-1.2669078,0.6679442,0.6027551
1.6131274,-0.7225192,2.1917696,0.8531146,0.38313425,-0.30168083,0.21398275,-1.4148151
0.48784584,-0.18136604,0.044538893,-0.81758964,-1.108792,-0.42480376,1.5876749,0.32845935
0.15407234,0.024045331,-0.2025022,0.26757425,0.24594969,-0.9298444,-0.9939025,-1.3281509
-1.4082413,0.27089962,-0.82120806,0.14272624,1.1698705,-0.53625375,-0.4552112,0.314076
-0.68493766,-0.43733105,0.52179515,0.49383634,-1.6794167,0.5376502,-0.34935695,-0.26653275
0.20858976,-0.47551855,-0.88599944,0.08202901,0.45895332,0.16561517,-0.7666956,-0.043850698
-0.28474954,-0.83831936,-1.0103254,-0.7389724,-1.1068885,1.3543565,-0.16849402,0.9490931
0.13459623,1.2879554,1.0730325,-1.5196979,0.21850541,1.0921007,-0.4826695,0.59330595
0.37858403,-0.66963136,-0.12214305,-0.8950139,-0.34639037,0.90114236,-1.0250487,-0.74559283
-1.1399672,-0.68791425,0.37058714,-0.006937675,-1.4826878,0.14964855,1.3404719,-0.9164892
-0.43068856,-0.73342544,-0.8137641,1.5247116,0.25956243,0.16939032,-0.81025666,1.7681181
-0.99256665,0.77971786,0.006061257,1.1035495,0.25222644,0.53726876,0.35769266,0.2312502
1.1113734,0.8564025,1.4854671,-0.701985,-1.2181745,0.6182623,-0.36046892,-0.20011023
1.7852873,0.9568547,-1.3032734,0.24508804,-0.13329986,-0.23537904,-0.62137616,-1.057016
0.003465429,1.777954,0.015424677,-0.24093682,1.0194157,0.77445996,-1.8644187,0.26749036
-0.94686717,0.3509195,-0.5958014,-0.7072501,-0.6334648,-1.0569096,0.26907447,-1.2866669
0.53572595,-0.5663689,1.4579219,-1.6249259,1.3617611,0.39509878,0.8010229,-0.6114514
1.2763335,-1.1426622,0.8645958,-1.4423939,0.5555019,0.92484325,0.15253037,0.5779543
0.59680486,0.0072811674,1.5194229,-0.07471783,0.8709921,-1.25128,-0.5230052,1.218451
-0.21231365,-0.6226743,-0.71571845,-0.6581048,0.43637314,-1.2143763,0.17928742,2.0252872
0.8596424,-1.4721534,-0.4277756,-0.4017221,-0.72503346,-0.740193,0.6310876,0.23413333
0.69845337,1.9493008,-0.797912,-1.1238055,1.4513834,0.6514903,0.23311748,-0.22874042
-0.14161342,0.4190915,-0.21304585,-0.2080417,-0.92013985,-0.121134974,0.12651025,-1.4068577
-0.10264193,-0.9602295,-1.1673862,-0.3772616,0.1745998,1.6371326,-0.8116381,0.7929864
0.97767246,-0.3191776,-0.10365125,-1.8656309,1.380111,-0.31379604,-0.45966834,0.7703262
-0.091698326,-1.0960445,1.2785586,-1.1393893,1.5244933,-0.32671186,0.2352252,-0.037806667
-0.3557201,1.7979997,-0.6684848,0.3536658,-0.020012297,-0.19850278,1.5914073,-0.40397006
-0.48832825,-0.6193864,-0.07146427,1.5814617,0.5234078,-0.23853123,-1.4061393,-0.31642982
-0.6894051,0.4329777,0.13270788,0.43271267,2.3762882,-0.37257096,-0.5542395,0.333079
