Age_25_0,Age_25_1,Age_30_0,Age_30_1,Age_35_0,Age_35_1,Age_40_0,Age_40_1,Age_45_0,Age_45_1,Age_50_0,Gender_Female_0,Gender_Female_1,Gender_Male_0,Gender_Male_1,Smoker_Yes_0,Smoker_Yes_1,Smoker_No_0,Smoker_No_1,Exercise_Hours_0_0,Exercise_Hours_0_1,Exercise_Hours_1_0,Exercise_Hours_1_1,Exercise_Hours_2_0,Exercise_Hours_2_1,Exercise_Hours_3_0
9.763241e-05,4.4703484e-07,2.0861626e-07,0.00016063452,3.8444996e-06,0.00010499358,0.0,0.9999553,0.0,6.645918e-06,2.0861626e-07,0.000104516745,2.592802e-06,2.8759241e-05,0.000104784966,0.002094686,9.4652176e-05,2.9802322e-08,0.00011485815,0.99999326,0.00013250113,0.00015577674,9.781122e-05,0.00010752678,9.87947e-05,0.0
0.00024068356,0.9951771,0.9965054,0.00034955144,7.1525574e-07,0.00023016334,1.2516975e-06,0.0015675724,0.059572667,9.119511e-06,5.2154064e-06,0.00021848083,0.9999993,0.9671815,0.00022289157,0.93723404,0.0020999014,1.1324883e-06,0.00025454164,0.0056830347,0.00028693676,0.0003193617,0.00020992756,0.0002297163,0.00021329522,0.0
0.00024831295,0.8927277,0.9715303,0.0004774034,3.9339066e-06,0.00029048324,0.0004968643,0.000508219,0.033721566,5.9604645e-07,0.00018027425,0.00026398897,1.0,0.96673524,0.00028392673,0.9988444,0.002794981,2.8014183e-06,0.00033131242,2.8312206e-06,0.0003825426,0.00042927265,0.00024271011,0.000287354,0.00027534366,1.937151e-06
1.1771917e-05,0.0012825131,0.9999857,2.4437904e-05,0.0,1.3619661e-05,8.940697e-08,1.7881393e-07,8.940697e-08,0.0,0.0,1.2308359e-05,1.0,0.99999255,1.296401e-05,0.9999975,2.95043e-06,0.0,1.5497208e-05,1.1920929e-07,1.8626451e-05,2.1845102e-05,1.23381615e-05,1.3649464e-05,1.1742115e-05,0.0
0.00034454465,0.9375594,0.0051981807,0.00060608983,1.1920929e-07,0.00037190318,0.009588182,0.5963507,0.69982207,0.0007227659,0.88142574,0.0003401041,0.9997064,0.3887031,0.00035825372,0.9990425,1.6987324e-06,0.0058881342,0.00041806698,2.0861626e-07,0.0004823804,0.0005508363,0.00031876564,0.00037035346,0.00031906366,4.7683716e-07
0.00017690659,1.0728836e-06,0.9999937,0.00033646822,1.1920929e-07,0.00020003319,0.0009087622,0.7948698,0.9999757,4.798174e-06,0.006231189,0.0001823008,0.99999994,0.99999344,0.00019463897,1.0,0.004552871,0.004565239,0.00022515655,8.940697e-08,0.00026661158,0.00029692054,0.00018268824,0.0001988411,0.00018328428,1.4901161e-07
0.00017851591,0.602919,0.0,0.00029960275,2.9802322e-08,0.00019428134,0.009487748,0.9237505,1.0281801e-05,0.12673351,0.9994774,0.00017997622,0.33431128,0.0,0.00018766522,1.4901161e-07,1.4901161e-07,0.0006471276,0.00021997094,8.34465e-06,0.0002412796,0.00028571486,0.00017347932,0.0001950264,0.00018888712,0.9895195
0.00020176172,0.99966383,6.854534e-07,0.00035125017,8.85129e-06,0.00022399426,0.00037685037,0.007063061,3.0398369e-06,0.0018601418,0.1629627,0.00020650029,0.99872375,5.662441e-07,0.00022178888,1.6391277e-06,0.0017465651,8.583069e-06,0.00024914742,0.00024282932,0.00027522445,0.0003208816,0.0002091527,0.00022360682,0.00020343065,0.13640317
0.0011131763,0.69119304,0.031673133,0.0018210709,0.017481297,0.0012429059,8.046627e-07,0.4552867,0.48910818,0.8613145,0.0028607547,0.0011812449,0.7565316,0.38261026,0.0012167692,0.08663291,0.9361024,1.1324883e-06,0.001357317,0.17692247,0.0015007555,0.0016771257,0.0011242628,0.0012464821,0.0011766851,0.00015980005
4.8190355e-05,0.29296073,0.9999566,0.00010237098,0.0,5.4091215e-05,2.771616e-06,0.22910589,0.107420266,0.00014293194,0.008227944,4.810095e-05,0.99999815,0.9983351,5.3733587e-05,0.99996865,1.5467405e-05,3.874302e-07,6.276369e-05,0.0,7.534027e-05,9.059906e-05,4.4614077e-05,5.4121017e-05,4.7057867e-05,0.0
0.00032290816,8.815527e-05,8.940697e-08,0.00054472685,6.2584877e-07,0.00036007166,6.967783e-05,0.99999326,1.0788441e-05,0.0016331077,0.0026515126,0.00034320354,6.2435865e-05,3.8951635e-05,0.00036141276,0.08308989,6.812811e-05,0.00019210577,0.0004016459,0.97276723,0.00045526028,0.0005298555,0.0003092587,0.0003722608,0.000333488,0.0
0.00019606948,0.00023370981,1.5497208e-06,0.00029599667,1.3798475e-05,0.00020840764,5.9604645e-08,5.990267e-06,5.066395e-07,8.3863735e-05,8.395314e-05,0.0002053976,0.10376626,0.05048588,0.0002053678,0.14586306,0.13136846,1.4901161e-07,0.000230968,0.9990752,0.0002565384,0.00028407574,0.00018641353,0.00020816922,0.00020059943,2.115965e-06
0.0003989637,3.8713217e-05,0.024980068,0.000569731,9.119511e-06,0.0004094839,2.7418137e-06,2.6166439e-05,0.0036768913,5.9604645e-08,2.7120113e-06,0.00039499998,0.9999963,0.99999714,0.00039729476,0.99991894,0.008674145,2.9802322e-08,0.0004401803,0.00037136674,0.0004940927,0.00054982305,0.00039118528,0.0004105568,0.0003989935,8.6426735e-07
0.000277251,0.6643445,0.0,0.00046283007,6.2584877e-07,0.00030109286,0.0,0.99754477,5.364418e-07,0.9994018,0.99950004,0.00028312206,8.6426735e-07,2.0861626e-07,0.0002927482,0.0,7.7188015e-06,7.95722e-06,0.0003412664,0.018737763,0.00037261844,0.00044313073,0.00026923418,0.00030341744,0.00025689602,0.6647396
0.00029793382,5.9604645e-08,0.98704,0.000493139,2.5331974e-06,0.00031250715,0.21412832,0.80642444,0.9968549,8.940697e-08,0.0014247298,0.0002808571,0.9999994,0.9972094,0.00030881166,0.999999,0.0026040375,0.059276313,0.00034499168,9.62615e-06,0.00040003657,0.00044506788,0.00029551983,0.00031125546,0.00028336048,1.1622906e-06
0.0003466606,0.0,1.4901161e-07,0.0005375445,0.18708053,0.0003733635,5.9604645e-07,0.99443626,0.9985777,0.94175166,0.024142861,0.00036400557,4.3213367e-06,0.0009151697,0.0003682077,0.03572777,0.9940461,4.9471855e-06,0.0004069805,0.9999969,0.00045621395,0.000521332,0.00033965707,0.0003760159,0.00034826994,3.427267e-06
0.000110536814,0.08115977,0.000834167,0.00018396974,0.0,0.00012424588,1.5854836e-05,0.0,0.0,0.0,3.0696392e-06,0.000115573406,0.99999946,0.9956578,0.000116825104,0.99370646,3.874302e-07,1.1920929e-07,0.00013718009,4.929304e-05,0.00015282631,0.00017684698,0.0001180172,0.00012356043,0.00011354685,2.4437904e-06
0.00020802021,0.99938834,0.00050517917,0.00038394332,3.2782555e-07,0.00023174286,0.004722059,0.000323534,0.00022614002,2.2649765e-06,0.0147458315,0.00021791458,0.9999988,5.662441e-07,0.00022417307,0.00019559264,8.6426735e-06,0.00028941035,0.00026518106,1.4901161e-07,0.00029695034,0.00034692883,0.00021398067,0.00023531914,0.00020101666,0.020461977
3.5345554e-05,0.0,8.878112e-05,6.458163e-05,0.0,4.056096e-05,7.4505806e-07,1.9729137e-05,0.0,0.0,5.9604645e-08,3.7670135e-05,0.9997286,0.99943924,3.9070845e-05,0.999989,5.662441e-07,5.9604645e-08,4.5627356e-05,0.031264603,5.2809715e-05,6.2555075e-05,4.082918e-05,4.0769577e-05,3.5077333e-05,0.0
0.00080904365,0.8367387,0.0014354885,0.001437515,3.4064054e-05,0.0009498596,1.0728836e-05,0.4178714,0.007863641,0.8408866,0.80358136,0.0008814633,0.021741718,0.00091800094,0.0009345412,0.006634712,0.0019426644,2.321601e-05,0.0010727644,0.8037224,0.0011802018,0.0013271272,0.00082561374,0.00093925,0.0008815825,3.993511e-06
9.2327595e-05,2.115965e-06,0.99998873,0.00018629432,1.4901161e-07,0.000108510256,1.7881393e-07,0.99998295,0.97409797,0.00044953823,4.4077635e-05,9.816885e-05,0.9991107,0.99975216,0.00010570884,0.9999942,4.976988e-05,5.453825e-06,0.00012165308,0.0021589696,0.00014775991,0.0001694262,0.000102728605,0.00010588765,9.396672e-05,0.0
0.00033897161,0.00044763088,1.475215e-05,0.0005790591,0.9724788,0.0003631115,3.2782555e-05,0.9999141,0.99999964,0.9997604,0.0057578683,0.0003488958,0.01743123,8.583069e-06,0.00035962462,0.0007058382,0.9999906,0.0007968247,0.00040003657,0.99991035,0.00045838952,0.00053057075,0.0003361702,0.00036504865,0.00033462048,8.910894e-06
0.00076791644,0.657989,6.2942505e-05,0.0014342964,1.7166138e-05,0.00092837214,0.0030201674,0.9994689,0.80551606,0.99088347,0.9985879,0.00085550547,0.03657508,0.0012022853,0.00089886785,0.16418391,0.0015580952,0.00083369017,0.0010325611,0.0013687313,0.0011540949,0.0013033748,0.00079235435,0.0009211302,0.0007941127,0.0026382506
0.00014793873,2.9802322e-07,0.0041110814,0.0002464354,0.00011497736,0.00016179681,7.301569e-06,0.0009621978,0.004725635,1.4603138e-06,2.3543835e-06,0.00015091896,0.99999726,0.99993134,0.00015753508,0.9999646,0.2251122,3.2484531e-06,0.00017756224,0.010213852,0.00020426512,0.00023302436,0.00015553832,0.000161618,0.00015226007,1.1920929e-07
0.0005314946,5.6922436e-06,0.9999719,0.00083327293,1.3113022e-06,0.0005490482,5.066395e-07,0.9949042,0.99936676,0.024836838,0.0017977655,0.00052189827,0.97428817,0.9999298,0.0005519092,0.999991,0.004428506,0.0006493926,0.0006069839,0.03533438,0.00070896745,0.0007842779,0.0005439818,0.000559777,0.00051420927,3.427267e-06
0.0005195141,0.91258925,1.2218952e-06,0.00089362264,1.2218952e-06,0.0005930364,5.9485435e-05,0.81423277,8.6426735e-07,0.005879432,0.73069507,0.0005681217,0.021083713,0.04594043,0.0005777478,0.7704537,9.286404e-05,0.00026485324,0.00064849854,0.003388077,0.0007275045,0.00082963705,0.00053828955,0.0005899966,0.00053814054,0.0
0.0004785359,0.00019469857,0.99933815,0.0007709265,6.854534e-07,0.00054481626,4.8846006e-05,0.0001526773,0.034760118,8.6426735e-07,0.00029662251,0.0005144477,0.9999926,0.9999397,0.0005363226,0.9998835,0.0012233257,1.886487e-05,0.0005963743,0.005319476,0.0006659925,0.00072824955,0.0005226433,0.0005388856,0.0005072355,1.4901161e-07
5.543232e-05,0.9013845,0.99996877,9.995699e-05,2.9802322e-08,5.787611e-05,0.0,0.001726538,0.0077200234,2.3633242e-05,1.7017126e-05,5.2005053e-05,0.9999997,0.99057955,5.6296587e-05,0.9813702,0.0005005598,1.7881393e-07,6.580353e-05,2.771616e-06,7.69496e-05,8.791685e-05,5.3435564e-05,5.6654215e-05,5.1528215e-05,1.1920929e-07
0.0003992021,0.0045693815,0.0046449304,0.00064983964,8.6426735e-07,0.00043556094,0.6544797,0.00019949675,0.04824385,0.0,0.00201419,0.00040632486,1.0,0.27116942,0.0004184246,0.98009384,0.00019201636,0.020227343,0.0004762113,4.708767e-06,0.00053459406,0.00060254335,0.00038138032,0.0004286468,0.0004132688,0.00014656782
3.749132e-05,0.90508837,0.0,7.581711e-05,4.172325e-07,4.184246e-05,0.9569868,0.9999998,0.012505949,0.9853662,0.99999994,3.8713217e-05,0.03579256,0.0,3.9756298e-05,0.0,1.4901161e-07,0.957888,4.836917e-05,1.7881393e-07,5.465746e-05,7.018447e-05,3.8146973e-05,4.181266e-05,3.6150217e-05,0.9999396
3.6507845e-05,0.0,0.015057325,8.5145235e-05,0.5451791,4.5835972e-05,0.0,0.9999999,1.0,0.99999374,5.8680773e-05,4.0709972e-05,0.00027009845,0.0022021532,4.568696e-05,0.38163397,0.99999964,1.1920929e-06,5.3077936e-05,0.9997711,6.470084e-05,7.620454e-05,3.9994717e-05,4.6104193e-05,4.0590763e-05,1.2814999e-06
3.4481287e-05,0.0,5.6743622e-05,7.1942806e-05,0.6782112,4.044175e-05,0.0,0.9999994,1.0,0.9997668,2.9206276e-05,3.7252903e-05,0.0007111728,4.827976e-06,3.966689e-05,0.022239953,0.9999994,1.5377998e-05,4.6104193e-05,0.99999124,5.5730343e-05,6.4998865e-05,3.7521124e-05,4.1544437e-05,3.6358833e-05,4.261732e-06
0.00023344159,0.6461896,0.0,0.00042816997,3.2782555e-07,0.0002616942,0.042882413,0.9999354,0.011747777,0.9757967,0.99999785,0.00023645163,5.3077936e-05,1.1920929e-07,0.00024929643,0.029832989,0.0,0.0062170625,0.00030085444,3.0398369e-06,0.00034308434,0.00039672852,0.00021207333,0.0002628863,0.00021111965,0.00044226646
0.00027260184,0.0,0.00017747283,0.00045770407,3.7252903e-06,0.00031757355,1.2218952e-06,0.003275156,0.007177502,3.33786e-06,2.6464462e-05,0.00029024482,0.81079024,0.9046539,0.0003118813,0.9967822,0.009943992,6.854534e-07,0.0003528595,0.9196663,0.0003952682,0.000436306,0.0002927482,0.00032174587,0.00028696656,1.3709068e-06
0.00030690432,0.9737854,0.7900821,0.00046259165,1.1920929e-07,0.00030344725,1.7881393e-07,0.054515302,0.00036749244,0.0013943911,0.017258048,0.00029334426,0.9989542,0.12925711,0.00029733777,0.009287626,6.222725e-05,1.1920929e-07,0.0003363788,2.2053719e-05,0.00037947297,0.00042966008,0.00027686357,0.00030326843,0.00029489398,0.0008075237
6.976724e-05,0.95964396,0.0,0.00010550022,2.3245811e-06,7.18832e-05,2.0861626e-07,2.3007393e-05,0.0,4.759431e-05,5.26309e-05,6.875396e-05,0.6755516,5.9604645e-08,7.05421e-05,2.9802322e-08,0.000116199255,2.9802322e-08,7.939339e-05,0.37437057,8.690357e-05,0.00010213256,7.197261e-05,7.271767e-05,7.042289e-05,0.00834775
0.00048792362,9.995699e-05,0.6020394,0.0008531213,1.2218952e-06,0.0005430877,0.99483454,0.05545309,0.99407727,2.0861626e-07,0.4943616,0.000490427,0.9999998,0.027834833,0.00051671267,0.9999936,0.00060659647,0.33554512,0.00059592724,4.3213367e-06,0.0006879866,0.0007584393,0.00046217442,0.0005392432,0.00046545267,6.2584877e-07
5.8710575e-05,0.64112544,0.0,0.000115424395,1.0937452e-05,6.869435e-05,1.4901161e-07,0.99834406,1.8775463e-06,0.99920213,0.99585384,6.353855e-05,3.0249357e-05,0.0,6.648898e-05,0.0,7.030368e-05,2.0861626e-06,7.9512596e-05,0.0007479787,8.901954e-05,0.00011044741,6.181002e-05,6.943941e-05,6.2286854e-05,0.9999913
0.00017553568,0.9087323,0.0,0.0002503395,1.4036894e-05,0.00017306209,1.4901161e-07,0.0007554889,1.1920929e-07,0.017786622,0.043461204,0.00016707182,0.48444444,1.9669533e-06,0.00017035007,9.536743e-07,2.4497509e-05,0.0,0.0001924932,0.052316815,0.00020879507,0.0002399385,0.00016799569,0.00017642975,0.0001809299,0.04741299
3.6627054e-05,6.0498714e-05,0.9872273,6.496906e-05,0.0,4.0262938e-05,4.172325e-07,1.1920929e-07,1.1920929e-07,0.0,0.0,3.7282705e-05,1.0,0.9999904,3.9100647e-05,0.9999708,2.2947788e-06,1.7881393e-07,4.568696e-05,1.7881393e-07,5.2124262e-05,6.0915947e-05,3.877282e-05,4.002452e-05,3.787875e-05,0.0
8.955598e-05,1.052022e-05,0.9987072,0.00016614795,0.0,9.995699e-05,4.9471855e-06,6.29127e-05,0.013046473,8.940697e-08,1.9818544e-05,9.2089176e-05,1.0,0.99999917,9.9003315e-05,0.99999976,5.826354e-05,4.887581e-06,0.00011506677,1.1026859e-06,0.00013256073,0.00015047193,9.149313e-05,9.778142e-05,9.563565e-05,0.0
0.0003373325,1.9073486e-06,0.025929213,0.00066676736,0.00017377734,0.00040191412,0.11369458,0.9998859,0.99999887,0.0015509427,0.06315273,0.00036624074,0.9995402,0.6230154,0.0003990233,0.99994236,0.29181185,0.057447255,0.00044873357,0.0005107522,0.000521332,0.0005979836,0.00036731362,0.00039449334,0.00037050247,1.04010105e-05
0.00020855665,0.371453,0.99922097,0.00035962462,1.1920929e-07,0.0002156794,0.0002924204,0.12792349,0.24374005,1.40070915e-05,0.010334551,0.00019961596,0.99999976,0.9972653,0.00021055341,0.99995077,6.5624714e-05,4.339218e-05,0.00024411082,7.748604e-07,0.00028431416,0.0003222525,0.00019162893,0.00021606684,0.00020131469,2.9802322e-07
0.0004787147,0.9260088,1.5497208e-06,0.00090038776,5.0365925e-06,0.00056543946,1.4901161e-07,0.9999708,0.00062030554,0.99960023,0.9997004,0.00051635504,3.5762787e-07,0.00027558208,0.00055751204,0.0004146099,3.6746264e-05,4.172325e-06,0.00064074993,0.009142607,0.0007124245,0.0008405149,0.00047439337,0.0005604923,0.00050640106,1.2278557e-05
1.6361475e-05,0.9209302,0.9970763,3.59416e-05,0.0,2.002716e-05,5.662441e-07,0.00025719404,0.0011410117,0.0,1.4901161e-07,1.8119812e-05,1.0,0.18339261,1.9222498e-05,0.5238924,0.0041149557,7.4505806e-07,2.2411346e-05,7.8737736e-05,2.682209e-05,3.1620264e-05,1.7821789e-05,1.9997358e-05,1.8179417e-05,2.9802322e-08
0.00021031499,0.9998646,0.0,0.00040572882,4.172325e-07,0.00025093555,5.9604645e-08,0.9999429,5.9604645e-08,0.99893045,0.9921538,0.0002335906,2.3841858e-06,0.0,0.00024658442,0.0,9.030104e-06,4.261732e-06,0.00028392673,0.00036206841,0.00031667948,0.0003786981,0.00024327636,0.00025567412,0.00022572279,0.6461023
0.00019881129,0.9961277,2.682209e-07,0.0003335476,1.975894e-05,0.00022634864,4.827976e-06,0.00410527,5.6028366e-06,0.005163789,0.0029280186,0.00021919608,0.4032035,5.066395e-07,0.00022175908,3.2782555e-07,0.00050628185,2.0861626e-07,0.0002488792,0.023819715,0.00027424097,0.000313282,0.00020557642,0.00023010373,0.00021025538,0.012169808
0.00010564923,0.0013005733,0.9998418,0.0002002418,0.0,0.00012460351,6.2584877e-07,1.1920929e-06,1.758337e-05,0.0,1.4901161e-07,0.00011381507,1.0,0.9997971,0.00012025237,0.9998921,6.881356e-05,2.0861626e-07,0.00013887882,1.66893e-06,0.00015941262,0.00018271804,0.000112593174,0.00012165308,0.00011125207,0.0
0.0003052652,5.9604645e-08,3.874302e-07,0.00057315826,0.3653515,0.0003658831,0.0,0.99999785,0.91419715,0.9952711,3.07858e-05,0.000349015,1.4901161e-07,1.4901161e-07,0.00036254525,3.5762787e-07,0.9998934,8.434057e-06,0.00041121244,0.99999994,0.0004735589,0.0005455315,0.00033435225,0.0003735423,0.00032526255,2.9474497e-05
0.0008260906,0.044600308,0.004699081,0.0013948381,1.66893e-06,0.00092330575,0.19842112,0.22320622,0.16137475,1.31726265e-05,0.93458116,0.0008479655,0.99973786,0.026129127,0.0008761883,0.9762994,8.672476e-06,0.010848433,0.0010196865,0.0002360642,0.0011375546,0.0013010204,0.0007889867,0.0009227395,0.0007676184,1.9967556e-05
0.0008945763,0.003402412,9.030104e-06,0.0012645423,2.2351742e-06,0.00094372034,7.379055e-05,0.0018158853,8.6426735e-07,7.95722e-06,0.018451244,0.00090268254,0.93107384,0.5811492,0.0009212494,0.95339,0.000102609396,5.990267e-06,0.0010230541,0.026491493,0.0011167526,0.0012223423,0.00084367394,0.0009559989,0.0009050667,1.7881393e-07
0.0004813373,0.98471195,4.5597553e-06,0.0008868575,1.4901161e-07,0.00054201484,0.16543719,0.97595376,0.004068792,0.25181997,0.99972486,0.000500679,0.9691036,0.0021721423,0.00053188205,0.86883426,1.591444e-05,0.0070518553,0.000616163,1.1920929e-07,0.00070020556,0.00079488754,0.000479877,0.0005386174,0.0004900992,1.2218952e-06
7.981062e-05,0.0002258122,0.9966545,0.00016576052,0.0,9.9003315e-05,1.0341406e-05,0.00011956692,0.00069490075,0.0,3.4034252e-05,8.916855e-05,1.0,0.9999993,9.5009804e-05,0.9999999,1.1622906e-06,9.23872e-07,0.00011199713,2.9802322e-08,0.00012990832,0.00015002489,8.752942e-05,9.858608e-05,8.970499e-05,0.0
4.2259693e-05,0.990657,0.0,8.159876e-05,0.0,4.9710274e-05,0.0,0.9990706,5.9604645e-08,0.9978227,0.99992657,4.670024e-05,0.0,0.0,4.8041344e-05,0.0,8.136034e-06,9.536743e-07,5.7429075e-05,0.091751486,6.482005e-05,7.727742e-05,4.2259693e-05,5.0395727e-05,4.3332577e-05,0.73488784
0.00037017465,6.2584877e-06,0.011504829,0.00066912174,2.4825335e-05,0.00041815639,0.60320526,0.99984854,0.99999815,0.02234149,0.76495755,0.00038596988,0.9998063,0.027378827,0.00041681528,0.9993274,0.088663936,0.58379513,0.0004645288,0.00015166402,0.00053963065,0.0006041527,0.0004002452,0.0004144311,0.00037956238,0.00023472309
0.00044766068,0.9999647,1.1026859e-06,0.0008329153,0.00020751357,0.0005142689,3.2782555e-07,0.99239665,0.0005324185,0.99789476,0.9658166,0.0004799068,0.0066652894,9.23872e-07,0.0005043447,2.0861626e-07,0.0036394894,6.8843365e-06,0.0005874634,0.00034737587,0.0006479323,0.00075769424,0.00046792626,0.0005196333,0.00044813752,0.015731722
0.0005207658,0.021265358,0.0,0.0008840561,0.00036168098,0.00059196353,0.0023679435,0.89447546,0.002159059,0.6563868,0.9912503,0.0005683303,0.0071929097,6.7949295e-06,0.0005809665,0.003395319,0.0009598434,0.0043387413,0.0006683767,0.60685664,0.00073355436,0.0008485615,0.0005270839,0.00059983134,0.0005501509,0.0048094094
0.000101715326,2.9802322e-08,1.2904406e-05,0.00017130375,1.4603138e-06,0.00010946393,0.0370858,0.011311531,0.6494226,0.0,0.009652853,0.00010237098,0.9999972,0.999881,0.00010809302,1.0,0.0008524358,0.00019451976,0.0001232624,3.3974648e-05,0.00014182925,0.00015956163,0.00010418892,0.00011104345,0.00010457635,8.6426735e-07
0.00015565753,2.9802322e-08,0.5104386,0.0002924204,0.1659396,0.00017777085,0.0,0.9999999,0.99883765,0.583375,2.3245811e-06,0.00016659498,0.00021570921,0.028705955,0.00017553568,0.17661843,0.99870837,1.2874603e-05,0.0001951456,0.9999607,0.00023305416,0.0002708733,0.00015503168,0.00017666817,0.00015923381,0.0
2.2739172e-05,0.0,0.9980181,4.976988e-05,0.0013854206,2.69413e-05,0.0,0.9999977,1.0,0.9596759,0.0063633025,2.4139881e-05,0.78173447,0.9946381,2.6494265e-05,0.99993163,0.97200656,7.867813e-05,3.1471252e-05,0.58224076,3.889203e-05,4.4077635e-05,2.5957823e-05,2.682209e-05,2.5480986e-05,1.1920929e-07
0.0002605021,0.03139305,0.0,0.0003976524,9.23872e-07,0.0002682507,0.0,0.98974895,2.9802322e-08,0.0042737722,0.0016269386,0.00024840236,8.6039305e-05,0.000104904175,0.0002605021,5.3942204e-06,0.00017288327,2.682209e-07,0.00029614568,0.99905014,0.00033152103,0.0003875494,0.00024726987,0.00026851892,0.00024032593,7.1525574e-07
0.0004042685,7.8082085e-05,0.014058411,0.0007818639,0.00017935038,0.0004876852,0.00025504827,0.9993603,0.9999992,0.14982459,0.05522865,0.00044807792,0.9982287,0.92633057,0.0004771948,0.99950397,0.646549,0.0030751526,0.00054708123,0.00040093064,0.0006339848,0.00069889426,0.000425905,0.0004824102,0.00046688318,1.168251e-05
0.00012877584,0.00032249093,0.98126924,0.0002309978,2.0861626e-07,0.00014218688,2.9802322e-08,0.00016829371,0.0,0.0,5.662441e-07,0.0001360178,0.99962354,0.99898386,0.00013896823,0.9988222,3.0726194e-05,5.9604645e-08,0.00015839934,0.016874999,0.00018197298,0.00021705031,0.0001206398,0.00014320016,0.00012385845,0.0
