Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29
-0.6260281,-0.14635466,0.21887067,-0.17395754,0.13906473,0.5526086,0.34130907,-0.29230484,0.11910969,-0.042010047,0.45464405,-0.676587,-0.42190212,0.27517053,-0.64112985,0.30724356,-0.36184368,-0.5348231,0.059354853,-0.42988768,0.542472,0.00033296004,-0.5296144,0.44067305,0.5300861,0.3456388,0.06017225,-0.73119456,-0.6622624,0.31379485
-0.6394538,0.17751941,0.16195878,0.5310148,0.2791155,-0.24331571,0.3481061,-0.40537867,0.6776456,-0.19689044,0.20761313,-0.295276,-0.53013533,0.1890263,-0.60159665,-0.22490545,0.16928034,-0.63611394,0.39255548,0.045919374,0.09649394,0.5653812,-0.6644015,0.3722023,0.11459401,0.18519266,0.6876995,-0.5988554,-0.72315663,0.5281836
-0.53477955,0.61068547,-0.2639795,0.049123254,-0.31180337,0.41178852,0.040292583,-0.7557586,-0.30029985,0.0031253675,0.6795191,-0.26419976,-0.37748814,-0.10156295,-0.6178633,-0.45363742,0.441345,-0.6567145,-0.2976463,-0.56207997,0.566298,-0.23475306,-0.42418414,0.52892506,0.42684305,-0.28690907,0.5694946,-0.39711875,-0.7211997,-0.022691492
-0.7581318,0.14288749,-0.053946402,-0.12287167,-0.028566092,-0.22878885,0.3321971,-0.7935729,0.0465684,-0.17008579,0.26553988,-0.8161791,-0.03458238,0.22871467,-0.41812074,0.05242197,0.45051643,-0.43372318,0.008691657,-0.7633942,0.8308941,-0.5779883,0.23166838,-0.021833928,0.14751269,0.18748198,0.5448332,-0.13749623,-0.741092,0.27595827
-0.10158644,0.7068931,0.04846533,-0.14395556,0.4246404,0.028336886,0.32915047,-0.2884443,0.1400919,-0.35769963,0.34687656,-0.1258398,0.0014563294,-0.41173932,-0.19640802,-0.35040987,0.34352082,-0.109785676,-0.065864414,-0.15203543,-0.22432597,0.013909433,-0.1697493,-0.07024982,-0.34012756,0.31861684,0.67068326,-0.30309463,-0.6665562,0.27495897
-0.51000637,0.1267009,-0.48377365,-0.04130184,0.6252422,-0.21443063,0.386026,0.51836956,0.5447051,-0.42968512,0.8292808,-0.65843725,0.49824053,-0.5069345,-0.07034077,-0.1304931,0.44803175,-0.75041825,0.35450527,-0.5233118,0.6381815,0.29741222,0.3403598,0.6096149,-0.32628793,0.5164621,0.73767716,-0.28440776,-0.6683162,0.24380755
-0.30645144,-0.2768689,0.2377014,0.60176843,-0.345904,0.053952325,-0.25156704,-0.75994617,-0.33592117,0.07593577,0.30045322,-0.56703526,-0.062592566,0.5371837,-0.35654753,-0.14158688,-0.2075003,-0.77439785,0.06554551,0.23080537,0.041654143,0.32778618,-0.18630463,-0.10631395,0.42290083,0.6516013,0.77026504,-0.3724497,-0.699388,0.5637125
-0.65850705,0.6154605,-0.24214695,-0.45594293,0.34062523,0.36300036,0.071260765,-0.115796976,0.2685659,-0.10770887,0.26249802,-0.60487413,-0.13684113,-0.65646815,0.0937216,-0.5733788,-0.18289715,-0.42901662,0.49414855,-0.55026615,-0.016258443,0.16736753,0.60849136,0.47172615,-0.066125184,0.16910176,0.5948961,0.15892695,-0.50847614,-0.09076194
-0.32142,0.580691,0.31803247,0.31635582,0.58260804,-0.018578827,0.07588242,-0.4940205,-0.43944776,-0.20170815,0.037029445,0.19147143,0.18813604,0.1755062,-0.058841567,-0.42454106,0.8177004,0.22731107,-0.4880378,0.34470004,0.12528245,-0.124190345,0.11635211,0.111659706,0.017358135,-0.16806956,0.10151116,0.50611264,-0.7453101,0.6639969
-0.8162827,0.10181111,-0.5256204,-0.30220768,0.850664,0.7165975,0.3996383,-0.51142186,0.5888661,0.27784023,-0.003277809,-0.16114032,0.08351016,-0.24306789,0.044042256,0.09972625,0.07978797,-0.82570887,0.43477377,0.12755257,0.67232597,-0.18429291,0.25126404,-0.39420775,0.18620913,0.40070742,-0.43825516,-0.10961376,-0.7020147,0.82870674
-0.4243841,-0.1039266,0.19361636,0.4254345,0.3707579,0.240501,0.30433095,-0.4152705,0.28024963,0.6649394,0.20871603,-0.47224993,-0.15931448,-0.124279425,-0.044189267,-0.28560126,0.2920579,-0.7986909,0.35897636,0.112671085,0.8801608,-0.2286148,0.5134251,-0.36769068,0.5809799,0.54942626,-0.06615158,-0.31212854,-0.9549675,0.53059053
-0.3027943,0.40982804,-0.56572545,0.4876527,0.25093338,0.53146714,0.35143784,-0.69753814,0.2695658,-0.28151706,0.20305915,0.16354541,0.3077404,-0.57732564,-0.51321954,0.35506186,0.4666857,-0.4902652,0.37954146,-0.08761665,-0.1407514,0.29378837,0.27831027,0.082688935,-0.07101864,0.04759254,0.5934015,-0.03311979,-0.22611351,-0.35575455
-0.36528617,0.08408825,-0.61885834,-0.1472211,0.08941102,0.31609833,-0.041213322,-0.66650975,0.4705924,0.7853478,-0.3101857,-0.48333305,-0.2736071,-0.538254,0.63170105,0.12076136,0.5217205,-0.50722265,0.32144278,0.24789838,0.63487524,0.2278287,0.64892626,-0.42482242,-0.05508097,0.21435593,0.41342875,0.4172393,-0.79498774,0.5295183
-0.538004,0.13151768,-0.056324203,0.17756496,0.3385947,0.12152306,0.2206826,-0.40345034,0.45282343,-0.271647,0.185655,0.005152082,0.4673804,-0.27206025,0.35190174,-0.11842241,0.3081616,-0.35771897,0.38760522,-0.27729627,0.18213645,0.08323402,-0.2720279,0.15747194,-0.46990237,0.0019521584,0.82057875,-0.04400801,-0.74580026,0.31596783
-0.16316155,0.6440944,0.027891552,-0.36581987,0.33045167,0.8173105,0.7350866,-0.8102971,-0.38954455,0.3992836,-0.0863449,-0.76764715,-0.44611546,-0.5612225,-0.3568315,-0.5176418,0.261593,0.1435729,0.27492005,0.2810734,0.37966138,0.37328723,-0.10809786,0.55762523,0.8074301,0.21460576,-0.015147749,0.12747958,-0.70557535,0.667485
-0.84786785,0.046011005,-0.34951544,-0.115796044,0.6709884,-0.65502584,-0.22977595,-0.31491777,0.7368905,-0.030485151,-0.39715573,-0.7125748,0.01927444,-0.18454783,-0.22645,-0.50196934,-0.12996374,-0.6738465,0.7153376,-0.30967253,-0.3363302,0.085340135,0.044636093,-0.041358437,-0.70612913,0.27243328,0.6084959,0.03855697,-0.7806135,0.65172505
-0.84343165,0.39943925,0.21329899,0.39319712,0.50120044,0.7877229,0.09264148,-0.7961921,-0.4195095,-0.4076818,0.14618273,0.7188381,-0.2856966,0.473975,0.18743691,0.418586,-0.10311865,-0.8850295,-0.12391998,-0.6434411,0.42708614,-0.009076146,0.13923363,0.059720863,0.21019678,0.24346368,0.104811594,-0.34312436,-0.7891495,0.30352223
-0.6085772,0.31450638,0.09198506,0.3000511,-0.19880849,-0.15995935,-0.17075972,-0.4924219,0.48033997,-0.16366972,0.10740572,0.076390125,0.28192043,-0.22524698,-0.39018592,0.27457723,0.55481005,-0.75487554,-0.025265766,-0.57896495,0.39403802,-0.24760461,-0.065712556,0.20094025,-0.09579753,-0.09964219,0.552528,-0.013954544,-0.33653364,0.11651431
-0.5509487,-0.28160083,0.29817826,0.30246794,-0.40983677,-0.5391612,-0.11320436,-0.05945901,-0.4081606,0.30302724,0.28587583,0.55461234,0.052805923,-0.69915396,-0.07237735,0.068174265,0.57651,-0.07001837,0.009606703,-0.30626756,0.36467874,0.3744659,-0.46448848,-0.32997116,-0.04108484,-0.24976169,0.42900756,0.50473464,-0.716323,-0.0009821998
-0.8094273,0.23125921,0.4547592,0.2919439,0.022160769,0.4431765,0.37029138,-0.22208372,0.18552676,-0.102888204,0.514629,0.009676176,-0.3848509,-0.46868035,-0.5529921,-0.26791623,-0.30276597,-0.6044422,0.57707363,0.24369758,0.3974676,0.3718611,-0.14688258,-0.4196933,0.3085265,0.12550658,0.49431327,-0.52135944,-0.76163197,0.81754875
-0.6915442,-0.09333468,-0.42347714,0.20723438,0.3678741,0.4271798,0.55221575,-0.7515819,0.21833727,-0.44372275,0.57234263,-0.6488674,0.30869022,0.05478374,-0.20355676,0.3479435,-0.34283164,-0.88343644,-0.41381347,-0.5913224,-0.2308678,-0.44548532,-0.24872418,0.31840396,0.35149804,-0.04568192,0.5027393,-0.24885145,-0.7414919,0.41604915
-0.65578043,-0.58074117,0.17100139,0.05108243,0.56584066,0.46562773,0.3635174,-0.39872408,0.5340847,0.07810751,0.44387746,-0.5206088,-0.64275485,0.2685204,-0.22539806,0.06863077,0.25027034,-0.92601234,0.5748249,-0.10003533,-0.27081135,0.44629213,-0.3872007,0.6751814,0.56387126,0.7528682,0.68947834,-0.10218527,-0.7943274,0.693303
-0.7928347,0.6570684,0.011601234,-0.2850897,0.50445545,-0.34443223,-0.0075101117,-0.8362412,0.8110709,0.3809252,-0.6317859,0.6367352,-0.18628466,-0.092857726,0.27363333,0.1415537,0.44989255,-0.9017622,0.6748929,-0.8849214,0.07624149,-0.5167457,0.28375375,-0.44889566,0.24152581,-0.41655907,0.31592786,-0.37972826,-0.7123148,0.7057122
-0.5395136,-0.066122144,-0.17364922,-0.78548265,0.57868344,0.47069976,0.47396812,-0.6664888,0.4619909,0.39474437,-0.24530844,-0.58738935,0.072968945,-0.20856111,-0.026634693,-0.26579565,-0.01799904,-0.47908065,0.11897846,0.2146837,0.6705622,0.67276555,-0.42414573,0.013156352,-0.14443883,0.26876858,0.7423061,-0.25750998,-0.4761269,-0.0995326
-0.23561075,0.8479894,0.5614588,-0.19301344,-0.0819675,0.27094877,0.7184294,-0.8913345,0.4420712,-0.2853102,-0.27107576,-0.43040413,-0.5735509,0.5093312,-0.57493633,-0.11391638,0.54568285,-0.61360735,-0.39246678,-0.17107885,-0.6453172,0.096078895,-0.8785168,0.07045229,-0.47307023,0.43870777,0.38460386,0.16158599,-0.6170912,0.7981167
-0.8923823,0.6515933,-0.06861342,-0.70587313,0.5985098,-0.10532888,0.051790316,0.033659447,-0.7126273,-0.36255455,0.53761375,-0.43803465,0.13032135,-0.47959507,-0.12452831,-0.10783008,0.32738745,-0.58436394,0.20663248,-0.3679992,-0.1522501,0.22840677,0.23580864,0.101166315,0.30754888,-0.26619822,0.42593843,-0.5621886,-0.71627027,0.26862928
-0.31111875,0.42185238,0.36130023,0.14779922,0.5339305,-0.063466124,0.12713864,0.6148192,0.05523319,0.22096194,0.39075726,0.27475035,-0.3369595,0.2543004,-0.22961411,-0.27359152,0.5447956,-0.26399347,0.026431547,0.4288382,0.32777718,-0.09166684,-0.1341859,0.65227854,0.08511817,0.017925799,0.10716458,0.13206929,-0.69409835,0.43141592
-0.6620788,0.5961826,-0.56753147,-0.21343026,-0.3595535,0.13375841,0.5122566,-0.6352428,0.1771288,-0.40818775,0.63662887,-0.40609914,0.21229842,-0.5814931,0.03440029,0.40007707,0.22106169,-0.70994973,0.26579168,-0.7469785,-0.74017704,0.07727636,-0.62933946,0.61000746,0.52102053,0.28950217,0.7675101,-0.370872,-0.5049838,-0.2518289
-0.314688,-0.25464362,-0.83045447,0.56980807,0.14748478,-0.045449346,-0.09382709,0.27987975,-0.4259479,0.2236777,0.68026155,-0.19297811,-0.25855318,-0.7250121,-0.10154786,0.21503206,0.32627818,-0.8308749,0.32087293,0.45229122,0.07702118,0.07712556,-0.39168593,-0.2691837,0.1990727,-0.082144514,0.71957344,-0.47570547,-0.8827797,0.6325646
-0.58769214,0.20973486,0.14983642,-0.40032062,0.6543028,-0.4529409,-0.008359423,-0.41049412,0.6576809,-0.4365766,0.5438122,-0.13909051,-0.27749217,0.31583923,-0.4119613,-0.04717388,0.05430514,-0.58162934,0.49677983,-0.2231561,0.09170399,0.73057014,-0.12424766,0.31432876,-0.6105708,0.4000972,0.4397151,-0.22196448,-0.7158231,0.522407
-0.43961403,0.6959225,-0.1353378,-0.23663974,0.8001888,0.08545806,0.31902003,-0.656541,0.3291351,0.23698919,0.15240894,-0.002609392,-0.35591024,-0.7005591,0.049210623,-0.19337705,0.14790541,-0.7503387,0.09608384,-0.5305738,0.12122006,0.21676393,0.10284261,-0.24586655,0.1485135,-0.053339854,0.32903537,-0.056531608,-0.8631324,0.17479073
-0.6907702,0.50908047,0.4767548,0.04031938,-0.1639719,0.12721102,0.6105154,-0.78192896,0.32193187,0.38152874,-0.012018538,0.35157523,0.14229636,0.10499363,-0.05631904,0.32662144,0.55860466,-0.7040972,0.14624195,-0.5219061,0.7065859,-0.032214273,-0.68502456,-0.009165298,0.3291483,-0.39666608,0.017000023,-0.62537414,-0.79491717,0.2214361
-0.5687869,0.16072524,-0.07336972,-0.021088216,0.6227585,0.6198692,0.36945358,0.0036521764,-0.40396395,-0.41743532,0.27696815,0.6508186,0.38469884,-0.83815014,-0.3569346,-0.4944332,0.19004661,-0.68847525,0.15943004,0.11842104,-0.027213927,-0.532318,-0.27947664,-0.4870858,0.16784362,-0.42780694,0.4845605,-0.20166928,-0.7765358,0.72602236
-0.34411216,0.6933052,-0.6876415,-0.31826898,-0.08991742,0.8672258,0.6183422,-0.6381638,0.24899875,-0.030588398,0.7995487,0.11786724,-0.109628305,-0.768047,-0.30063155,-0.35121122,-0.122549795,-0.81863654,0.8176363,-0.25159383,-0.3423387,0.43646628,-0.72254604,0.20371255,0.47012326,-0.3435907,0.6477751,0.18082833,-0.3433903,0.41772574
0.109280705,0.27624658,-0.67751676,-0.21640575,0.8307839,0.8488686,0.37274867,-0.124282345,-0.13561077,-0.46622804,0.4980995,0.118384466,-0.12292774,-0.25228503,0.31706515,0.055546932,-0.083299085,-0.7960767,0.3688603,0.12755202,-0.26278487,0.4363426,-0.4702585,-0.19452834,0.13939029,-0.468991,0.9362242,-0.6006708,-0.7344291,0.7722503
-0.39456972,0.52427185,-0.026070647,-0.05524439,0.37823007,0.29811177,0.12147443,-0.5094421,-0.33211705,0.071814105,0.2759255,-0.16937084,-0.63181424,-0.29367626,-0.6588201,-0.0074934205,0.2049177,-0.20396775,-0.11740231,0.013872555,-0.013056579,0.17540844,-0.66854084,0.19336893,0.11625453,-0.33492398,0.42335743,0.04660585,-0.23815209,0.3239276
-0.6405289,0.26003987,-0.3529172,0.43245524,-0.2586294,-0.08416703,0.40047878,-0.6351015,0.91912776,0.495656,0.07535126,-0.8096255,-0.33656994,0.3048046,-0.3143292,-0.16030207,-0.42482778,-0.79709727,0.467823,-0.11725686,0.72024393,0.28050756,0.2792607,0.21879664,0.56314087,0.069558166,0.6353684,0.5977946,-0.5652089,-0.38583452
-0.6441426,-0.19647868,0.31792745,-0.16004439,0.65893364,-0.074474536,-0.17582375,-0.7131207,-0.22825828,-0.2486424,0.54074067,0.29011905,-0.15320395,-0.23640993,0.059584778,0.49806696,0.3087,-0.925837,0.69562435,0.45742542,-0.3208255,0.6257427,-0.28954542,-0.32191792,0.54364663,-0.22137585,0.61159515,0.50004494,-0.8561884,0.13591766
-0.7303507,0.6474644,0.1674803,-0.6624381,0.30691904,0.27646524,0.2600236,-0.6020511,0.2662983,-0.039718926,-0.4684504,0.5637095,0.5436338,-0.64597756,0.015950091,-0.20184492,0.80583185,0.10196671,0.19719556,-0.30846107,-0.27249795,-0.37411463,-0.092255816,-0.025586372,-0.49307513,0.029126672,0.57512534,0.14481696,-0.5809471,0.18346211
-0.09655609,-0.03483351,-0.19401638,0.022439739,0.67928356,0.32799342,0.29896584,-0.36404237,0.6372245,0.5908979,0.15459621,-0.67022735,-0.52885,-0.16888118,0.26022398,-0.7628242,-0.36658922,-0.6279407,-0.037000917,-0.27958515,0.3604842,-0.37523445,-0.13456799,0.5430444,-0.62003833,-0.15307081,0.8727066,0.14110513,-0.8330674,-0.17082721
-0.7239931,0.53868896,-0.00010503762,-0.08474722,0.23848899,0.63618654,0.80723614,-0.25920504,0.7525333,-0.11565608,0.68870187,-0.004566833,0.056943815,-0.5184503,-0.30733934,-0.4892686,0.6321069,-0.8870361,0.82885885,-0.23839408,-0.09977173,0.5266144,-0.82431245,-0.705587,0.32343057,-0.37768054,0.88757586,-0.36280718,-0.91875845,0.7134734
-0.33106536,0.54956436,0.65074944,0.63921684,0.30243137,0.55102205,0.29906237,-0.74100584,0.16121061,-0.3358405,-0.56452495,-0.2439558,-0.47902936,0.6795932,-0.59088033,0.0122444015,0.25070915,-0.43187124,0.45766297,-0.47950134,0.7139988,0.56372297,-0.57694346,-0.005564394,-0.11184387,0.48689842,-0.47872433,-0.287907,-0.4593171,0.50486565
-0.4625463,0.4378586,-0.06820658,0.3129635,0.77194685,0.4275452,0.08854439,-0.46939462,-0.058659784,0.15223652,-0.15242271,0.43473542,-0.59221035,0.09717235,0.30244622,0.3473673,0.17721318,-0.57915896,-0.25388888,0.10007488,-0.08387625,0.44399703,-0.3424782,-0.34111002,0.018527405,0.6785483,-0.022853373,0.10750971,-0.5851349,0.655009
-0.4159552,0.66640234,0.80454016,0.022012807,0.071536414,-0.3384168,0.54780567,-0.81761354,0.46034828,0.035971332,-0.13329121,-0.6506334,0.21612349,0.43669632,0.0236415,-0.20858577,0.20961997,-0.76682085,0.061824545,-0.37766844,-0.15671852,-0.05804893,0.06537702,0.13498348,0.38824114,0.591546,0.5484951,0.6808484,-0.43637973,0.0010323578
-0.6478877,0.69694346,0.49696416,-0.573963,0.52337503,0.4473738,0.055954054,-0.89437085,-0.29106596,0.50903785,0.47677058,-0.045883413,-0.20692177,-0.43212992,-0.0946405,-0.29028967,0.61657643,0.24455324,-0.58957225,0.008484388,-0.39488402,0.19965544,-0.6869444,0.114585355,0.2446199,-0.29023683,0.63842905,0.55425566,-0.56407994,0.6730649
-0.27673662,-0.0018546589,0.2791037,0.8112159,0.5661805,0.28522652,0.6875224,-0.4556231,0.36008322,-0.6982566,0.7733761,-0.06378962,0.47950438,-0.23627214,-0.4277986,0.34100324,0.30244783,-0.95797306,0.13179147,-0.7321224,-0.30641955,-0.23493026,-0.82505727,-0.033026922,0.19071823,-0.11574733,0.8757217,0.21376085,-0.8357899,-0.2521042
-0.59088403,0.7071309,-0.36052507,-0.51515007,-0.0009120626,0.36704078,-0.44607854,-0.39217362,-0.53586364,-0.33161616,0.83227706,-0.517089,0.16407911,-0.3267497,-0.25552765,-0.07564091,-0.2383811,-0.63496757,0.4095652,-0.46772063,-0.38727635,0.759067,-0.64451885,-0.08318453,0.7640569,0.8745796,0.5958316,-0.0005244016,-0.68237144,0.6267437
-0.72764933,0.08601831,0.39950565,-0.12820104,-0.44003913,0.2934564,0.03212671,-0.64725125,0.3182921,0.25465122,0.5545279,0.648062,-0.2784559,0.10590193,-0.24677193,0.034897663,0.26256225,-0.8755159,0.4935902,-0.6082254,0.49555144,-0.022853015,-0.09160367,-0.05585671,0.5903555,-0.4465198,0.43436578,-0.049137276,-0.63420963,-0.0005253702
-0.69982094,0.040306028,0.2205942,0.32717305,-0.08682361,-0.079427,0.50441635,-0.5226048,-0.29311535,0.60028946,0.3091383,-0.20799138,0.11768889,0.15746126,0.33287063,-0.4291606,0.39009008,-0.17069459,0.02430243,-0.2886051,0.03815364,-0.6958004,-0.008561257,0.28155524,0.11790555,0.2372504,0.5402039,-0.14271806,-0.7044467,0.37566194
-0.35639384,0.42517737,0.39935303,0.23000684,0.09101622,-0.3679474,0.048415266,0.5326277,-0.18874258,-0.5034764,0.7573811,0.19039977,-0.38624537,-0.30745524,-0.5027765,-0.42473575,0.31739926,-0.70315146,0.14631747,-0.37241167,-0.261128,0.33822033,0.03943382,0.2023375,-0.15406936,0.43356428,0.7352312,-0.5557678,-0.6247717,0.1436934
-0.6334221,-0.36450174,-0.30093583,0.31634754,-0.1309155,-0.039961092,0.45055553,-0.75480795,0.060674027,0.6873313,0.047174152,0.2675673,0.48690742,-0.22580044,0.39865077,0.2086368,-0.12447905,-0.8377317,0.7741014,-0.6505,0.17384636,-0.10812227,-0.4445884,-0.19432041,0.39761564,-0.22709036,0.7110169,0.25498447,-0.62914616,0.044233236
-0.7634675,-0.70521414,0.56315184,-0.29441118,0.57418406,-0.14141186,0.1786734,0.21023786,0.40165356,0.39113045,-0.27117988,-0.38055253,-0.29486406,0.41839814,0.18577334,-0.28756803,0.35568583,-0.7857879,0.04119977,0.31874585,0.14717944,0.06605611,-0.17704311,0.49020103,-0.55015,0.58909625,0.25047117,-0.027320918,-0.8912004,0.7391501
-0.5159726,0.6678051,-0.16776556,0.79743356,0.2330837,0.58946806,-0.100877985,-0.65953934,-0.50028306,0.010526926,0.056371126,0.39979678,0.14049132,0.40251607,0.27787322,-0.67913985,0.56370896,-0.6153978,0.23766167,-0.331455,0.6571417,-0.49623048,-0.15190254,0.16251746,-0.30047035,-0.011995143,0.4048326,0.08151967,-0.8045887,0.082775265
-0.66477525,-0.0018858985,0.36597672,-0.21777117,0.40375724,-0.1269015,-0.23274867,-0.33447522,-0.56208616,0.28257656,0.59142125,-0.1495079,0.2662405,-0.10791356,-0.2051291,0.09243243,-0.08421096,-0.43388292,-0.4315838,-0.026566468,-0.20565568,0.5967525,-0.13404971,0.3328205,0.3001847,0.56275266,0.49241698,-0.330122,-0.50968486,-0.08518748
