ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
399.53042415874626,42.14033757956154,15.96700675975299,73.92915049596962,90070.5805836009,4,2/00,1,0.5751121295240303,1,0,0,1,0
1832.044837538468,45.67418014985544,17.997904227345597,38.46880060682549,95494.35808789256,1,0/30,1,0.0,0,0,0,0,0
2206.130592792606,31.50028762321438,7.901320226389145,66.2587275265795,94148.04162134638,4,0/30,3,0.19359364220351044,0,0,0,0,0
3652.8969085919575,49.36521405871965,15.168927267673936,29.483984824493533,94499.90663369554,1,0/70,3,0.0,0,0,1,0,0
4535.809533166124,40.36736009030186,16.00285618367662,50.801851966133455,92200.58439057776,3,0/80,1,0.0,0,0,1,0,0
2168.098889381025,52.826313163847374,10.662230356626516,45.07493308068186,94504.38983389798,3,1/70,3,0.1651813907379094,0,0,1,0,0
3182.0498095501857,62.587667704135136,34.54547344237547,59.07496416922062,95545.75628715786,2,1/00,1,0.0,0,0,1,0,0
981.276453056793,52.6766284748381,26.20484170732117,57.34672599473801,94534.06843006787,3,0/50,2,0.26666969304827887,0,0,0,0,0
454.5832577274625,47.21522801411806,22.21463159094978,86.33335370305791,95865.1031949213,1,0/70,3,0.0,0,0,1,0,0
1268.6354267456634,43.21434744555321,24.95447064830338,57.39335370146037,91974.41279841978,4,1/00,3,0.501897792519602,0,0,1,0,0
2502.7490844693416,28.305373260042664,4.365070837415522,67.449793068213,94335.92517969811,3,1/80,1,0.7353373621121276,0,0,0,0,0
3824.8789834110084,63.44056536487123,36.97262452506408,61.45252728596696,95254.02688412684,2,0/30,3,0.0,0,0,1,0,0
3010.7956962551834,23.395517777895193,7.790593098901023,81.92843020979612,94957.26957570897,3,0/20,3,0.8594633779666163,0,0,1,1,1
2687.539251143258,25.351326661639522,1.6807347843888956,87.94031488361749,93996.70988111298,2,1/80,1,93.48666913053441,0,0,1,0,0
259.39397448518343,51.11024645072266,23.363929874689518,27.796814847159148,94295.54845905524,2,1/00,2,95.41417617181726,0,0,0,0,0
1303.4599808815094,48.78215387752996,20.707451837369696,54.613705041170796,94646.97934154862,3,0/50,2,0.0,0,0,0,0,0
1588.727709545465,62.39212402020562,36.36331236589846,34.48191749965739,94385.69660166139,2,0/30,1,0.0,0,0,1,0,0
3485.773376412463,61.12158906023942,34.6052456485531,96.15676292494499,95739.1439033398,2,0/10,2,0.0,0,0,1,0,0
1887.1272290621264,61.6965984139785,7.537351512326464,53.825677378695254,91713.64413162004,1,0/30,3,0.0,0,0,0,0,0
4237.240357496389,54.51615051349993,28.026866790346155,65.90679657596299,95662.3827043789,2,2/50,1,0.0,0,0,1,0,0
678.0747295651689,52.16955884571973,34.618262983064334,78.20183038322244,90274.13950189238,1,0/30,1,0.0,0,0,0,0,0
2542.1969803264947,50.36438445298819,27.98257301601706,71.31948478681569,94211.86605340888,2,0/00,1,1.040791220858571,0,0,1,0,0
1034.3009936627313,49.98203237693376,25.176188107615705,111.85036962750281,91911.07928944696,4,1/00,2,95.68864695130058,0,0,0,0,0
3934.650964541931,64.50135148091455,38.0600501577168,36.872428094835506,95587.90678722758,1,0/30,3,0.05905924887027933,0,0,1,0,0
4146.875739887063,64.91879618922074,35.64875825471773,36.2826623297995,94135.92336271281,2,0/10,3,0.0,0,0,1,0,0
4742.830205533404,62.84385009346809,38.86173935780601,198.87714217060847,93841.96259821934,2,0/30,3,0.0,0,0,0,0,0
2709.588207046301,40.81190336242442,6.991311891770099,59.13461969355792,91810.66740219723,4,0/30,1,0.0,0,0,0,0,0
4672.724759903,52.76303713933089,30.475960527934326,34.3025431825423,90165.85969993916,2,0/30,3,0.0,0,0,0,0,0
2877.0375689019656,26.47810381685305,1.7258029953932212,60.84097227954037,94203.7613145956,4,0/40,1,272.3344528991735,0,0,1,0,0
2004.0196777292851,41.4523236964825,26.73141411817712,57.434082271138585,94457.19522417457,3,1/90,1,0.0,0,0,1,0,0
2583.753476410425,51.1109138652512,26.751365637471253,28.442378389612553,91832.97814751297,3,0/60,1,0.054526346760503795,1,0,1,1,0
4151.049649005721,48.269809141006476,28.643039663390137,64.68066638052412,95699.20268389257,3,0/50,3,0.0,0,0,1,0,0
1607.9653511433853,30.76966619602401,6.560133995421499,36.485563388521236,96045.00737101011,2,0/80,3,0.0,0,0,1,1,0
3461.6777350028797,62.95407437362043,35.42955851029358,109.85660326601803,92550.72701119033,2,2/40,1,193.32270840115274,0,0,1,0,0
1308.4032989912885,35.36266691933784,15.829638960061729,84.59030134314804,95010.4358566084,3,0/20,3,0.4843206902297741,0,1,1,1,1
1882.640474820284,47.372524627431936,22.693517781162125,57.49568493056787,89984.28428537899,1,0/30,3,0.08839206718526138,0,0,0,0,0
4478.900303111907,33.17584052720565,10.575243104725844,88.55637122998138,94737.20967822162,1,0/60,2,0.2244597999836144,0,0,1,1,0
364.6955905757142,40.42450998646246,17.28723328158692,74.47901872918635,92145.13361607096,4,2/00,1,0.3555583902875676,1,0,1,1,0
1360.8722207635146,49.45560566614227,15.390751336859768,26.30327697015138,94503.79245765963,4,0/30,1,1.044847161038385,0,0,0,0,0
1715.546130147829,48.15268517863289,30.837705857601843,31.045247988626965,92298.43437570013,1,2/50,1,0.13041069894921917,0,0,1,0,0
3266.969779640457,53.79530102332958,9.768996088863267,104.49969927853907,94640.16688480007,2,1/00,2,0.061964712564043296,0,0,1,0,1
1070.8813540953065,51.092828144292845,12.913060683328684,33.1162006232403,90020.46243554658,4,0/30,1,0.8350987738433289,0,0,0,0,0
1240.089749341121,37.50657124846246,20.800657207453174,13.450678247831691,92364.79372220457,3,0/20,2,0.20275750613216031,0,0,1,1,0
3922.1262264792676,33.73569613446672,10.025842218751322,88.66417464786645,92029.39579233843,1,0/80,2,205.11776257623978,0,0,1,1,0
295.4606031106903,47.485983438906786,25.4815058931974,25.91040010971646,91751.1477356842,1,0/50,2,96.98488973902123,0,0,1,0,0
3401.48425387017,63.935095899086015,34.391671191744166,130.87005546095045,95655.71385428151,2,0/30,1,0.0,0,0,1,0,0
3538.837179022884,64.37518366852113,35.561493574287304,127.83736576578991,95554.2298289779,2,0/30,1,0.0703236452169638,0,0,1,0,0
3391.3170559007235,43.57804633465813,19.797924818612987,64.90559889197303,94188.16446459948,3,1/50,3,0.0,0,0,0,0,0
3873.572929380457,62.08782043303644,17.310362721945094,45.69064572866482,94333.65844304318,1,0/30,1,0.0,0,0,1,0,0
1815.1282237801402,29.47331703552972,4.921370474921061,61.55347295263704,92357.34506389327,1,0/50,1,143.2193463188615,0,0,1,0,0
2931.6056927816394,54.505651728221515,21.888515200782347,119.1517640052871,90445.36225412073,2,1/00,1,0.10602505329794587,0,0,1,0,1
2297.2412528347,54.332684117011624,26.514695947114234,64.94396236764217,92133.55076207104,3,1/40,3,0.7431336195519678,0,0,1,0,0
2239.112087761342,48.05196071794702,23.368236176904123,30.97296615609944,90200.26102559292,4,0/30,1,0.774275885500039,0,0,0,0,0
4023.964510076052,60.39311704919973,35.94501689426846,45.06705579561237,91504.49095835579,2,0/10,2,119.35302209249652,0,0,0,0,0
1277.1237456645963,46.27303133053217,27.770550011639827,64.60401386022585,91941.56723728082,1,1/00,3,0.0,0,0,1,0,0
2654.646675814571,23.49367700910009,1.225752488784658,29.950561684931724,94129.40937174241,4,0/40,1,142.45963791645505,0,0,1,0,0
2205.2207153323693,48.946833943768,29.05112331199944,32.46228571208113,91587.67324233624,3,0/40,2,0.0,0,0,0,0,0
3702.4261860234833,61.80015087162238,36.734132069285295,51.463962825132036,94222.54421526378,1,2/40,2,0.0,0,0,1,0,0
2743.6320264649157,33.17843782718294,10.338463932700778,34.22013757081952,90101.8682830171,2,0/30,3,0.0,0,0,0,0,0
828.8378443641164,49.08180928219363,15.060520553585091,30.123539066562486,95406.26859200535,4,0/30,1,0.0,0,0,0,0,0
3370.9408495210437,57.120926970637186,30.309951150548017,129.51470573470553,94273.80813437588,2,0/10,2,203.4249131433196,0,0,0,0,0
2276.829330260238,44.69627853591183,8.24302041994241,57.535751731960694,90227.12005156423,4,0/30,1,1.308142771294,0,0,0,0,0
4455.803018476966,30.13530636323821,7.939870708515889,46.884159860666344,91865.78959607048,3,1/00,2,0.001341099868148732,0,0,1,0,0
2590.123768141366,26.35617027840004,1.1531613404536472,22.84660878732929,91591.86887504187,4,0/40,2,140.6102921465648,0,0,1,0,0
4578.751436917111,38.91030467911089,18.128938407294022,104.71797979562865,92161.17357528381,1,2/00,1,0.24676849210556664,0,0,1,1,0
4535.25275655942,34.63323824277752,12.034849328753701,19.795995783221997,94688.85733279682,3,0/60,2,1.0527973310667569,0,0,1,1,0
3209.4077138270372,32.013719440561715,8.509155746453727,121.63952907178498,90013.57790435557,4,0/30,1,1.7980583609785026,0,0,0,0,0
2563.385678800226,28.13242032841186,2.326526908121176,98.15069318089309,95999.82371767364,2,1/00,1,0.0,0,0,1,0,0
875.8095444782823,50.86577473638251,25.44571885998512,83.12327756629817,92191.02255665942,3,1/00,2,0.0,0,0,1,1,0
3006.292737592265,28.63989565912942,6.123577397427783,34.78080966396073,91391.25299825236,4,0/30,3,0.0,0,0,0,0,0
4170.003478668483,63.79923211738479,38.125353986114185,91.44392784724155,95289.02979803468,2,0/30,1,0.0,0,0,1,0,0
561.9961003234392,47.68876360737001,27.15542532156441,21.148671416271167,92053.46305634052,1,1/00,2,0.06298299874486447,0,0,1,0,0
1182.0447505424747,36.38704281156257,12.19722337745803,87.88636087920496,94657.40679888018,4,0/20,2,0.0,0,0,1,1,1
3409.573636301771,65.85657644957665,37.28156918765814,66.5529562905374,95616.29524943013,2,2/40,1,95.91803551948759,0,0,1,0,0
2385.8284623520562,24.49455307739215,1.1889422004881134,24.7520463347631,91585.98986807048,4,0/40,2,143.214256481965,0,0,1,1,0
3557.444942923688,65.53217535872943,33.59934290507914,115.0855438993044,94427.71577344819,2,1/00,3,0.0,0,0,1,0,0
2439.9896758335635,53.791369822508486,29.83735567309606,84.5584009836948,91811.60249078114,1,0/30,1,0.0,0,0,0,0,0
2899.1943893092393,27.39137654715824,3.136503198340567,47.99059826403357,91941.05342189285,1,1/70,1,0.0,0,0,1,0,0
2641.008868394896,29.992693462474502,3.7200546681782347,26.539454732308286,91614.74144684103,4,0/40,1,140.17560753567577,0,0,0,0,0
2282.207240097598,47.96425263506138,5.027696853936529,27.648444962455777,95090.28798474329,3,0/40,2,0.08136773985997878,0,0,0,0,0
2535.452000083011,34.994085187410775,19.08569621826521,19.213517940598045,92112.55507503008,4,0/60,2,0.45816888679490014,0,0,1,1,0
2681.064641473418,51.76452347288743,7.638956415076774,34.625808541307244,91461.15564952703,1,0/00,1,0.624279063439558,0,0,1,0,0
2468.6911512292313,50.10347160487803,11.207530934649839,35.581499290382716,90236.36557060207,4,0/30,3,0.0,0,0,0,0,0
1718.2303162335652,43.46227576374933,4.469653833217824,62.340446652500916,92004.94465438748,2,0/30,1,0.9578582662288305,0,0,1,0,0
4034.5050371622283,65.4678900606024,37.54350159340736,120.65831157208555,95123.087674502,2,0/10,1,0.0,0,0,1,0,0
2290.222682895072,31.30115895167749,6.849741551009424,60.935001584952566,91919.03110833488,1,0/80,1,0.7480713854149298,0,0,0,0,0
2509.964583866542,48.17320700665392,26.09797468920757,56.907680191478946,91793.33000488902,2,1/60,1,0.686968273428346,0,0,1,0,0
2391.8031449115083,40.41288996371321,13.502074483421685,22.472645475429516,92173.97743092255,4,2/00,1,0.5082014320396574,0,0,1,0,0
3553.228865204948,61.98428737888301,33.853311773535616,119.02947335647406,95485.89963918863,2,0/10,1,0.0,0,0,1,0,0
1025.179253124756,47.28624087278484,22.384010286020615,31.989955530687084,94318.87754853595,3,1/50,2,0.0,0,0,0,0,0
3028.939188792508,51.789901312219655,18.58677102541994,108.78313244718707,94427.55692581229,2,1/00,2,199.97952503935446,0,0,0,0,0
3845.518879951257,61.46078720778787,37.021203132416275,46.879611933271896,95388.08023346595,2,0/80,3,0.0,0,0,1,0,0
3223.177844822198,28.624539482559015,2.9529498068324744,59.7271594777459,90076.42198554093,4,1/80,1,206.35774195691687,0,0,0,0,0
2574.174097459768,26.42061030499311,2.050502833183373,33.42361948462516,93990.45707473996,4,1/80,2,269.0008251766272,0,0,0,0,0
3710.3784592527322,55.299553517136964,9.864643735068281,34.08519670044773,91940.33521027525,1,0/80,2,95.82997408448674,0,0,1,0,0
1071.2499584126176,51.430430527167246,26.541768799221387,31.127375625179454,94404.41871609741,3,1/50,2,0.0,0,0,0,0,0
1890.5654604143344,50.316311907226506,31.071803663360956,50.910589035903755,92054.51876340361,1,2/60,3,0.11765260166292732,0,0,1,0,0
1937.9010799689256,28.508789436971036,6.123111842558144,62.667243767690984,91834.9410387246,1,0/10,1,144.90960161811572,0,0,1,0,0
984.5421590816403,46.906750676828686,22.05085362087304,19.623977607196085,91898.99383338875,3,0/60,2,0.1540621190474803,0,0,1,1,0
1892.3460155774496,54.88209510948093,28.79177831165901,84.74616308171048,92366.20239137474,1,1/40,3,0.12907798117041533,0,0,1,1,0
547.2472897181864,27.874948162614594,4.969155724552155,50.35458153295145,91733.99933238841,1,0/10,2,95.64919861192769,0,0,1,0,0
2829.5214855820595,43.23088268472291,29.93382765316355,57.20383605140263,91940.03700444658,4,0/30,3,0.6543531005212652,0,0,0,0,0
1.0,26.166443465653163,6.464918945125841,20.451806235371798,95119.52530283658,4,0/20,3,0.7713207885549671,1,1,1,1,1
1125.2089246384885,51.02127682161926,23.54021117017704,96.56797168721668,92283.48101391064,4,1/00,2,0.0,0,0,1,0,0
1567.1327672305258,25.61185298048003,4.041476770553992,65.05436077639561,91624.90905833959,2,1/80,3,0.5767609807891099,0,0,1,0,0
2127.313779409798,49.794868663454814,28.963253991429067,26.403777984452233,92128.12518606284,1,1/00,1,0.0,0,0,1,0,0
2059.717968901112,26.38189655009145,4.1588070128002785,59.586410381055394,94113.01831962213,2,0/30,1,127.71923922032856,0,0,1,0,0
4356.403840877051,54.36185593431791,31.614999736338252,65.08901796796908,94412.13756404248,1,0/10,1,0.0,0,0,0,0,0
609.8922688870739,47.97185846572905,21.758701700202472,75.38729457029385,95099.208333258,3,1/50,3,0.0,0,0,1,1,1
5000.0,43.79860564149323,7.71787348548206,56.672020544947216,90161.97190447157,4,0/30,3,1.0932267085993126,0,0,0,0,0
4147.32886190629,50.345740570502976,25.9521828953589,64.48821442984995,94533.20190101073,3,1/50,3,0.0,0,0,1,0,0
3690.421990973985,59.086093960794656,11.981763406498356,100.71356105056557,94464.3404953843,2,0/50,2,0.0,0,0,1,0,0
1138.1212619719702,35.61825106877011,21.366714064348255,13.995709774739627,92307.54687087615,4,0/20,2,0.0,1,0,1,1,0
2702.8576739609043,24.76154215427519,3.0021803075035054,30.201956117126155,94866.14688785022,4,1/80,2,168.05191695364368,0,0,1,0,0
677.0324033774069,48.57961581668205,32.12150212344532,33.465784365101186,90206.488563449,4,0/30,3,0.1199624199258624,0,0,0,0,0
3291.126057905007,28.920323339894036,4.896399392770754,63.526181786575556,90099.00488578014,4,1/80,1,150.29128045178118,0,0,0,0,0
3566.7665534690977,29.682797934999854,14.73453775697364,44.01120568911663,95558.56011128708,2,1/00,1,0.4719368536508188,0,0,1,0,0
3387.44895480278,63.76161281057643,33.28162988367266,120.1397806790281,94327.51713167797,2,0/20,1,0.0,0,0,0,0,0
477.1556287785322,55.25892265971289,14.467329044826679,116.06977999255203,94368.37239028851,4,0/20,2,206.88430802025414,0,0,0,0,1
1752.6316701395936,42.443179916600066,7.577884364862508,57.6312916057878,94508.53556850545,1,0/30,3,0.46495416070186696,0,0,1,0,0
4792.607075544408,25.425117940537035,2.12394260367944,38.729670696255596,91966.6598979855,1,1/80,2,139.13171589325347,0,0,1,0,0
887.7362376752304,48.795557442233594,18.94007736841873,29.69284926453341,93261.40507569244,4,0/20,1,0.0,1,1,1,1,0
1179.6739212770322,44.120963364851626,25.84187772573122,57.08314182590088,95519.12475156615,4,1/70,1,0.0,0,0,1,0,0
3923.8117741623705,63.75356713069455,38.12810487369706,52.210733743818416,94320.03925032046,1,0/30,3,0.031790047469086154,0,0,1,0,0
3135.569003360003,38.69039736524281,14.151497476921183,58.779089811307294,92169.62374289808,3,2/00,2,0.0,0,0,0,0,0
3556.5642008453865,63.875488917882336,36.4524948864241,68.05098498368203,95257.47776925263,2,4/90,1,0.0,0,0,1,0,0
2186.6138845269293,53.384342933591626,29.40495266364887,47.52442139244067,91988.49353975315,1,0/30,3,0.1691226545902004,0,0,0,0,0
3230.972381786663,58.63314364458451,33.00006727076743,127.24091100553069,95656.66783810152,2,0/30,1,0.0,0,0,1,0,0
246.92816835033798,36.93856589057789,9.369445107382244,72.27403550159275,92699.04679688854,4,0/60,2,0.7650171799783352,1,1,1,1,0
1402.6068109208204,33.54109092706346,22.912335649857653,27.59183238625938,94310.16017007374,3,0/60,2,0.0,0,0,0,1,0
3392.3492473759743,64.56755510738223,33.098943027347126,134.76946310946985,95547.80088938598,2,0/10,1,0.0,0,0,1,0,0
4257.861446027402,53.706223183423965,22.995069709210856,58.527931332056156,95567.98164912131,4,1/00,3,0.0,0,0,1,0,0
4866.0605222174945,56.39753157041112,28.587183546087953,74.09768824441143,94187.33968758043,2,0/30,3,0.0,0,0,0,0,0
2289.693020385181,44.98807978055852,14.337221919759756,56.73304206971784,95619.49045799284,3,1/90,1,0.0,0,0,1,0,0
885.3313744519993,50.302903667596226,22.81683281616007,76.48034628353795,94686.95380522142,3,0/20,1,0.5624393123129282,1,1,1,1,0
293.0553226933344,52.20734283773518,27.78498805139357,68.37096211626861,94140.82157144327,2,0/50,2,97.7419399912864,0,0,0,0,0
2256.8155281504346,56.89378493440157,31.850204816844858,68.7446498324314,95375.37472746074,1,0/30,1,0.0,0,0,1,0,0
2437.8744841037264,33.18356147565024,8.308431191579343,59.98757173918497,90165.76225004141,4,0/30,1,0.7027665001875111,0,0,0,0,0
481.93069070230763,43.14090523330832,19.370019027462316,82.88875397243059,91974.86027901457,4,0/30,3,1.0814719208768637,0,0,0,0,0
4150.947447545427,65.48907036929697,38.36691220159172,42.7747775325309,95502.97886656241,2,0/30,1,0.0,0,0,1,0,0
4472.829007933862,38.991948633493735,13.557805111220109,28.42411618599337,92125.75816387191,3,2/00,2,0.08830969579188147,0,0,1,1,0
664.3034656972732,47.556741865660705,18.575948424906095,57.46316810851722,90099.6614240481,4,0/30,1,0.0,0,0,0,0,0
3651.921775359345,59.573544477210966,33.601999578958065,93.51612590933645,94557.81722728415,2,0/10,2,202.7839367041786,0,0,0,0,0
1062.7177335553017,45.69237467988463,22.215511780012818,20.690902415873442,92110.49630662748,3,0/40,2,0.0,0,0,1,1,0
1919.6730162453848,29.6030310629423,5.606302662529868,186.17358445724744,94305.54547619012,2,0/10,1,131.2711689291646,0,0,1,0,0
4602.886266242797,50.16914689842732,25.23395202311024,37.006262300851745,95636.88901670059,2,0/30,1,0.0,0,0,0,0,0
3268.297526176904,26.72844501244122,4.383640956712229,59.06115434856336,91487.62116978396,2,2/70,1,148.9143155215262,0,0,1,0,0
103.6856660098099,28.040664779923485,10.494586256680138,65.57466920179436,95085.51602038571,3,0/20,3,2.562114859537304,1,1,1,1,0
218.4279549265385,44.22760474250741,13.995873766937947,40.746382588511445,94577.23090341745,3,0/20,1,0.0,0,0,1,1,0
4697.126358110384,38.818807686880874,10.068331738739339,23.510609224219927,92282.16999952342,2,2/70,1,0.5793016215197074,0,0,1,0,0
2399.9632454875223,51.68585449467109,32.892773138272375,53.28893892691294,91350.24795681173,1,0/30,3,0.0,0,0,0,0,0
836.0154688273764,27.160557474688055,10.021063886141526,102.25560124764253,94931.849723477,3,0/20,1,0.4291901850185505,0,1,1,1,0
4416.273746010626,54.5832563356374,22.92208053390251,87.79761767197753,95841.78898617122,1,0/70,3,0.0,0,0,1,0,0
2431.8633532349513,40.35328221714589,5.345148721048177,122.11581005145783,92096.20880610231,4,1/90,1,1.0663242486535434,0,0,0,0,0
23.835309425947532,40.296431393291655,24.804451471903786,79.6812142337902,92476.55990056582,3,2/00,1,0.33417267860203,0,0,1,1,0
1729.5648429402504,61.488237415991954,6.498911274462396,65.26463609842389,91866.19729297452,2,0/30,3,0.0,0,0,1,0,0
2059.040824158142,42.252209917136284,6.932774251443474,58.229896565493846,91660.32612382503,4,0/30,3,0.34897752863629855,0,0,0,0,0
1436.8412399944891,34.79230385929762,13.362267993028366,42.48608218891407,91599.05236603224,4,1/70,2,0.2782356021136312,0,0,1,0,0
1708.4408154280004,38.84220774353103,15.723811338192563,55.379870494126706,94194.88788879248,1,0/30,1,0.0,0,0,1,0,0
4605.044683221542,38.42865577356252,10.998306207561777,120.54962905609969,91658.98361759623,4,1/40,1,0.5167153293575091,0,0,1,0,0
3339.350606376815,30.919953825390408,6.016323970561164,124.41421585817619,91849.58962135424,4,0/30,1,0.9248000453839536,0,0,0,0,0
672.6673718900853,50.85201765818325,30.320763550424356,33.7483110600322,90201.66613364412,4,0/30,3,0.0,0,0,0,0,0
1761.2365637429489,30.539843968040955,3.2832697355220626,60.98199142731199,94384.35886888564,1,0/30,1,0.0235769202277382,0,0,0,0,0
4668.250255484422,34.85113500280077,11.068329295638259,19.336948479575547,91951.0629082578,3,2/00,1,0.0,0,0,1,1,0
3208.432560730155,40.53928892418479,12.684656572901279,98.28267714758218,94897.73208282945,4,0/20,2,0.0,0,0,1,0,1
3482.308333801424,32.509401704406955,5.553903316291468,120.26859377708927,90076.27339459708,4,0/30,1,0.3301347784381216,0,0,0,0,0
3494.0785878488255,62.852170851670564,30.9193490365556,109.0433191885254,94403.06129111834,2,0/10,2,0.0,0,0,0,0,0
3923.5891381032125,65.6202939190654,35.27362121788265,122.62399969311727,94210.21935975792,2,0/30,1,0.0,0,0,1,0,0
2975.2965066700112,29.065168086819895,1.5251407228034117,31.567853741159702,91587.98343482766,4,0/40,1,144.5638212381138,0,0,1,0,0
960.3237531583711,26.6716820929872,12.69579230736909,73.12692011926548,94663.16543130357,3,0/20,2,0.9811705464054374,0,0,1,1,0
2274.782835772815,46.14161357427206,13.794167605049006,52.32745067989927,95501.37796624114,3,1/90,3,0.0,0,0,0,0,0
906.5918424861633,46.828320257369455,27.83882870590097,28.749259152273268,91670.4989338404,3,0/40,2,0.0,0,0,0,0,0
4640.050785451785,35.100892550398434,11.128827739382496,44.085773186050055,92174.64545644539,3,0/40,2,0.26758756781981463,0,0,1,0,0
1807.211778946916,44.18017136610243,33.47734057226086,193.42559178881154,91871.56770455625,1,0/30,1,0.44767485791988587,0,0,0,0,0
4459.519750835866,56.46949766629292,33.284147580902356,70.4017386123572,91724.94450423062,2,0/30,1,0.0,0,0,0,0,0
3871.348792426642,29.16342615558946,3.2404978452707027,84.64114234502641,94285.61559631849,1,0/10,1,125.79045471862611,0,0,1,0,0
4485.547916245295,53.37559147481832,24.635122123109067,29.626609995270403,94539.40532364041,4,0/70,3,0.0,0,0,1,0,0
798.7123010700648,36.739829456811485,17.361554037289984,31.83389439217746,94965.71151571168,4,0/20,3,0.1349129670697212,1,1,1,1,1
1723.418956108014,28.312812619978093,2.174717455045545,53.76763404976982,92042.02683488537,2,1/60,3,0.7360237491323957,0,0,1,0,0
3489.8893147976232,61.30772900045236,34.21549604716198,116.45417121749057,94603.95352980663,2,2/40,2,0.0,0,0,0,0,0
1900.9872460635606,59.52533465506016,5.4243550187181135,66.79639922909446,91776.51688444684,2,1/70,1,134.5009452877434,0,0,1,0,0
4104.341905865108,60.33818730193389,36.142121856348616,58.78981503790191,94211.69565605836,2,0/30,2,0.0,0,0,1,0,0
545.5564494793682,27.740761864498932,7.664376178915628,74.47014521249837,93139.27241034195,3,0/20,3,1.0417377182968524,0,1,1,1,0
2720.7307000166234,27.05726137536249,2.9970862831916607,61.11079815905461,94328.91935236337,3,1/80,3,0.19341126166535075,0,0,0,0,0
4420.317054674057,33.15911023912457,17.310790177240207,73.93099194652146,94757.62378077999,1,0/20,2,1.0067899063519987,0,0,1,1,1
2177.164106041824,41.52547018680587,9.15890965670476,47.851227572949725,92459.28514323718,2,1/60,3,0.8633499957329912,0,0,1,0,0
3552.496728687536,64.86200587284166,35.401555703864496,58.838376043176766,95512.41886908692,2,0/30,1,0.0,0,0,1,0,0
2186.718928084942,51.870163752935234,26.444672653160133,52.31425920942068,92058.05708447177,1,1/00,2,0.0,0,0,1,0,0
