,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
V10,-0.07916523835353606,0.0015636788508212765,0.09984983089288564,0.023894684805516268,0.325095659446367,0.11140391700147195,0.04458749664463236,0.063962456931115,0.05811049831127018,-0.17314710619608628,1.0,0.17552196715951945,-0.04052298066841376,-0.013679435552580544,0.10799836198179379,0.01459604037367695,-0.010580064617331944,-0.0261531517300764,-0.2734268042538303,0.10496313870848555,0.05792986858169767,-0.10764586073636528,0.07610211899058546,-0.02456094534342531,0.11668703284442658,-0.06190685533448532,-0.025823582449764845,-0.1139008210282398,-0.09175936772345382,-0.0073230692169744815
V11,0.13820654110622618,-0.08581111764832458,0.23440525481090704,-0.0745485585299661,0.010768761709661295,-0.15550499006707463,0.15679041649377526,-0.056543020144831035,-0.020832609953652468,-0.20733396862659748,0.17552196715951945,1.0,0.1686872235149807,0.011093297516644547,0.13197136872786489,-0.16599799766587453,0.003982631659038109,-0.09216742748188844,-0.016930931892235924,0.04553815139414882,0.026594028859825397,0.12944370481249393,0.0039150841343904,0.06807237926877788,0.006310769238195576,0.1636845473541546,0.08071421160138662,-0.1797302293524276,-0.03248642576997239,0.07090365558615982
V12,0.10747081714448592,0.0641958593918102,-0.027398054927295797,-0.11197701112170352,0.04389142311953629,-0.051985777798689466,0.02354065805400769,-0.30787356395986376,-0.2983815420698308,-0.28779232791021,-0.04052298066841376,0.1686872235149807,1.0,0.05128753827214856,0.2588751497515993,-0.046968399977997115,0.00796247519033876,-0.2220980288324708,-0.09048681881903549,-0.008696652733140896,-0.04758253752659476,0.08956748370365931,-0.04421934993507625,0.00028438482594220465,-0.04920038544180717,0.039097831842809516,0.05547309742932333,-0.4321971283881401,0.026852970223386226,-0.008749965927348339
V13,-0.16467484159243878,0.03247996012419828,0.13547648289409098,-0.07855517062993313,-0.09783115747372939,0.08431401594218504,-0.20976941801318427,0.10411623903250977,0.1283022731420911,0.04727219563108009,-0.013679435552580544,0.011093297516644547,0.05128753827214856,1.0,0.12696519874031018,-0.1747333601073601,0.07506603120102892,-0.04679000461633227,-0.007546263983686682,-0.23353883597205624,0.12073550854298494,-0.1836215237805785,0.1894819094994734,0.14535788467545602,-0.04710696919021567,-0.04880742404534408,0.01800105926854034,0.09513496137321886,0.01315796015963179,0.19468385485964187
V14,-0.13803706906794502,0.05831645169638689,0.2284549023767559,-0.22310953950656215,0.22754886965504859,0.24558207372704247,-0.042709303751219924,-0.19324769169349035,-0.21839552741910953,-0.18422248754362555,0.10799836198179379,0.13197136872786489,0.2588751497515993,0.12696519874031018,1.0,-0.006917240895631143,-0.0002508776880148596,0.048242100773619505,-0.01114787235160512,0.12444187350803898,0.038874828452272546,-0.122218250713839,-0.09440624936322244,0.2971855531346151,-0.08384698125449713,0.329915907148438,0.027191664766144034,-0.06464802391564572,0.0012715839089944634,0.06794645700396536
V15,-0.024781786554337867,0.1953831692740385,-0.1507553677622025,-0.030443318143014247,-0.09248164800490649,0.09387166368665784,-0.10695306163569747,0.10577476381949606,0.051277638034138276,-0.08189694448007376,0.01459604037367695,-0.16599799766587453,-0.046968399977997115,-0.1747333601073601,-0.006917240895631143,1.0,0.02708030527786211,-0.15354023096574962,-0.010911162278461735,-0.07146721280871139,-0.19057750522429195,0.07951836748152871,0.1951753480605476,0.05529916343229708,0.034749042401952576,-0.07921427204750865,0.149229058019944,0.09476364648571226,-0.11230948863413708,-0.25456964311800856
V16,0.06602367587604596,-0.06543943125310593,0.13443986524617277,0.027041579332784556,0.02360983170081723,0.022738758502633898,0.035788658652416205,-0.12260762326254024,0.12134187458153972,-0.04979685709924467,-0.010580064617331944,0.003982631659038109,0.00796247519033876,0.07506603120102892,-0.0002508776880148596,0.02708030527786211,1.0,0.16745414119492377,0.18466482826543465,0.12470859923088642,0.09243948498825855,0.00015878646747781997,0.024627101973501587,-0.0240407213041529,0.1396074752395326,-0.04697116141326905,-0.2786204908341622,-0.1235686375748061,0.12831556393177856,0.12301115923888442
V17,-0.06392242388642577,-0.04403656251146971,0.04410078388506239,0.051361623473496605,-0.021439116596241415,0.141291031526759,-0.21986742504269235,0.03348526625761321,0.18237449621403698,0.1099139116712259,-0.0261531517300764,-0.09216742748188844,-0.2220980288324708,-0.04679000461633227,0.048242100773619505,-0.15354023096574962,0.16745414119492377,1.0,0.2693700415254188,0.08441492595625251,0.1732638189388389,-0.012010159309760743,-0.45643500972985035,0.06216477226327209,0.10180759128487141,0.20023138023009068,-0.1407507546920939,0.07128802169659208,0.19816140532721846,0.0729056229544579
V18,-0.1728100016664579,0.0707165359773672,0.0045222264456420995,-0.01387098306760501,-0.36233735002767437,0.07206433245667586,0.0051238561405400045,-0.09218726356785782,0.1739904794913713,0.14102034043767345,-0.2734268042538303,-0.016930931892235924,-0.09048681881903549,-0.007546263983686682,-0.01114787235160512,-0.010911162278461735,0.18466482826543465,0.2693700415254188,1.0,-0.0035329590900182767,-0.005122570653824567,0.005249542429776161,-0.060106331364572184,-0.10643230810116679,0.12826512180412952,-0.09152314741216859,0.034363535182577995,0.031456659302362355,0.08106966563914435,0.03840734287499226
V19,-0.0029368447098186336,0.01254481931759361,-0.12057402337157008,0.18479249133392986,0.15725178319285504,0.03458123775335325,0.15227687493978742,-0.058204694202266455,-0.03563303226156542,-0.139471914107813,0.10496313870848555,0.04553815139414882,-0.008696652733140896,-0.23353883597205624,0.12444187350803898,-0.07146721280871139,0.12470859923088642,0.08441492595625251,-0.0035329590900182767,1.0,0.2022555893426483,0.03199545746884206,-0.06455720919714394,-0.015505751922078235,0.15139186435007093,0.2172916962872262,-0.031028957550013562,-0.019144615718473448,0.02313255021052642,-0.049338074856976756
V20,-0.014445834205390792,-0.06636569430301285,0.05927475443731357,0.29558320579027725,0.01170866322420148,-0.1231369524068924,0.1028093256751687,0.07162256617005937,-0.04310192873930073,0.09955862864687494,0.05792986858169767,0.026594028859825397,-0.04758253752659476,0.12073550854298494,0.038874828452272546,-0.19057750522429195,0.09243948498825855,0.1732638189388389,-0.005122570653824567,0.2022555893426483,1.0,-0.08495632789628675,-0.04415568926520312,0.18061305246172446,0.31696705762393457,0.23847141404531622,-0.09176460093408884,0.07508627455827989,0.09143879477983705,0.059914218898793906
V21,0.13358311292982436,-0.2230507355089396,0.044091161874047005,0.08334178482175442,-0.03865849311763333,-0.01303105335084684,0.02042310591435481,-0.006332224417131534,0.08464144678460321,0.03585377865020575,-0.10764586073636528,0.12944370481249393,0.08956748370365931,-0.1836215237805785,-0.122218250713839,0.07951836748152871,0.00015878646747781997,-0.012010159309760743,0.005249542429776161,0.03199545746884206,-0.08495632789628675,1.0,0.11438611025809287,0.03352952999023547,0.12943006835570947,0.07406166700067973,-0.02456309634370913,-0.050788021383234135,0.14963396308270455,-0.08988012282699627
V22,-0.007864891022767048,-0.08900724878727001,0.09031726331033571,0.13998428298630666,-0.02805688122375134,0.13540053527561996,0.08196919399866928,0.23286905575419378,0.08419021661400514,-0.0007486214254706338,0.07610211899058546,0.0039150841343904,-0.04421934993507625,0.1894819094994734,-0.09440624936322244,0.1951753480605476,0.024627101973501587,-0.45643500972985035,-0.060106331364572184,-0.06455720919714394,-0.04415568926520312,0.11438611025809287,1.0,-0.05114113772872391,0.06807114080085812,-0.12893176237059858,0.005671636217391841,0.15326865437770038,-0.08023040157545483,-0.06062617096253644
V23,0.00020007273483954295,0.1198456156218621,-0.11915295077267325,-0.10036558297788598,0.010464918118559527,-0.02283988653435875,-0.23080936047663453,-0.014006256717711784,0.07877132114515989,0.01132816791111066,-0.02456094534342531,0.06807237926877788,0.00028438482594220465,0.14535788467545602,0.2971855531346151,0.05529916343229708,-0.0240407213041529,0.06216477226327209,-0.10643230810116679,-0.015505751922078235,0.18061305246172446,0.03352952999023547,-0.05114113772872391,1.0,0.09017563539058202,0.15672720170576626,0.05504143953449822,0.15697091860884815,0.05227427169904768,0.056524533449883
V24,-0.02232305451581832,0.06863009694359366,-0.01557340585155925,0.2761303353780199,-0.06308253654206811,0.06616344057026696,0.0612120271460596,0.0025119017995902724,0.24106610962766736,0.13419194515017083,0.11668703284442658,0.006310769238195576,-0.04920038544180717,-0.04710696919021567,-0.08384698125449713,0.034749042401952576,0.1396074752395326,0.10180759128487141,0.12826512180412952,0.15139186435007093,0.31696705762393457,0.12943006835570947,0.06807114080085812,0.09017563539058202,1.0,0.007959078778232133,-0.16181182753378826,0.06907942185610369,-0.02129391934057019,0.08706608585083828
V25,0.054695006438258004,-0.15245870802647477,0.05126841452948847,-0.021130356114825305,0.12716749323541127,-0.11514397109673534,0.006694052276314336,-0.004528652733107752,-0.1797977372337115,-0.20315783038413973,-0.06190685533448532,0.1636845473541546,0.039097831842809516,-0.04880742404534408,0.329915907148438,-0.07921427204750865,-0.04697116141326905,0.20023138023009068,-0.09152314741216859,0.2172916962872262,0.23847141404531622,0.07406166700067973,-0.12893176237059858,0.15672720170576626,0.007959078778232133,1.0,0.017809085769253195,-0.033411016582344674,0.01122182657452243,0.12873507541188953
V26,0.15407796862713685,0.1913219966064173,0.0978698810767137,-0.0406981225955868,0.06298002623100622,-0.09500131405310258,0.09428568679991962,0.004319986415777773,-0.20844873700473707,-0.11103940795150216,-0.025823582449764845,0.08071421160138662,0.05547309742932333,0.01800105926854034,0.027191664766144034,0.149229058019944,-0.2786204908341622,-0.1407507546920939,0.034363535182577995,-0.031028957550013562,-0.09176460093408884,-0.02456309634370913,0.005671636217391841,0.05504143953449822,-0.16181182753378826,0.017809085769253195,1.0,0.09985000523954973,0.053804418038193996,-0.15402789249018617
V27,-0.010315853177716015,0.011749297865763212,0.03371748717355675,0.05951451899325818,0.022001218633575736,0.10725498813998108,-0.2219715240923641,0.2813918415908666,0.186115920700497,0.24591113469477133,-0.1139008210282398,-0.1797302293524276,-0.4321971283881401,0.09513496137321886,-0.06464802391564572,0.09476364648571226,-0.1235686375748061,0.07128802169659208,0.031456659302362355,-0.019144615718473448,0.07508627455827989,-0.050788021383234135,0.15326865437770038,0.15697091860884815,0.06907942185610369,-0.033411016582344674,0.09985000523954973,1.0,-0.02186281598464922,-0.04830293648520648
V28,-0.14544610232265842,-0.0537353482470708,0.2176439775972834,-0.06382573044880356,0.1726799972868659,-0.17401659716803272,0.0464331985739358,-0.20905504253581655,-0.03260553790294794,0.2650228710386779,-0.09175936772345382,-0.03248642576997239,0.026852970223386226,0.01315796015963179,0.0012715839089944634,-0.11230948863413708,0.12831556393177856,0.19816140532721846,0.08106966563914435,0.02313255021052642,0.09143879477983705,0.14963396308270455,-0.08023040157545483,0.05227427169904768,-0.02129391934057019,0.01122182657452243,0.053804418038193996,-0.02186281598464922,1.0,0.15329604563431776
Amount,-0.24574486014139812,-0.21109376802060273,-0.019169086563343356,-0.11900357904542305,-0.05701881383554418,0.04897806944403639,0.15990624800079187,-0.17763852510877415,-0.06672463871205116,0.03833831932821579,-0.0073230692169744815,0.07090365558615982,-0.008749965927348339,0.19468385485964187,0.06794645700396536,-0.25456964311800856,0.12301115923888442,0.0729056229544579,0.03840734287499226,-0.049338074856976756,0.059914218898793906,-0.08988012282699627,-0.06062617096253644,0.056524533449883,0.08706608585083828,0.12873507541188953,-0.15402789249018617,-0.04830293648520648,0.15329604563431776,1.0
