,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
V10,0.029693501817674054,-0.0018604832429182224,0.004351846884310093,-0.0007448858182420343,0.0009091852338895723,-0.001075326609442407,8.088056762746696e-05,-0.011276566142496936,-0.0023053556054812483,-0.0032544253861152,1.0,0.00013122335672873696,0.0024361179852543428,-0.0020761394796187166,0.002690637731043019,-0.00097828082414978,6.744441270307357e-05,0.0014422715162151828,-0.0015570298705738026,-0.0008483091902822488,0.0010903574669741173,-0.004960960337547961,0.000902698951169351,0.001489277525094102,-0.0011777290701490064,0.0006583777007608837,0.0007791124823301591,0.003100519647117691,0.0033496143783365686,-0.10501984579833319
V11,-0.24738538267029356,-0.0004480550861421495,-0.0011568637318231433,0.000982655849963535,0.002177539126951153,-0.0013007200628204548,0.0006224378167898092,-0.0005091267116299183,0.0030218105894852377,0.001012507116390874,0.00013122335672873696,1.0,-0.001526489238418784,0.0015302167834000857,-5.5522988277766577e-05,1.718470717794975e-05,0.0012033282335080432,-0.0009273806116028553,0.001145062768664218,-0.0003560395645391017,-0.00029264054094612165,-0.0011526618990234485,-0.00162132305178209,-0.001209663361604408,-0.0012450519054431474,-0.001493174051754774,0.0019953457404886113,0.0037185852944587095,-0.0002820016645246079,0.0009172849481679083
V12,0.12559031190693626,-0.0014970247791874507,-0.0005438426085384767,-7.500250553323434e-05,-0.0016993493434328758,-0.000569488584596885,6.684007469851318e-05,-0.0019531776950047334,-0.0035431819828260296,0.0009000722592743457,0.0024361179852543428,-0.001526489238418784,1.0,-0.0012602776283317787,0.0002990735272625822,0.0003255865644754323,-0.0007011762862382119,-0.0008420221047648856,0.000720623014142818,-0.00062328345706516,0.0015802163709118537,0.0004084797094632127,-0.0009486419591557961,0.0007103967774245571,0.001445602775998902,-0.00031096267434461945,-0.001989933307731262,-0.0026565956302255105,0.00017315979632590668,-0.009097602223804575
V13,-0.06641022150307418,-0.0019240277498881072,-0.00175702561530462,-0.0010952670850246787,-0.0007015277284332238,-0.0006143683969659562,-5.37907491214917e-05,0.0015429987097406602,-0.0007583082335780656,0.0014025121353351134,-0.0020761394796187166,0.0015302167834000857,-0.0012602776283317787,1.0,0.00047286697082491754,0.00035689840395969775,-0.0008805389976763783,-0.0023348113533310315,0.0007897867579099441,-0.0016354728608770957,-0.0013640954297916197,-0.0019474468389942183,-0.00034798922128172465,-0.0001043077018632262,-0.00024830375698011966,0.0011391905335386284,-0.0004983427691606403,0.0014627520537011422,-0.0005801823483221018,0.007400708429711071
V14,-0.09838483242882459,3.254012631226522e-05,-0.0010407996693967223,0.0004940363158552978,-0.0007069703387444279,0.0009049272236812443,0.0006556400681795048,0.0012562659457220704,-0.002559246555180254,0.0036595727199441696,0.002690637731043019,-5.5522988277766577e-05,0.0002990735272625822,0.00047286697082491754,1.0,0.0012688138325479112,-0.0013369947121483,-0.0016806258395056324,8.398510091991026e-05,0.0002370019947379681,0.000548306216773532,0.0011511448248289619,-0.00045711231450538503,0.0013264182338446218,-0.0008414390799015411,0.0004242941982696492,0.0008394835140105702,-0.005658071900835962,-0.003645038483141531,0.033898722744957255
V15,-0.18303011620777954,-0.0018572277685192562,0.00028040916671678124,-0.0013257048646475786,0.0012532504100882468,-0.0017769196989077059,0.0011121093987289748,0.0022457283407434805,-0.00015623548409784667,-0.0001318580955717025,-0.00097828082414978,1.718470717794975e-05,0.0003255865644754323,0.00035689840395969775,0.0012688138325479112,1.0,0.0017753105256178186,-0.0013262566248591972,-0.0004752277594712818,0.0001645385255104266,-0.0005180187452173734,-0.0020658938171519083,-0.0020986041641123795,-0.001993977538855591,-8.486606338817201e-06,0.0019871120935176685,-0.001267818690435076,0.001147225220289573,0.00036460377831078276,-0.0006551725910127203
V16,0.012980162773676158,-0.0027907437247323475,7.636690133841491e-05,-0.0016987445198121682,0.0006159511020325435,-0.0024147908214766345,0.0026390496704140256,0.005372450612833548,-0.00414110608915259,9.5190134296863e-05,6.744441270307357e-05,0.0012033282335080432,-0.0007011762862382119,-0.0008805389976763783,-0.0013369947121483,0.0017753105256178186,1.0,0.002756142757540509,0.0008752065899160884,-0.0018956969839484452,0.0011388102187147905,-0.0019764017413313596,0.00021252059102915168,-0.0021538522760445418,-6.994898743740735e-05,-0.002132764068679606,0.0011267897130317294,0.000636400757413361,-0.0010148162688838783,0.0009698011905074444
V17,-0.07196753286480818,-0.001581342022989172,0.0008427958601365877,-0.00034125405910203515,0.0002876536960137919,0.0006454122113791043,-0.00014030526797721073,-0.002625976286721569,-0.004676895077409038,0.0009315272988581182,0.0014422715162151828,-0.0009273806116028553,-0.0008420221047648856,-0.0023348113533310315,-0.0016806258395056324,-0.0013262566248591972,0.002756142757540509,1.0,0.0026725998592952473,-0.000447114745879097,0.00046041351454498926,-0.0010761368781696202,0.0009647990294329803,0.000836455338755464,-0.0005429353495232143,0.0005329470544586667,0.0004187864612750139,-0.0021139615417278368,-0.0015482992820274755,0.00568351090994525
V18,0.09112829941617273,-0.0007570556954347532,0.0005024628885819827,-0.001565767948982582,0.0019953424057790234,0.0009033406320081304,0.000657147130629151,0.000282604174427764,-0.0026726330989070993,-3.907830404997669e-05,-0.0015570298705738026,0.001145062768664218,0.000720623014142818,0.0007897867579099441,8.398510091991026e-05,-0.0004752277594712818,0.0008752065899160884,0.0026725998592952473,1.0,-0.001142358693631851,0.0017683721228660511,-0.00011598436979543535,0.000362191614533504,0.003608089000630825,-0.0003813780767632826,0.00015856865009736073,-0.0021245837552651896,-0.0007802061623280553,0.0010702750170139223,0.03590796126528126
V19,0.029596370727311527,0.0018694916548017994,0.0019931871325013888,0.0016222514212409292,-0.001183106306629573,-0.0015212244703246042,0.0003709875707697107,-0.0029975371724115887,-0.0006574973920180484,-0.0013961738555029772,-0.0008483091902822488,-0.0003560395645391017,-0.00062328345706516,-0.0016354728608770957,0.0002370019947379681,0.0001645385255104266,-0.0018956969839484452,-0.000447114745879097,-0.001142358693631851,1.0,-0.001229417033785754,-0.0007401346465760759,-9.008873048243132e-05,-0.001694297612957779,-7.323156676189577e-05,0.00043898673757872703,-0.0008770606525447676,0.0007009834614932284,0.0010770798799091884,-0.057523294730353676
V20,-0.05124632479736211,-0.0013056901841375097,-0.004863119754077796,0.0019056500674144738,0.0007136996840736384,0.0053012436353804164,-0.002249730792022922,-0.0007996266427961134,0.0015308271306926269,-4.8945223516575453e-05,0.0010903574669741173,-0.00029264054094612165,0.0015802163709118537,-0.0013640954297916197,0.000548306216773532,-0.0005180187452173734,0.0011388102187147905,0.00046041351454498926,0.0017683721228660511,-0.001229417033785754,1.0,0.008971749951905788,-0.001337741748420243,0.012264816091681043,-0.00022882096075026203,0.0018744968386709257,0.00046681305773305266,-0.006172436326546918,0.0027992818510659723,0.3360282221553316
V21,0.0450966214504833,-0.0013455886191824317,0.0024919133647592997,-0.0005539515507355132,0.0014919633243692318,0.0017642691159978283,-0.0013276955157332055,-0.008404157049974187,-0.006435634085973213,-0.0021532629246179564,-0.004960960337547961,-0.0011526618990234485,0.0004084797094632127,-0.0019474468389942183,0.0011511448248289619,-0.0020658938171519083,-0.0019764017413313596,-0.0010761368781696202,-0.00011598436979543535,-0.0007401346465760759,0.008971749951905788,1.0,0.004606542016032161,0.010616262610659502,-0.0018053794038816987,0.0007013102849697212,0.0004503620861329742,-0.008118648327447927,0.001619125609935958,0.10131447409204021
V22,0.14489093715366055,0.003286241644677522,0.0018701668589360457,0.000904686093244831,0.0006470023988681546,-0.0005936256352074204,-2.662202936735304e-06,0.00038150029362488586,0.0037482855769275162,-7.097005022214227e-05,0.000902698951169351,-0.00162132305178209,-0.0009486419591557961,-0.00034798922128172465,-0.00045711231450538503,-0.0020986041641123795,0.00021252059102915168,0.0009647990294329803,0.000362191614533504,-9.008873048243132e-05,-0.001337741748420243,0.004606542016032161,1.0,-0.0007969157198304074,0.001201718609622662,0.0010682204612390614,-0.0005623469508635946,0.001587810710258953,-0.0014635361454461827,-0.06515021041977676
V23,0.050655233249094773,0.0057712085105228825,0.004073936140369787,0.004907136410904188,-0.0026822420133779303,0.0019273681860270918,-0.0018647704584875133,0.00013758545742815353,0.002577896307991706,-0.0013262980852976392,0.001489277525094102,-0.001209663361604408,0.0007103967774245571,-0.0001043077018632262,0.0013264182338446218,-0.001993977538855591,-0.0021538522760445418,0.000836455338755464,0.003608089000630825,-0.001694297612957779,0.012264816091681043,0.010616262610659502,-0.0007969157198304074,1.0,-0.0010469559365126307,0.0013492638945950383,-0.0007355660529340069,-0.005811618662980168,0.00596006000852629,-0.11063456366456234
V24,-0.015463609927758101,-0.001356439985093497,-0.0004136923346766435,-0.0005787132091843578,-0.000989040009702574,-0.001034582671036083,0.0007824454093876545,0.0003645688923898138,-0.00022276646402633082,-0.0011244443019023593,-0.0011777290701490064,-0.0012450519054431474,0.001445602775998902,-0.00024830375698011966,-0.0008414390799015411,-8.486606338817201e-06,-6.994898743740735e-05,-0.0005429353495232143,-0.0003813780767632826,-7.323156676189577e-05,-0.00022882096075026203,-0.0018053794038816987,0.001201718609622662,-0.0010469559365126307,1.0,-0.0004331210891103922,7.2319342639201705e-06,0.002154020902200327,-0.0013336752754915966,0.006703753460562267
V25,-0.23257300600959824,0.0017971557895369355,0.001937646936278434,0.00025760369973484295,-0.0015421940341363745,-0.0004329993835418147,0.0006439798808956,0.0003102863637081239,-0.0018044322670980493,-0.0001996963400037881,0.0006583777007608837,-0.001493174051754774,-0.00031096267434461945,0.0011391905335386284,0.0004242941982696492,0.0019871120935176685,-0.002132764068679606,0.0005329470544586667,0.00015856865009736073,0.00043898673757872703,0.0018744968386709257,0.0007013102849697212,0.0010682204612390614,0.0013492638945950383,-0.0004331210891103922,1.0,0.00022076274033207995,-0.0034892896545359268,-0.0001843444594942127,-0.047681699013324495
V26,-0.04259374115063545,-0.0007792461142408012,0.0007733127219657756,-0.0007197920338328481,0.0017660376191743917,-7.603447416675913e-05,-0.0002773855019878834,0.0012837615379108621,-0.0011827308985710291,0.00014100893115373471,0.0007791124823301591,0.0019953457404886113,-0.001989933307731262,-0.0004983427691606403,0.0008394835140105702,-0.001267818690435076,0.0011267897130317294,0.0004187864612750139,-0.0021245837552651896,-0.0008770606525447676,0.00046681305773305266,0.0004503620861329742,-0.0005623469508635946,-0.0007355660529340069,7.2319342639201705e-06,0.00022076274033207995,1.0,-0.0006203020996266654,-0.0007493368862001913,-0.0020824140432306125
V27,-0.005570486144732648,-0.002175053189872514,-0.00027755152837745085,-0.0030226922966341283,0.0010412258523732297,-0.008595102988115923,0.004882682366325468,0.00836624795163906,-0.005841218614405632,0.002238921254801068,0.003100519647117691,0.0037185852944587095,-0.0026565956302255105,0.0014627520537011422,-0.005658071900835962,0.001147225220289573,0.000636400757413361,-0.0021139615417278368,-0.0007802061623280553,0.0007009834614932284,-0.006172436326546918,-0.008118648327447927,0.001587810710258953,-0.005811618662980168,0.002154020902200327,-0.0034892896545359268,-0.0006203020996266654,1.0,-0.0048457095037527835,0.03702904913021993
V28,-0.009370692036646778,-0.0030729205120343995,-0.004816467032849414,0.0028850472158803053,0.002494551476073314,0.008496325114352825,-0.005313267303553861,-0.006192851302429371,0.0011282671781538396,0.0017084263720974727,0.0033496143783365686,-0.0002820016645246079,0.00017315979632590668,-0.0005801823483221018,-0.003645038483141531,0.00036460377831078276,-0.0010148162688838783,-0.0015482992820274755,0.0010702750170139223,0.0010770798799091884,0.0027992818510659723,0.001619125609935958,-0.0014635361454461827,0.00596006000852629,-0.0013336752754915966,-0.0001843444594942127,-0.0007493368862001913,-0.0048457095037527835,1.0,0.005501639841599957
Amount,-0.009935787575948296,-0.2339251333158995,-0.5360328412614922,-0.21805447513551046,0.10380810702916118,-0.3941126253779128,0.22178056305490193,0.41146313126848233,-0.10548199907734243,-0.0439319176469554,-0.10501984579833319,0.0009172849481679083,-0.009097602223804575,0.007400708429711071,0.033898722744957255,-0.0006551725910127203,0.0009698011905074444,0.00568351090994525,0.03590796126528126,-0.057523294730353676,0.3360282221553316,0.10131447409204021,-0.06515021041977676,-0.11063456366456234,0.006703753460562267,-0.047681699013324495,-0.0020824140432306125,0.03702904913021993,0.005501639841599957,1.0
