0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
45.65186914193413,54.84617483744971,63.060611817019144,50.50189130117781,48.278914974870325,53.91508477319285,65.79314667197906,39.80541451228503,51.08742685930309,48.72803879529559,55.995409920046015,42.07910200737791,49.4503416105374,70.05442365892613,73.92312426006728,48.648917392799426,51.05141755483006,59.331089388998315,68.7196099985077,41.36807366039411,45.60170724886284,52.467181978485144,60.12280893087847,46.77880636614497,61.20662128257387,56.970953914236674,70.19506384204236,55.61207613381598,52.45772329982352,63.98245735543581,58.555389342017506,48.14243561691911,50.49870568606397,49.450402470560554,62.61508977603207,54.710855493346315,4
93.82604099149843,143.4603387801878,147.10046627730324,106.5603116608535,33.8,16.0,40.5,16.2,33.6,16.7,40.5,16.2,108.2,141.4,154.2,162.8,110.4,128.9765503676237,130.78730816135356,21.7,32.5,16.7,41.0,16.5,110.4,141.4,148.7,166.0,110.5,138.1,154.5,169.8,33.6,46.62863897995623,40.5,16.2,3
33.6,16.0,47.6,20.9,33.8,16.0,40.5,16.2,33.6,16.7,40.5,16.2,33.8,33.16102708672431,93.88771756276387,51.40235987791716,33.6,16.7,47.7,21.7,32.5,16.7,41.0,16.5,33.6,39.55112126900312,148.7,144.6253777529357,32.5,55.99594381195034,48.02075846994408,74.67332791444397,33.6,16.7,40.5,16.2,7
33.6,16.0,47.6,20.9,33.8,16.0,40.5,16.2,33.6,16.7,40.5,16.2,33.8,103.19677579642824,154.2,115.75081144365704,33.6,16.7,47.7,21.7,32.5,16.7,41.0,16.5,33.6,97.76197342989944,148.7,166.0,32.5,85.62738791453789,113.96473016506201,122.20022665927573,33.6,16.7,40.5,16.2,5
33.6,16.0,47.6,20.9,38.32816228318669,20.038683879048932,40.5,19.161610355701136,33.6,16.7,40.5,16.2,46.53763126761285,40.68159024978231,43.8,21.2,33.6,30.334539310754643,47.7,21.7,34.8486529596794,18.57938088400404,41.0,21.668163222787676,41.98699302628605,35.59361593171919,50.26729476366025,47.79141106312366,48.542590116824314,47.839969711667734,40.5,31.504058118273193,39.27822125792625,38.05294346822209,40.5,32.72248082212518,2
84.32790263852081,148.0,148.4,146.29609544520176,84.99529957042003,148.0,154.5,164.3184882005954,88.82486473700419,140.3,154.5,126.0039914512906,100.43075434218562,141.4,154.2,161.66224990112732,84.27500066064637,140.3,147.3,157.75027279375226,82.7676070496114,140.3,149.0,140.96093294328148,80.26403530879264,141.4,148.7,166.0,87.76065461232311,138.1,154.5,154.85997194444656,87.57910241323265,140.3,154.5,134.9457063869285,4
110.4,148.0,148.4,166.1,108.2,148.0,154.5,169.8,110.4,140.3,154.5,169.8,108.2,141.4,154.2,162.8,110.4,140.3,147.3,169.3,110.5,140.3,149.0,166.5,102.22542314047847,141.4,148.7,166.0,71.35594578551206,138.1,154.5,169.8,110.4,140.3,154.5,169.8,7
101.78874152081707,148.0,148.4,166.1,95.30050527090202,148.0,154.5,169.8,106.82857121244639,140.3,154.5,169.8,108.2,141.4,154.2,162.8,87.15515132968399,140.3,147.3,169.3,101.94604748300021,140.3,149.0,166.5,87.59645160388567,141.4,148.7,166.0,67.27961085589514,138.1,154.5,169.8,110.4,140.3,154.5,169.8,7
110.4,148.0,148.4,166.1,108.2,148.0,154.5,169.8,110.4,140.3,154.5,135.92240107736916,108.2,141.4,154.2,162.8,110.4,140.3,147.3,169.3,110.5,140.3,149.0,166.5,110.4,141.4,148.7,166.0,110.5,138.1,154.5,169.8,110.4,140.3,154.5,169.8,2
33.6,16.0,148.4,141.17317354644644,33.8,16.0,51.20244303959608,98.37436412457441,33.6,16.7,40.5,16.2,33.8,16.6,154.2,162.8,33.6,16.7,147.3,169.3,32.5,16.7,149.0,166.5,33.6,16.6,148.7,166.0,32.5,16.9,154.5,169.8,33.6,16.7,154.5,169.8,4
74.47564686619187,108.70925904527601,117.71860433964082,76.25800631250306,33.8,16.0,40.5,16.2,33.6,16.7,40.5,16.2,108.2,141.4,154.2,155.22285980392064,108.00120167484066,126.94308432663348,141.46353225304586,41.65282427550142,32.5,16.7,41.0,16.5,110.4,141.4,148.7,166.0,104.94686422440917,138.1,154.5,143.50757984331128,39.279642740125084,56.5366762334751,40.5,16.2,5
33.6,16.0,148.4,166.1,33.8,16.0,154.5,169.8,33.6,16.7,154.5,169.8,33.8,16.6,154.2,162.8,33.6,16.7,147.3,169.3,32.5,16.7,149.0,166.5,33.6,16.6,148.7,166.0,32.5,16.9,154.5,169.8,33.6,16.7,154.5,169.8,1
33.6,26.109554683529517,47.6,25.55961273636317,33.8,25.254821624334824,40.5,16.2,33.6,16.7,40.5,16.2,34.522109026023436,38.80478636190336,43.8,24.17696226667804,33.6,22.49755584962311,47.7,21.7,32.5,16.7,41.0,26.001674314297468,41.14949210906262,31.867236103719613,47.58732562757744,32.37758296162896,40.34304776810136,31.785592352666477,40.5,25.15512759409247,38.997823596396586,23.581883208875844,40.5,29.612702237182482,4
33.6,16.0,148.4,166.1,33.8,16.0,154.5,169.8,33.6,16.7,154.5,169.8,33.8,16.6,154.2,162.8,33.6,16.7,147.3,169.3,32.5,16.7,149.0,166.5,33.6,16.6,148.7,166.0,32.5,16.9,154.5,169.8,33.6,16.7,154.5,169.8,2
92.08569074109624,148.0,148.4,166.1,87.36467891118562,148.0,154.5,169.8,109.84330813045295,140.3,154.5,169.8,108.2,141.4,154.2,162.8,104.65943500331485,140.3,147.3,169.3,104.54601555335506,140.3,149.0,166.5,81.87355362307025,141.4,148.7,166.0,65.05552632758894,138.1,154.5,169.8,110.4,140.3,154.5,169.8,7
44.156424080651846,27.04966590513822,47.6,20.9,50.63635387366885,42.83718723691929,40.5,20.64783722541074,47.16065548896521,23.107846740479246,40.5,21.376389410577204,46.64206757809477,37.49977230035799,43.8,28.928742668371264,45.037592132124594,47.13695877222269,47.7,21.7,50.81741915079478,26.701898643601673,41.0,35.9726285356452,49.50738244928317,32.86659469125935,53.60836127750051,28.52439455501343,50.38545926180073,36.78809204736289,40.5,30.941812370964136,36.99840696124092,52.581024347378786,40.5,32.3796549774779,5
62.59962500020858,102.57297527323975,123.22027542881634,95.65027237283837,58.977075630672815,102.21176246771248,115.69203990106232,94.55971267999655,59.56880617537286,105.47984713762719,122.76680116421792,87.12717459195103,57.6817126899249,100.29958795209733,113.82282298582696,90.9551629033528,54.768420381184356,92.92647949668401,115.47165280597588,90.4008662416351,58.15176842848054,97.5696769618683,108.373479113023,91.62287981690625,57.650260247122354,100.8472715376179,116.78874592833448,86.99385653178992,58.95767022625681,102.1601778623239,113.96110200538143,92.72141014933656,51.95090539430257,103.79448963540283,112.95842239876679,94.25065421266753,4
66.5508290528756,46.3233487307936,125.1598944805529,113.28597904693582,33.8,16.0,154.5,169.8,33.6,16.7,154.5,169.8,66.58135700422173,84.47401139283464,91.29602364845321,96.08255500940601,53.578320379268234,38.22333942229217,147.3,145.4816476590093,32.5,16.7,149.0,166.5,60.814048182234956,42.65600435282093,65.25802824161735,76.4239489346585,57.61182640653922,54.369073688968754,118.04604200720627,108.98370642740208,46.97805077031277,39.969403475034646,154.5,169.8,1
33.6,16.0,47.6,20.9,33.8,16.0,40.5,16.2,33.6,16.7,40.5,16.2,33.8,46.27515947568364,55.94847891106495,38.17919850760598,33.6,16.7,47.7,21.7,32.5,16.7,41.0,16.5,33.6,63.14887910550969,133.68280959617894,107.03103151804928,32.5,60.36520513525491,53.52324619706829,51.14737681921808,33.6,16.7,40.5,16.2,1
33.6,16.0,47.6,20.9,33.8,16.0,40.5,16.2,33.6,16.7,40.5,16.2,33.8,113.96827798198404,154.2,122.03916070647726,33.6,16.7,47.7,21.7,32.5,16.7,41.0,16.5,33.6,102.51867164806308,148.7,166.0,32.5,111.56078514011195,91.6398784608812,139.9444844436642,33.6,16.7,40.5,16.2,3
75.56627075916381,148.0,148.4,165.14178007218777,79.1075555081861,148.0,154.5,169.8,77.09234573101637,140.3,154.5,144.5633569049555,82.82984172493177,141.4,154.2,162.8,73.41640254633148,140.3,147.3,169.3,79.48634963385655,140.3,149.0,166.5,79.74571289428214,141.4,148.7,166.0,70.2313473479528,138.1,154.5,169.8,73.33705665882715,140.3,154.5,153.24984594876372,3
33.6,16.0,47.6,20.9,33.8,16.0,40.5,16.2,33.6,16.7,40.5,16.2,33.8,16.85308460121533,51.77585564717279,21.2,33.6,16.7,47.7,21.7,32.5,16.7,41.0,16.5,33.6,16.6,114.1942810258895,84.53586505639416,32.5,47.86081204341308,40.5,52.13636092530609,33.6,16.7,40.5,16.2,2
33.6,16.0,47.6,20.9,33.8,16.0,40.5,16.2,33.6,16.7,40.5,16.2,33.8,27.40096026355114,43.8,33.33622065263414,33.6,16.7,47.7,21.7,32.5,16.7,41.0,16.5,33.6,33.429894798552915,78.66767314744939,63.34671071720139,32.5,48.454030342744915,40.5,40.167377512032566,33.6,16.7,40.5,16.2,4
57.634348765261535,59.175954291531,72.33566620673407,51.477428630601565,55.94560014080204,53.05234977688394,56.58361961085333,45.513447243884926,45.044774991348405,42.775495627514054,48.92430881990578,32.38096432131595,59.20956556621782,67.91115755212755,82.4364939226077,57.735328569704016,59.42686652599546,69.35532356705522,73.36774636625127,53.11699437135593,49.602783859256206,49.55582616912163,62.66674050594907,37.50232913055788,66.40219904245241,58.68403059137661,81.84035035256463,62.72130583503734,59.34690108810429,77.5958723203698,79.29043356516006,69.03885670894041,58.764803424508955,58.62788186642738,74.47180063829315,48.94010912947894,4
110.4,148.0,148.4,103.65961106327292,74.32637583759123,45.31140859595867,40.5,16.2,33.6,16.7,40.5,16.2,108.2,141.4,154.2,149.26011118482086,76.95457302428717,99.99110120762774,79.43288462625799,26.937886578139867,32.5,16.7,41.0,16.5,110.4,141.4,148.7,165.99616013520006,85.07670080560078,138.1,145.98604969681168,100.09282791443033,33.6,43.27759052240762,40.5,16.2,7
110.4,148.0,148.4,166.1,33.8,16.0,40.5,16.2,33.6,16.7,40.5,16.2,108.2,141.4,154.2,162.8,110.4,128.99413553070065,142.38698648079236,21.7,32.5,16.7,41.0,16.5,110.4,141.4,148.7,166.0,110.5,138.1,154.5,169.8,33.6,16.7,40.5,16.2,7
55.74242072600873,62.132930317407805,60.67966192076893,50.625498273045096,55.316787859975726,58.41883768135402,62.38724565334677,36.17155733815544,47.8741340808376,53.66010426167385,67.7033672858986,35.2332935489538,55.63505967167741,55.34764126782841,59.99522671583805,45.727370288009965,53.825688359629766,59.89425873523594,58.478512783024684,45.526492978664976,55.88939766682259,49.81005279315728,61.83239751433404,47.89069262551394,53.72522272916565,50.77115090958196,68.95868501106699,37.2638440030778,56.94453458921333,57.879606151751496,58.30145375936787,44.72265015798661,56.56552023570932,62.042131871232506,54.40463469952921,44.777205465480606,7
110.4,148.0,148.4,135.91327551710785,78.70794384737701,72.17484551360276,50.810935986447156,16.2,33.6,16.7,40.5,16.2,108.2,141.4,154.2,162.8,110.4,133.5199909916024,120.97760575976514,83.06430850836342,36.976082701748794,16.7,41.0,16.5,110.4,141.4,148.7,166.0,110.5,138.1,154.5,135.97831660083384,46.34198744777499,45.83469862243967,46.36525230810299,16.2,3
100.46433465352419,144.14296280373748,148.4,130.04580068744474,101.19240300308613,148.0,150.64574225494496,129.2027414597476,95.4119720513359,140.3,154.5,116.97202623176696,101.0279129243096,141.4,154.2,129.44960797814835,99.46462931282862,140.3,147.3,131.33792403914882,101.4215574208553,140.3,149.0,125.41944104671617,96.91071694207399,141.4,148.7,138.80569127053036,96.27225187759598,138.1,154.5,125.40258497103338,100.81163133222185,140.3,154.5,122.72636575874157,4
33.6,16.0,148.4,166.1,33.8,16.0,154.5,169.8,33.6,16.7,131.4247556771455,169.8,33.8,16.6,154.2,162.8,33.6,16.7,147.3,169.3,32.5,16.7,149.0,166.5,33.6,16.6,148.7,166.0,32.5,16.9,154.5,169.8,33.6,16.7,154.5,169.8,4
110.4,148.0,148.4,166.1,79.51778888866916,33.84629012717199,40.5,16.2,33.6,16.7,40.5,16.2,108.2,141.4,154.2,162.8,110.4,140.3,97.91617089734481,21.7,32.5,16.7,41.0,16.5,110.4,141.4,148.7,166.0,110.5,138.1,154.5,137.9389567014187,33.6,16.7,40.5,16.2,1
110.4,148.0,148.4,166.1,108.2,148.0,154.5,169.8,110.4,140.3,154.5,169.8,108.2,141.4,154.2,162.8,110.4,140.3,147.3,169.3,110.5,140.3,149.0,166.5,110.4,141.4,148.7,166.0,110.5,138.1,154.5,169.8,110.4,140.3,154.5,169.8,3
84.54546283709684,91.70896981058536,94.11702341646956,72.93652734871846,60.98252548555007,48.76404588947702,44.43804655079947,31.05561902720597,33.6,16.7,40.5,16.2,86.67451427938794,97.23892177853632,104.30499309965859,75.96417306530924,56.96297945568679,67.93410552078916,64.5021190200948,38.95276199428976,36.742401368342,16.7,41.0,20.936144506291036,80.63537125774974,77.36820485910488,102.21724557592565,78.0756532290923,55.2801241499909,57.367579093516945,60.61975807249202,50.033742811650896,36.932722251485586,16.7,40.5,23.883735894632125,5
33.6,16.0,73.00818242258528,42.53984924928565,33.8,16.0,40.5,16.2,33.6,16.7,40.5,16.2,33.8,78.4056713373322,144.38723883724714,102.22828179606947,33.6,16.7,47.7,21.7,32.5,16.7,41.0,16.5,33.6,83.64716749032826,148.7,166.0,32.5,71.9200680987447,78.55223914195606,89.88132233223786,33.6,16.7,40.5,16.2,3
104.8899218694542,148.0,148.4,166.1,108.2,148.0,154.5,169.8,110.4,140.3,154.5,169.8,108.2,141.4,154.2,162.8,110.4,140.3,147.3,169.3,110.5,140.3,149.0,166.5,110.4,141.4,148.7,166.0,110.5,138.1,154.5,169.8,110.4,140.3,154.5,169.8,5
109.62506101967838,148.0,148.4,128.15223161928918,33.8,16.0,40.5,16.2,33.6,16.7,40.5,16.2,108.2,141.4,154.2,162.8,33.6,16.7,47.7,21.7,32.5,16.7,41.0,16.5,110.4,141.4,148.7,166.0,32.5,105.75014589821001,58.126785027972986,96.58172562553376,33.6,16.7,40.5,16.2,1
58.78741155373724,67.62424661151117,66.8282499211255,51.81917641440198,59.51994459832914,53.28589745771855,51.819140058541215,38.04392793765026,54.81173396908437,48.951324372673206,58.30756514854823,46.361801029149404,67.06881138778222,72.93343117526864,73.58177758307741,53.70866200176788,56.98814512476878,64.48361172731094,64.7829632347676,51.90300023004721,58.678257444879605,61.66303755676276,58.09483921616025,48.10179431170353,64.36840562202228,67.71576278403991,79.65866643217859,52.8856813745421,63.6183378303725,64.54712566946566,80.55252105392873,52.61500048915044,61.50029222048785,58.82372385300239,66.68857242263807,46.079058454780814,2
33.6,16.0,47.6,20.9,33.8,16.0,40.5,16.2,33.6,16.7,40.5,16.2,33.8,16.6,43.8,21.2,33.6,16.7,47.7,21.7,32.5,16.7,41.0,19.235837066201185,33.6,16.6,44.3,25.12170113759195,32.5,17.033198949841633,40.5,16.2,33.6,16.7,40.5,26.407036441413375,4
33.6,16.0,47.6,20.9,33.8,16.0,40.5,16.2,33.6,16.7,40.5,16.2,33.8,19.485988634677682,78.44329334172842,38.180523719144006,33.6,16.7,47.7,21.7,32.5,16.7,41.0,16.5,33.6,49.538144285631006,148.7,119.89630188538732,32.5,58.290104994982116,43.27861772705564,61.817034814609485,33.6,16.7,40.5,16.2,1
92.68078411070067,148.0,148.4,166.1,82.15731312739888,148.0,154.5,169.8,104.79985662695063,140.3,154.5,169.8,97.70029311041915,141.4,154.2,162.8,100.71762453449385,140.3,147.3,169.3,91.93901415969546,140.3,149.0,166.5,83.24740970140277,141.4,148.7,166.0,78.29012488397912,138.1,154.5,169.8,105.32457608769215,140.3,154.5,169.8,4
33.6,43.63203316570489,63.03619201245345,39.58012675622842,33.8,16.0,40.5,16.2,33.6,16.7,40.5,16.2,59.29916925488656,91.74451431564839,134.81037868167436,97.90690514594004,63.98800439273173,87.01606940914657,102.69279196162864,60.8523685037963,57.75069721243402,67.77017378903399,60.398905429338896,48.97955334395845,110.4,141.4,148.7,155.95557770172456,110.5,138.1,154.5,155.02364743016872,110.4,140.3,154.5,136.9478824164708,7
82.76283992978225,123.78824502809195,146.11371470350025,81.91094483148723,33.8,16.0,40.5,16.2,33.6,16.7,40.5,16.2,108.2,141.4,154.2,137.6398900168401,64.4541417496241,16.7,47.7,21.7,32.5,16.7,41.0,16.5,110.4,141.4,148.7,166.0,32.5,45.121621920109895,154.5,169.8,33.6,16.7,40.5,16.2,2
42.451339884745096,26.667111239496258,47.6,26.09660677142555,40.47494229558488,27.284648999539534,40.5,19.171269439764174,33.6,16.7,40.5,16.2,41.67174372097639,19.318118360647844,43.8,21.2,33.6,16.7,47.7,21.7,32.5,23.158718200642625,41.0,16.5,44.13655132176855,17.410388292212687,44.3,22.0,36.60527858594729,22.050680326553397,40.5,21.82669183346694,35.430844864377214,17.678811829886186,40.5,16.88715206509876,2
88.72579345641724,108.72772360074444,103.10128979257101,81.21595989583322,79.1820536920223,99.09697550595968,100.12718675605177,76.75099434617023,80.01429089817677,97.30578129636525,93.67714325629174,77.47568351571422,86.04228635076879,103.33867216568714,110.48545585635104,76.47516248418803,75.71166013762182,97.2929057147071,99.01249351988442,72.19528483728085,77.32508073629171,88.80577845561355,92.68576123766408,72.0757395474937,85.65344204469237,102.79785768095527,103.30602907954068,81.9653702324422,80.71713785102617,95.96563613681968,100.4204867014629,77.17557329266384,80.31140368723888,85.12704845832168,88.62876946791705,65.09698822648708,1
33.6,31.705329639062064,148.4,166.1,33.8,16.0,40.5,16.2,33.6,16.7,40.5,16.2,70.9228512840136,117.16840917845536,154.2,162.8,33.6,16.7,140.2971459738974,76.94743218330044,32.5,16.7,41.0,16.5,33.6,55.67139615571204,148.7,166.0,32.5,16.9,154.5,169.8,33.6,16.7,89.61029013257482,136.36779173928775,2
53.3824275816871,127.31310290007778,148.4,118.03439922346541,58.83264763482045,131.55635757940576,154.5,124.30942083959887,57.93704735048144,121.81741644667818,154.5,115.38648134167241,49.120021700499905,112.32757714954869,154.2,140.6269690421721,46.84275224738816,118.07102375466475,147.3,139.3810738906932,50.12072108681133,98.6581065779663,149.0,137.18640953206616,36.74362125137667,99.67366776980161,148.7,146.49887007586463,33.88148665633529,99.46058327369015,142.31307112069382,137.17086073654448,33.6,95.74988532272491,151.06247281551927,133.67116299665338,5
86.92158811907386,148.0,148.4,158.59371746864684,72.17758801754856,148.0,154.5,169.8,73.91370266993395,140.3,154.5,149.48422152097936,77.85539521580583,141.4,154.2,145.0583425137813,76.74090378560246,140.3,147.3,158.234041396525,78.05857252328349,140.3,149.0,154.419587683125,62.628627481929485,141.4,148.7,157.69029716191486,61.33227677145027,138.1,154.5,145.93685693329547,73.82411066442724,140.3,154.5,144.71419604504865,2
88.04629181464756,117.97744906635089,127.69275917088298,100.32006627441388,86.63139464697173,117.85277380757793,128.9845887176001,105.72024156312452,81.6734119465956,106.6233340608167,119.45517654735542,96.55949132658556,85.36456233468925,99.07992275561739,115.02506792776566,91.21401124194719,81.58560272887227,91.79546146166687,103.92983567128395,94.0211770808005,71.95458387813709,92.17801345738798,104.2172939886227,88.65367564896972,75.77997246654536,88.93331704261172,112.4900964560472,90.63186829011477,79.91748046245529,91.21681937675254,103.8100259915882,91.494090280279,77.37099236260988,101.03791228176479,109.54102296755228,82.25679408428854,4
110.4,148.0,148.4,142.27523704109024,50.914216505778796,16.0,40.5,16.2,33.6,16.7,40.5,16.2,108.2,141.4,154.2,162.8,110.4,140.3,134.8924562280059,50.30846519209275,32.5,16.7,41.0,16.5,110.4,141.4,148.7,166.0,110.5,138.1,154.5,169.8,33.6,16.7,40.5,16.2,4
75.89699904073001,148.0,148.4,131.63830561308217,66.36162928342965,128.1376065389218,122.3765521358506,86.6571942293393,37.34541402725155,89.78269454636924,86.681771049668,65.97653372181097,86.50411150412951,141.4,154.2,132.4716876670317,83.49276810887139,138.65520851506844,143.3411672818287,111.34786828968292,55.85399057110325,100.52153811410533,118.62449516031324,80.44279298852322,84.54965790836306,141.4,148.7,141.9452987808043,81.45126654963242,138.1,154.5,117.643447030923,73.9288630636871,112.5446733147133,127.46124372495957,96.1088367331907,4
64.61981091125568,78.01231195670226,73.33735079143875,60.66874044068953,64.43811547711151,73.81910762777852,76.3208443439426,56.66823669514834,58.37155594304072,68.64215680551926,70.07020222268972,55.04495992603886,60.78098692350948,65.7031277697849,65.88353925603212,57.283741397845745,59.88101917372505,64.14871677687628,75.52060620235045,52.66157040412176,62.60882048971448,71.94550961360383,68.16992624877341,54.5080180070879,64.47377117962327,58.588885112950535,63.74289198308983,53.05520858580295,60.15391172919982,57.916772222384154,62.44659705457478,49.00187709938369,57.363025610839934,61.977411615167,63.40189846925221,47.79768049401099,4
33.6,16.11518658329038,47.6,20.9,35.83873163407215,25.192771767314262,40.5,16.2,33.6,16.7,40.5,16.2,38.5003572926272,27.53434815743477,43.8,21.2,38.76657656782994,19.550221213109275,47.7,21.7,38.324240445056404,20.11900977585161,41.0,16.5,40.04398967088096,27.511747969878805,46.45436650338743,32.138938243043825,45.12711357568136,33.20252432497306,40.5,18.804576868970095,33.6,26.43485261271907,40.5,20.608245401016823,5
57.53148864861088,54.62617397192734,56.613769685429546,46.21752181911872,57.30018528314417,65.64507873223509,70.79690792700872,46.47219908227097,60.52854303698018,60.544157469169505,71.35737556766271,51.162630657373576,62.75042980060891,70.80198892214452,68.1720047548407,50.20833951442355,61.23198386807413,66.46607242027586,74.3439654247348,51.064625760137396,64.13292657824384,62.36862593893911,67.95452514502753,52.79906823232895,66.46949055389685,61.096412118656716,66.22256512586962,58.664650876398134,68.1853938210132,74.59194214484835,77.96491997637118,50.70237928705542,62.945199744356785,68.50045791002017,69.17372227341761,57.042947734610436,3
33.6,16.0,148.4,166.1,33.8,29.20247387009381,154.5,169.8,33.6,16.7,154.5,169.8,33.8,16.6,154.2,162.8,33.6,16.7,147.3,169.3,32.5,16.7,149.0,166.5,33.6,16.6,148.7,166.0,32.5,16.9,154.5,169.8,33.6,16.7,154.5,169.8,7
91.56560449448398,148.0,148.4,166.1,70.39465241515117,148.0,154.5,146.40312387560436,49.6924698847108,133.17176609052933,137.12552307925534,87.06409229760234,108.2,141.4,154.2,162.8,93.37056832662324,140.3,147.3,169.3,73.85681158127372,140.3,149.0,123.57315786316971,92.19303392698657,141.4,148.7,166.0,83.68852965541262,138.1,154.5,169.8,77.26985734616329,140.3,154.5,143.4211945420354,1
82.92985264158432,148.0,148.4,166.1,89.59313445305858,148.0,154.5,169.8,103.52333686302038,140.3,154.5,169.8,75.94783208448098,141.4,154.2,162.8,90.18007342869686,140.3,147.3,169.3,94.66068645186334,140.3,149.0,166.5,67.58872608883745,141.4,148.7,166.0,67.55356764580831,138.1,154.5,169.8,105.10753835460471,140.3,154.5,169.8,4
110.4,148.0,148.4,142.34456396102502,105.68057401012172,148.0,137.88112408272752,107.82459027019036,81.78378863218374,104.26871185588334,100.38628095086283,55.657236630846015,108.2,141.4,154.2,148.30754326917202,110.4,140.3,147.3,128.93201189495704,93.42470003999597,140.2327169557543,123.69641774168858,96.8672772014009,110.4,141.4,148.7,152.96908690213309,110.5,138.1,154.5,133.50133419242127,106.66715698779473,121.10973239989119,131.60454416651197,96.64579694790702,2
70.58192025766307,93.41673175851489,108.72411710078809,89.74309657980275,74.84939379136254,92.98173049078694,111.27920311044747,88.12870980069131,79.47683240423378,93.00424338682932,97.66661970066193,84.37460361845692,70.86532743910101,88.29809707489602,114.88250037507416,86.61241413010357,65.60608820579098,83.850343888151,102.42512366081382,93.28082831298258,69.31210792830372,83.25483166049086,122.22594682266391,94.34808194037839,48.86782351135291,34.79554361866974,113.93692331767676,115.97201224408339,44.98755584467342,26.16813797605674,127.52009473854132,134.5640079453519,45.61649939591853,22.763599447832036,125.5702529707171,134.50159029602784,4
