xbox ,ybox ,width ,height,onpix ,xbar ,ybar ,x2bar,y2bar ,xybar ,x2ybar,xy2bar,xedge ,xedgey,yedge ,yedgex,letter
2.4743274100825587,5.092705879826822,4.485988919830269,4.706958292847881,2.7651978190552136,5.482554633484042,11.626026796587883,8.026153438416383,5.237688945059772,6.577345861428011,2.995762773899719,8.756918583205609,2.936987990379887,6.298762388907963,6.990642775953486,10.879369330829642,K
2.6450826485404644,7.552876703519605,3.6004732221431044,5.757897797998236,2.417492358252621,7.048066616522805,7.611969158605851,7.302649671462179,4.6772041616156725,7.744998267950631,6.2579006586103,8.921263503712048,2.813124778168565,8.216504255285741,3.550705306249232,7.52935797787812,K
4.923665072760492,7.463726108943498,6.184506076513761,5.541812982384667,4.008678476206962,5.028154930176662,7.341839651806211,8.051819035406837,8.175571774597838,9.67450589661569,6.087010533508335,5.7906104494207025,2.6424123113141302,8.124069681854055,4.0523463555139605,7.711300400685109,X
4.832002032628389,9.017921026744851,5.8651058634344135,5.757794755678568,3.5871496943415395,4.155781514603831,12.167972277231923,3.259113892489999,4.523409160631391,13.0668012035432,8.32273986598068,4.124171365295394,1.3014849568676592,10.196950407350656,3.9123432566224805,4.727522181554004,U
9.365067190335665,15.592622810415854,12.41030326202845,8.415177956808416,7.262689751190523,4.535608634856262,7.281883759121038,1.8307919891205944,6.673150909751532,12.333751719543265,8.139561739185645,10.751687634566759,4.069223736997772,5.0759296578272926,4.096771127601325,5.279056382534372,D
4.799410238795357,10.260686048860318,6.455382787973548,7.308680335438671,5.224802650967403,6.572496722476954,6.907232356435378,6.404584400069883,5.2247191246882245,6.108253528848048,5.631346080292919,12.858209089109092,2.4071180029626693,8.840791698103017,4.902873181191091,10.532403359847356,H
3.4579393182898737,7.325568349206303,4.865383702113449,5.5195151054220695,4.060720832895986,7.19733641373383,8.489391648743169,7.445070356554475,6.480037738187537,8.174118230946128,4.619723245160289,5.31733586638223,2.3965961256695163,7.955818433372627,7.73681750531271,9.171112063156583,X
4.901675166303693,2.63543257529611,3.848348567968574,8.531661825859535,2.569450126850869,9.377642470706949,9.048932907964463,1.880895080075931,4.710193934405616,5.124997430139025,7.4728502953162055,3.812210240636211,3.6466325980726166,9.532908508132955,4.624785096388617,6.580029491196864,C
13.492106374261596,12.51534123862248,15.93962565401944,8.106901739194708,14.354266163836593,4.946639951213447,5.952216203110226,2.3759073413717213,5.987337530841318,7.8415652440408525,7.9285986809068,7.448859134610956,14.38747630946212,8.30850387565686,8.521342633388937,4.539265968389625,V
3.8177423099155976,8.034044079840918,5.403459370120222,8.81023265928019,5.373001700648166,8.094881744341206,6.86403260150885,8.844902008472804,5.419429109158261,6.923060352625111,6.637218052220394,8.328042738465617,3.842819242204622,9.143048548420163,6.003704535057116,7.699105416227847,U
16.5,16.5,16.5,16.5,16.5,16.5,0.9687104825294606,11.150076034466736,-1.5,-1.5,4.794866266347388,-1.5,16.5,16.5,16.5,16.5,B
1.9008823902036958,0.23436102722918495,2.2061060090841234,1.1637680496096205,1.403779842124015,8.098638672826658,7.757632817127285,6.503708545010913,1.591563056589718,5.701954217009106,6.0320620306645205,9.619905394528095,3.1255999987820604,8.499290041197835,2.925933773003797,9.059035038038225,X
4.317096788751666,9.80983015350451,4.182226966568527,7.310867478318886,3.042539499591165,7.004764863326588,5.637497042375403,12.683132114685037,4.89835411586137,7.582429719865754,12.74765351137254,8.481663985679269,2.843946536949136,8.907172713776221,-0.09843117267067436,7.954939461557951,L
8.349383395523471,12.623169899625939,14.081344628708202,9.559770508550596,16.5,10.724128038000677,4.790662948349947,5.98987064821587,3.7624219182030436,6.662355940411894,6.190565116937175,5.871663528094313,16.5,7.8426446508342575,9.691600995698934,1.9619452802004735,F
3.6183715808494594,4.011922383997794,3.5602722402778495,4.18743328708968,3.415973258075689,7.942541244729446,7.084986475774152,6.848097750914755,6.449408648202103,7.263818100248971,4.827429729566468,5.590866639720696,2.7616753837831256,7.821475342105759,4.1142770503072725,6.587563515869587,B
5.431736829374702,9.218921774157279,5.518181603419185,7.377303522278505,5.0965065475605345,6.231624245326048,7.736260102496177,6.556497984396476,5.739202284299881,7.598561632795123,7.432782088501074,9.682508806999584,5.021516306540236,8.580530172791844,4.822076824162044,4.562355592558024,U
3.5842109342285493,7.171168154627289,5.0856215818017185,5.266016367211739,2.5894812456187815,8.269588474969865,6.865371927425423,7.2988532602749245,6.15400897303609,5.503560321860595,4.5204104050102165,8.962716904672856,2.268321597641389,6.681251981893825,5.743868164353426,10.201808152190344,A
2.2793775593279575,9.344307093207314,2.774388970732161,6.273670116120505,3.591353074662444,7.762435634874886,6.299442049457694,1.2659550394800099,6.784885651049847,6.340132261254162,5.55912487312091,7.488450245792608,0.8846218780687747,8.56318642480053,4.658985475814061,6.8980928087827875,L
5.047424280710301,7.3165909078384646,5.237750163239918,7.226438088549654,4.350051941811948,5.953513767377967,10.330866394006435,7.07757191571338,4.9841945504892555,8.855463893692479,9.611767832858249,9.454931924602086,2.2331879038118534,9.600094041251339,4.874275528813887,8.01520899686488,Z
7.478932171964089,11.560483428534454,10.421087945127884,8.108955814422963,14.99167074181363,8.24916900400514,8.86719029934293,5.185072600679238,1.2701757419112965,6.8500173589007805,7.499718579402943,7.013174108305653,12.23290280591796,9.58639052262309,9.571531287849755,10.685384602362822,V
7.335722556670111,12.396858935287586,9.596993883108498,8.535921086605732,10.092699387325332,8.167442900677878,7.765379973664595,3.358133046250838,5.89682739498757,9.312999338458704,5.2504076458251365,6.546499626010004,7.284658198649215,5.803043817874366,11.567829334273672,4.968444560332108,L
10.345858725714105,13.222177926915602,13.857851385106507,8.761852904363728,16.5,8.655427446575276,9.125579783198862,3.5743928698206595,3.485412644143317,4.495265815599164,7.3968691102613,7.667532939063782,14.15189614365104,9.086543193690828,12.344000988702078,13.547963681060246,Y
16.5,16.5,16.5,11.212217571696598,7.560238994818251,14.181541697840629,-1.0513519663507322,7.894526526404753,8.23932630265881,13.017093919446776,0.07317470529889736,12.755465465022507,12.182117013282035,0.8161231113256475,8.261428707463555,14.143292285720642,Q
3.9132270087786365,6.921292288772538,4.702333341810463,4.835571856205933,2.7532816126858917,7.92338894177818,10.649857037859313,2.7049551889810064,4.232426052720238,7.837353892070876,9.305513548769682,5.851678488588032,4.315185967947814,11.305085336951029,2.567752405170463,6.275930524353083,J
7.191128065240177,9.494089835698226,8.762951366907064,8.454709815821037,4.134805873827686,3.1936504858123516,9.154850181509584,5.488660608989006,8.005620614948523,12.103940632333414,9.901393318701224,8.542434703229873,2.8671590650859793,9.060193479876581,2.0030683318315647,4.87551833999593,P
1.8098398422673503,0.11520081186269682,2.811579653594131,1.6939622233950304,0.8531911475985243,7.036126457588898,6.79756936525952,3.193790034865809,8.502867036109611,5.74177769111539,6.267593881789429,8.504500375985426,1.7795103000707455,7.991637247509785,5.360556263743792,8.058219878222461,O
6.269182873978762,10.91739578445481,11.319031158684538,9.347074466126545,14.547522792575524,8.521664711541883,6.034671788384884,4.86501526626163,2.1607452677637498,7.285546979672184,5.288998027082883,8.177225576326393,6.396298998268167,6.047461879499085,13.355797897156588,0.2320620055828293,O
9.256662667906626,12.718741677713368,14.177050203859991,9.457213232242093,16.5,10.457558522302406,7.429349910462936,6.161670695970196,4.876476183837669,6.664001863723685,7.026519962133819,8.449432466507577,16.5,8.563468984403453,13.186915360317364,0.038646161876846996,S
4.6844088840714395,9.70672172653634,5.7718769208049245,7.306518580248367,3.4789275777004964,7.192857280786325,6.941468024032389,8.37289619695558,6.551883757516836,6.578941772513445,5.560573847361562,7.894766763603295,3.739374870762521,8.001988591065441,3.3366001178412263,7.65162503488025,L
10.46263893476058,10.40936252477822,11.224899226606183,6.835585571447256,5.2325460445342005,3.845738136185009,11.386206387655323,6.230932837511057,2.115087358954542,8.163273900285223,8.501414187587624,7.966618544491937,10.840328928934,10.415031633992553,1.2803703609036021,5.863966767277541,W
2.3279376629135884,3.6957603971465196,4.546337352973888,5.029149778495466,3.5613775314045557,8.330098367827826,7.90653103816169,4.415598304896595,5.779004924380463,7.680527952597503,5.031874497873187,6.44735736003087,3.6899889246010757,6.640062361607616,5.744425777906855,6.786872944509447,T
1.00312891870899,0.8952408760609893,1.824786230674924,1.1998508264213728,-0.28325981147611223,5.029576634742712,11.067390592849474,4.902777828627529,1.6720522256921369,8.9673795612972,11.640335053008764,7.030944852046462,1.9709418234264666,10.080762936190741,0.12058979016318538,8.100526214958983,Y
2.577854410256385,3.8965836577216453,3.2101678024680256,2.197932919272139,0.4613673414140833,3.2353974434423964,12.991783152172502,3.9805671308584762,3.083653955611942,11.687147717407097,11.30295571438459,6.944589669917435,2.049719010969496,10.61072001887548,0.32903594653090096,7.921068963605415,C
1.5864675843503337,0.6792128614158024,2.467605643485099,1.7996541714235565,1.7825676593581856,6.295715824095418,7.403249565568659,5.699065555747144,7.955601322310942,6.6216766893951835,5.3878325581232405,8.485302278662196,2.588561409239598,8.15431874503115,5.816198934456539,8.608611723344355,E
4.626125831441817,10.512358531273277,7.037997205982027,7.751858877216364,6.493833127531781,7.614021539689048,9.140468130299826,2.2903025500541596,5.377660980144304,8.426483228265479,7.603063249250829,6.449298943668499,3.0255430032282242,9.851677626606554,5.630286589616595,6.795768487179387,S
5.266825638602787,11.022465413608218,7.639789201418173,7.871382647541194,10.185102378847452,9.007762798825002,3.571005760531139,5.223583149530621,1.206122605296755,7.667556621569758,7.955353516859082,9.201720830666911,8.456671373741216,8.616661929014462,2.7499330688051575,8.879892073503491,G
2.106743749055867,2.022401031087128,3.260588134308348,2.0770441165968476,1.6932503678596469,7.382759881535879,6.765597256151203,2.878279030571698,8.464011042451446,5.626874740505148,5.747901559414626,7.981279257910264,2.7372275642376214,8.094786905594834,6.140323235230911,8.088408547742516,U
16.5,16.5,16.5,16.5,16.5,16.5,-1.5,16.5,16.5,16.5,-1.5,16.5,16.5,-1.5,16.5,16.5,I
7.367776304521636,10.510590520159074,9.320073999374781,8.329772206341865,13.715253975416626,7.059698820636266,9.835317506541145,3.410840719497724,2.3190526779380884,7.261384115058785,7.11158309589014,8.989838982429987,12.001629002656067,10.467410659477178,3.241909557866361,8.811916376811645,G
1.2436649709821794,6.478768909549244,-0.5199351341156042,4.840632718285015,0.5897669794180369,7.747824721536129,6.9363304026144466,2.7942467169287695,5.7971297025421755,6.664592571046014,6.368665163993602,7.354711149589406,0.5528285947332088,7.89302794623744,0.38991770679282567,7.927555978063132,R
2.7729599679764267,4.857862108596679,4.814015249884404,4.908213881669627,4.645519452768545,6.47099192994337,9.387087386526677,3.969620586372069,9.820899762674195,8.564937844550922,8.36918672950446,8.173476008796431,1.9885182988100145,10.249025322388091,5.892386791371937,7.3041908181377995,D
4.802587511027795,3.237505120720239,6.199231993212998,3.1585122153481313,3.9558160723935756,8.038222805591724,9.115507289808006,2.6841770913497225,2.7259810834689127,8.33288626197415,6.767102413679468,6.613855759808219,7.283853129727791,10.697108402639234,0.5967718627562033,6.730142843358717,Y
4.727752825101354,8.229568053665604,4.382459722973794,6.1725078816816215,1.5343302428900911,8.222903980471603,4.4206662815864455,13.427143530661105,4.833713051780521,5.474259394574533,14.591021742521889,7.789850821513575,3.5640006757609743,8.768389044597674,-0.2145310739616506,7.672209516794446,N
1.1333725254611062,3.827840886614251,2.696762901532989,1.4702989237668471,1.2152751510860504,7.546251957209727,2.767800770542416,1.6744229289545491,2.0963895799837684,7.334736905990822,2.6935789431926946,8.367418726961638,1.5140836084499805,5.975128625757689,1.296519911942418,6.618319849996342,R
4.552655005221798,7.87925655784689,7.532493602381223,6.1195764250239995,3.196559254477432,4.248399340762381,9.458544135353671,1.9436422298002833,8.10078295360126,10.290277876845341,11.1994356922578,8.874596797396878,2.3130021559265233,8.498620527263625,3.535230141909821,4.804899232753852,Z
16.5,16.5,16.5,16.5,16.5,15.97793264720763,9.307204250474358,7.839040250977084,-1.5,-1.5,3.5900366904331467,-1.5,16.5,16.5,16.5,16.5,I
6.608809406224566,10.958138829055558,10.087883528082852,8.472733304892365,11.539389061080321,8.54175095031815,10.499607344181063,4.636492897194047,0.44438752358595046,6.090466885589858,6.998863070527304,7.740338327059012,11.709531050745806,13.680096452394196,5.20506385034499,6.800663901003903,Z
3.4335904006172355,2.164595671691213,5.1097910531231125,2.2301797791623827,2.635423242198992,4.984460033614621,11.453838103668058,4.4443501405446835,5.999276938416003,11.300415950263726,9.116500483479957,4.689077806885806,2.031354632996651,9.750609831765038,4.573224125101733,4.073156809926855,U
2.3003700887663543,5.9022148838012,4.190157295387567,3.715927584968553,1.94052463673136,4.234455492141851,11.02745577412047,2.2173864829166816,5.5879725339847255,8.713475075333678,7.815364168365855,7.10069492293971,1.9655940690865104,8.742758105580057,2.3069971646851313,5.203563432615686,B
16.5,16.5,16.5,16.5,16.5,11.925359236402961,9.6775029996192,6.026829382595713,4.873644513636312,5.0907218507604615,4.681573298218046,8.359725091053887,16.5,-0.2928565284314999,16.5,-1.5,T
3.6014310107752414,7.659790538252308,4.526519609647004,6.215233269602437,3.893960649939396,4.760288187567964,10.664284204787627,4.505240204177825,5.747258666572246,10.004754816973676,9.783985323842572,7.322780823669229,2.67726500542594,11.440734178196518,1.2233665418653659,6.893339577270622,O
4.693046466007329,7.293875828927144,7.4033372766628744,5.342022089530497,5.439172763573315,6.86224657996171,10.2678940007377,3.833182019965179,4.404330273522031,12.862178527200568,5.32309657724253,2.8809047357271824,0.4448929418671925,10.095414566903742,3.195668566869414,7.484773042092526,G
16.5,16.5,16.5,15.339959191605427,16.5,11.301751784253838,5.6598123349447444,4.973435171784171,2.7110986850855925,4.37049108796738,0.5808157080282372,9.814870776064591,16.5,-1.5,16.5,3.104973171461519,L
4.339046325319914,10.916075825011372,6.1145614077472175,7.7939602561597265,6.501720484600169,8.080951992498631,8.587447540126478,3.0329636437705894,5.92340294439406,6.772781487245276,6.168177353890736,5.700708046296169,3.3460279161961823,8.96146838273103,6.795171107428455,7.727630565306345,H
0.8437904806736793,6.930996327433569,-0.047215831118837315,5.468337543293381,0.27939178698554423,7.196799221584043,7.4750887946716436,3.874288880128937,4.29153539682337,6.878930714902687,6.211984757201735,7.832897908086249,0.18568688449047732,7.838148942697137,0.048875330751765755,8.001943357117382,O
16.5,16.5,16.5,16.5,15.230192857909502,16.5,16.5,7.652407437152252,0.3770677035705461,-1.5,14.940173185087883,16.5,16.5,16.5,-1.5,7.31790688689458,C
4.676213968050044,10.925101253789302,7.066259047725405,8.782667638011688,7.2034249132031345,5.693710337028385,6.23890311654756,4.2732351303687155,6.969324964775,5.883196493642196,4.949090112330713,9.868937453458557,3.3637666242454043,8.261040864050258,4.696526136229826,9.785307564406342,N
5.064622100131928,8.034407617157612,7.672838080788292,6.518101696943988,6.823808585059798,6.820374150623968,10.471079070526272,4.767929088663008,5.365125460395468,9.20522520418868,7.405572806614662,7.969748413130531,5.136931807532802,10.342234503214447,7.3243877901154715,10.685413383347317,Q
5.752731136122167,4.552778326587323,7.241349877164993,6.745106761500516,1.201572359773944,4.7658165884220125,12.333871680344531,2.643887252458316,4.23144045429772,8.185033987027728,12.493999649144124,8.526808250845287,3.6419588388183977,9.69460995702007,1.4640009280151722,7.1375714708012215,D
7.0230355303586105,12.132969974072696,6.867759563879698,8.836617031475965,1.6719498208173444,16.5,-1.5,8.79062671399926,3.6287837851826947,16.5,-0.3652022881249781,14.158376944413138,0.748854461466002,5.439091266269557,-1.1850551869022699,10.157630056002283,R
2.7325569502513387,5.35694228578199,4.840640261919299,3.2710451310493855,2.630528251428827,6.958357075500986,6.77051345460909,4.03833423713918,5.262008186215785,6.835155554540103,7.21681158086188,8.161615731474617,2.577828190595441,8.190441556586645,4.676695449484918,7.8055835202086845,H
1.8142773206302363,0.7025696693251993,1.8166560784976329,1.798474927726227,0.41380757260714907,0.8217597246739734,-0.5820186899950963,6.861065275805917,5.42059168731378,-1.0926803096671218,1.5104498402209696,4.085461363565072,0.6410752794833807,8.2624282635944,-0.2827954237525794,8.096359050564162,D
8.021064718233264,11.251795683330428,12.136768212565332,9.247749214778848,12.391252080930439,9.276724050064434,8.11817541796722,4.43224401878914,3.523761072567837,6.025552101063018,8.082050574641263,7.77764129408717,12.441503913183745,14.11077013670948,8.924856764710896,8.424869572733352,B
16.5,16.5,16.5,16.5,16.5,10.990165181534646,6.532084550323068,9.545195576710924,4.540025270971898,-1.5,-1.5,4.801688728604054,16.5,-1.5,16.5,16.5,F
4.748532390214203,9.587556974588054,3.950607800578953,5.428021275352744,2.27099564571592,0.39358565019194014,12.525175312318064,4.5061738747565,6.009363938021073,11.817995300400193,10.315826614151616,8.975342804823198,-0.3413671890509695,7.8405998347670725,2.134506803241332,5.612968987454295,V
16.5,15.104322871921976,16.5,10.656125755556001,16.5,9.510397837446531,8.815008983549363,6.905028526990794,4.243104920907312,4.4886869622492735,3.8850753626977155,7.5598410981439255,16.5,3.8054804754868545,16.5,11.789535196477411,J
9.244531565514816,11.550504681611823,12.327038805504081,7.6380657208341844,15.088226790183255,9.06264262025999,7.444893088782834,5.057415175229463,4.705879889741002,7.001670737241342,6.539190081756589,7.044744962814543,14.03275178939969,6.604528440619443,6.841770775669118,10.349287411616594,D
2.5266179802114523,4.311220512363402,3.424587860864602,4.67067291569473,2.5298391334434074,8.650580308386564,6.349970354379573,6.986774828609553,2.8835459461900608,5.213598386396914,5.278139169066437,7.070087417424694,2.9046880736864473,7.824137468108188,4.669725778477692,9.638702270146462,V
5.164326880624756,8.042093282089072,4.95599580699759,4.213588706473605,4.480644879252697,7.857191312060772,7.267069837668063,4.323214653065655,4.169676345470707,8.165086385147985,5.84886082917361,8.125574309831693,4.882435131675938,8.474623087115988,5.335599892020777,8.25923838278362,R
7.022131709260246,12.202233092359382,8.833829552341767,7.889939572129901,5.805177390183565,7.643711418196153,4.8155552510165744,14.973240040649195,2.4768424069602406,7.7092954852101085,11.060814984084873,8.293106594154962,5.747884268979641,7.222245710811397,3.2366931620601798,8.029362434196898,Z
2.8928349376575637,6.654964348779225,4.832614777408956,5.173398596496422,3.829685665814078,8.301360337413458,5.895921629832148,3.401505882741449,5.71581698037548,9.24539629766864,4.7946478899728255,9.515061375157025,4.568198304755351,7.46635454286138,2.9822978423548676,7.286000604956097,L
7.539188721206981,12.078388274471134,11.317452281866156,9.558430893307504,16.5,8.836096000492347,5.212183091385146,3.7613016220984967,1.182356855167225,7.049118810578085,3.5014957228011983,7.1807256107480315,16.5,3.863726736790068,4.319962485975775,1.725352510589305,B
5.364215352673261,12.872297547506692,5.600647858756375,6.931945206574526,4.68430685360089,10.657941135796154,6.1500678038122825,4.312448313374735,4.5303655818243795,8.964269373592362,4.729944104249043,7.627590612661154,7.5116072707990424,7.815549441850082,10.472774255090988,9.086600704910767,J
1.7633797479274396,3.028876678143318,2.925479213465691,2.2389321731471887,1.2131377666041612,8.466286889996468,11.230823985151059,1.740615696723561,3.1606276433987506,4.3855020618319855,11.402222152547463,8.468876548317263,2.2037937077040586,11.059774885060856,0.46332524428264676,8.109777628967116,D
1.9452461343174479,3.451656367787704,3.9290227723295352,1.6600416457901654,1.7630919694515355,7.406172668049136,6.700017741012267,1.4974126462189177,9.17196193037698,11.514729447554787,5.922928857867399,8.618700382218481,0.9418217297114064,7.848547721880876,4.4801229994550384,7.73636343879544,N
7.897194617693229,10.026275218567857,10.369474889696367,8.351458181261236,11.539002345946582,5.2366900093932145,9.764733895797715,3.9558427176497073,2.6150338775170057,5.481634596788647,3.6914392259915854,10.238185144910783,10.707933806319375,3.5190772425792556,10.152962894987585,10.831338837783388,P
4.4013979251916675,7.449860954292058,5.670537332743309,4.9139066270801255,3.5486509705646467,9.239072442154216,2.3286127869651327,2.4929028041596686,2.091274827062545,8.820209944856968,0.9513098163117313,9.091803735020271,4.8043600240320945,5.929098508673599,1.9312008882829161,10.34111910717227,O
1.3858615008225894,7.226039919190598,-0.05480821968195393,4.952388039224085,0.6685771271573229,7.264257162438917,7.403078996158186,3.4379864918586636,5.610819429654606,7.259175330456824,6.012466313246743,7.776856451842297,0.17342453849746553,8.009693514833666,0.500264467002264,7.360973408035409,H
12.418067543386577,16.080932898174403,14.039972878827271,7.860185497371379,5.601783584638904,5.747469374333454,7.728869142184365,2.7229600902980513,4.9099003353103585,9.932171834833987,7.022714260036104,10.190855582496901,8.203130460623324,7.6445186539649415,1.6424328355016722,6.728195692878597,N
11.203931942057604,14.33530953403642,16.5,10.19550484983478,16.5,8.88900220372247,7.998341653746925,5.309725434202362,3.8315426702679534,4.4734352113119975,8.376671549490112,8.847650242946424,15.829312049512868,8.804591590373235,14.947746847239351,12.494162039950854,W
4.978381050665792,12.3894811627189,7.861020025843159,8.71946052726355,5.719534352485775,12.772270877597805,4.865159596698671,2.184106993691303,8.510567999519465,11.015289112943297,0.27621243704735665,7.753593563484327,2.8569522050313783,8.044730894279684,3.1487419639366703,10.777363592358807,Y
2.3916252386858656,4.26048089956299,2.8554349115088473,2.2656759648182683,1.2005986768102175,5.709560444523655,7.441762905487221,6.411073852462414,7.803666861778498,10.694785495078547,7.224092093198861,11.35549766688036,2.0712562020122505,8.797608553648557,1.9395274593924874,7.28415968191322,H
1.7427231815746165,6.05918858984103,2.850271223838879,3.7472948059084685,1.6980850254567579,7.451957385071726,6.985833996544574,12.944591338524667,1.3468156939428262,7.215757728642334,6.03817636061866,8.388049473625204,2.8481463644731346,7.990578745068102,0.24019229712324996,7.963237301165907,U
16.5,16.5,16.5,16.5,16.5,16.5,16.5,13.193291969874384,-1.5,-1.5,7.021485262852251,1.0375705901484045,16.5,16.5,16.5,16.5,P
4.707287120805296,10.31548936733208,6.98331223369821,7.98520220936899,3.614902709999632,13.58304577791114,3.4728497980160293,5.339245748804847,2.0794814976975715,12.191141278329109,1.4403053758298778,7.989335209782285,1.9400497058187596,5.548162373789936,2.546909948187261,9.329676528680679,M
13.42516447848097,16.5,10.5008100278029,9.374551408748431,6.502984206278484,11.441548337510334,2.749300378126634,5.077026726743269,6.1015487650597215,10.252108444126018,3.372189299734269,8.29536848914782,7.19327080599476,4.462695422695951,8.04077924056151,13.416037015043148,R
4.3515905274816955,5.694903938166547,4.193894105855683,3.2269358306513607,2.1772927150386536,4.048764447429796,8.948976584490543,4.653428157350241,6.375213774414024,11.03443527896301,10.693028985129242,8.77970990990044,2.97061237625366,9.032744164558991,1.1573452274664073,5.033913414058813,O
4.989356043533443,10.040086581795514,5.9797752283245496,7.1276055845503326,2.7383110328734266,4.399488916186014,10.789836610998266,10.784542089871628,4.628170450006203,9.576256352584469,7.079686430035897,4.603825636407233,2.2634608891744104,10.106269713979083,4.259708001847776,7.940868662728882,U
3.033618094957273,4.965037689869872,3.5282462307540294,3.705984260093101,2.18910310308792,3.4519238585904697,7.024390372380766,5.232178781577144,9.159184101026959,6.752373839883141,6.394818083949492,14.326761291696169,-0.1295705379455061,8.046872587352816,6.330462755940895,7.717692264967946,X
3.601408487939765,4.4643833675204165,3.5015058557693974,1.8291208085410853,0.989696264057395,1.2449595087504122,12.222032079611521,4.613570849904646,2.703791192380287,10.672590870005196,11.472669064561334,7.322195109805919,3.3603678945208695,11.50516146577018,1.1670190666199431,6.2764082316740835,Z
0.01747584908993538,-0.13478187272676134,-0.5962640658534832,0.055590036506438345,-0.9192568682232403,7.099741277881388,6.980835605620742,4.35129616358065,3.8693696862847613,6.815977231699398,6.610983221021989,8.242226721300094,0.027737670420537874,8.0274586453232,-0.08148297816168837,8.065779122735805,Y
16.5,16.5,16.5,16.5,16.5,16.5,-1.5,15.333457991990095,-1.5,-1.5,-1.26842228078855,-1.5,16.5,16.5,16.5,16.5,M
6.897511014542797,9.679899042046511,9.229125277401783,7.192211730380153,4.085688163564636,5.122071202975228,6.355559861438415,1.7476868785574164,8.829576727015855,9.083620542566944,7.8360080213374745,11.493143622288414,2.9576010210694954,8.364095191304708,4.5671893844284295,8.668956627075417,I
16.5,16.5,16.5,16.5,16.5,12.729780058084009,4.534961156618222,6.4370042284061295,9.424940316899258,-1.5,-1.5,16.5,16.5,-1.5,16.5,-1.5,O
4.743684271084171,5.912058675558262,5.958581188057967,3.6886489100448916,2.85086195299865,3.0072895730688787,11.82182440446429,2.803783846468579,7.961928097857777,11.80168229710156,10.465636415376329,5.544248595524729,0.4642637095532085,11.279884502628889,2.4980383048864945,4.841727771838938,M
3.5749360042685874,8.548563853222648,5.368115921799331,4.987276722661202,3.1644494172017907,6.300924644686125,7.393829749387088,3.505285117532524,4.950691949722577,4.739541411708737,5.409154968823252,7.1701401399893365,2.503470093144773,8.03166809967551,5.1952825811528145,7.605381580878017,A
4.001971357972015,7.315930193692002,4.690316969256695,5.311941247721957,2.783375638567562,2.4792574139071295,9.434017990082122,2.4346269814852683,6.6418478970664125,10.745058130898165,11.440896754870707,7.465766210883424,1.6677740274803783,9.950995727891346,1.8123232813811172,4.6780314753067795,Y
16.5,16.5,16.5,16.5,16.5,12.59627949029145,2.0279468733470623,6.537253621731412,4.622528161485567,-0.6408938914810012,1.8109173565352377,0.7163921676248473,16.5,11.126787891389927,16.5,16.5,G
