ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,7/30,1,698.5,1,0,0,1,0
5230.111624639456,48.62792760414298,22.811339305732005,151.41849434638337,92613.85538104652,4,3/00,1,495.5114154673398,1,0,1,0,0
-498.90000000000003,18.6,-7.6000000000000005,245.6,572.6000000000004,3,0/20,1,698.5,0,1,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,8/30,2,698.5,1,0,0,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,4/60,1,698.5,1,0,0,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,0/67,3,698.5,1,0,1,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,0/00,3,698.5,1,1,0,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,2/80,2,698.5,0,1,1,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,4/60,3,698.5,1,1,0,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,4/33,1,698.5,1,0,0,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,3/50,2,698.5,1,1,1,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,3/33,2,698.5,1,0,1,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,3/60,2,698.5,0,1,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,7/90,2,698.5,0,0,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,3/00,2,698.5,0,0,1,0,0
5499.9,18.6,-7.6000000000000005,245.6,572.6000000000004,2,2/20,1,698.5,1,1,0,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,2/60,3,698.5,1,1,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,4/25,2,698.5,1,1,0,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,1/20,1,698.5,0,0,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,2/40,2,698.5,0,1,0,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,6/80,2,698.5,0,1,0,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,1/80,3,698.5,0,0,1,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,2/90,2,698.5,1,1,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,0/30,1,698.5,1,1,1,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,3/00,3,698.5,0,1,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,8/60,2,698.5,1,0,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,6/80,3,698.5,1,0,1,0,1
1407.02212267616,31.72894445884911,5.011176507559311,46.74075410233331,92740.33985848901,1,1/80,3,169.7176052606683,1,0,1,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,1/33,2,698.5,1,1,0,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,5/30,1,698.5,0,0,1,1,1
1404.9988714776573,57.40933621530264,29.805099915942698,158.023410122197,94668.30373070644,4,6/90,2,578.3906220373517,1,0,1,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,5/67,1,698.5,0,1,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,1/40,1,698.5,0,0,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,4/60,1,698.5,0,0,0,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,0/50,1,698.5,1,0,1,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,1/20,3,698.5,1,0,1,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,5/67,3,698.5,0,1,0,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,7/90,3,698.5,0,1,1,0,1
5499.9,45.39501877043432,-7.6000000000000005,245.6,572.6000000000004,4,9/00,3,698.5,0,1,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,4/70,3,698.5,0,1,0,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,8/20,1,698.5,1,0,0,1,1
2345.4939090709067,50.36989504404926,25.66858365267821,81.6740891522555,92491.64402925949,4,0/67,3,247.3574795630476,1,0,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,0/70,2,698.5,0,0,1,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,3/60,2,698.5,0,0,0,0,1
5499.9,45.872118689878164,16.524289308521954,245.6,98494.31468823635,2,4/70,2,698.5,1,1,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,572.6000000000004,4,1/30,1,698.5,1,1,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,1/70,1,698.5,1,0,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,4/33,1,698.5,1,1,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,7/20,1,698.5,1,1,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,5/60,2,698.5,1,1,0,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,4/70,2,698.5,1,0,0,1,0
3805.1671296952195,18.6,-7.6000000000000005,245.6,105385.4,4,3/60,1,698.5,0,1,1,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,0/67,3,698.5,1,1,0,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,9/00,2,698.5,1,0,0,0,1
1894.972439619505,52.02779592586882,22.862326560462755,245.6,97424.57645409807,3,5/30,1,698.5,1,1,0,0,1
931.4805348857167,71.4,-7.6000000000000005,245.6,572.6000000000004,3,1/40,2,698.5,0,1,0,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,3/90,1,698.5,1,1,1,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,3/30,3,698.5,0,0,0,0,1
919.0065480481967,35.185910695005134,11.682515928340514,52.31647702677331,97255.9229746113,3,2/70,1,272.6609938095305,0,0,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,6/10,3,698.5,0,0,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,2/75,1,698.5,0,1,1,1,1
5499.9,18.6,-7.6000000000000005,245.6,94609.45883994953,4,3/67,3,698.5,1,1,1,0,0
1900.4346677546296,39.15800541798491,15.170520233932264,23.922438491220454,91010.03517074096,3,0/30,3,169.3875651110967,1,1,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,6/00,2,698.5,0,0,0,1,1
2800.8091682056593,18.6,-7.6000000000000005,245.6,105385.4,2,6/50,3,698.5,1,1,0,0,0
-498.90000000000003,18.6,-7.6000000000000005,245.6,105385.4,1,0/90,2,698.5,1,0,1,1,0
5499.9,71.4,47.6,245.6,572.6000000000004,3,6/40,2,698.5,0,0,1,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,3/00,1,698.5,1,0,0,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,3/30,2,698.5,1,0,0,0,0
3977.3650404688497,37.23753476108258,15.982447911434079,113.76380179380207,91417.3481326128,3,3/20,2,304.7892416793045,0,0,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,2/33,1,698.5,0,1,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,2/40,3,698.5,1,0,0,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,6/10,1,698.5,0,1,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,1/80,2,698.5,1,1,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,4/20,1,698.5,1,1,0,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,4/67,2,698.5,0,1,0,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,0/90,2,698.5,1,1,0,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,6/40,3,698.5,1,1,0,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,6/70,2,698.5,1,1,0,0,1
1365.3002026227769,18.6,-7.6000000000000005,245.6,105385.4,4,4/25,1,698.5,0,0,0,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,6/30,3,698.5,0,0,1,1,1
-498.90000000000003,18.6,-7.6000000000000005,245.6,105385.4,3,0/70,2,698.5,1,0,1,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,3/30,3,698.5,0,0,1,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,4/75,1,698.5,0,1,0,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,5/67,2,698.5,1,0,1,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,1/10,2,698.5,1,0,0,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,5/20,2,698.5,0,0,0,0,1
5499.9,71.4,-7.6000000000000005,245.6,572.6000000000004,2,4/00,1,698.5,0,0,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,7/50,3,698.5,0,0,1,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,3/30,1,698.5,0,1,1,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,6/10,3,698.5,1,0,0,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,2/60,3,698.5,1,0,1,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,6/00,1,698.5,1,1,0,0,0
-498.90000000000003,18.6,-7.6000000000000005,245.6,105385.4,2,5/60,2,698.5,0,1,0,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,4/25,3,698.5,1,0,1,0,1
3965.494256131811,46.93670660148268,24.28329935049957,164.39531380578362,95859.83241074721,4,7/80,3,450.09478547238615,1,0,1,1,0
3251.0638540010846,45.75631065446481,20.498617244354474,31.701012999380232,91260.52539847989,4,0/30,3,18.481743728098735,1,0,0,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,7/80,3,698.5,0,0,0,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,8/60,2,698.5,0,0,0,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,8/00,3,698.5,1,1,1,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,6/70,2,698.5,1,1,1,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,7/50,2,698.5,0,0,0,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,0/20,2,698.5,0,0,1,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,5/10,1,698.5,0,1,1,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,2/30,3,698.5,1,1,0,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,8/30,2,698.5,1,1,0,0,1
5499.9,71.4,47.6,245.6,572.6000000000004,2,3/20,1,698.5,0,1,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,9/00,1,698.5,1,1,0,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,1/10,1,698.5,1,1,0,0,0
3841.717439338817,42.39551916489498,19.48529926421884,144.4550496296972,94586.3165399054,3,3/40,1,67.36608570216515,1,0,0,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,6/10,2,698.5,0,1,0,0,0
-498.90000000000003,18.6,-7.6000000000000005,245.6,105385.4,4,0/80,1,698.5,1,0,0,1,1
5499.9,18.6,-7.6000000000000005,245.6,46671.48797085303,3,10/00,2,698.5,1,0,0,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,5/90,2,698.5,0,1,1,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,8/60,1,698.5,0,1,1,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,2/40,2,698.5,1,0,0,1,0
2195.4074150931665,40.954031071687375,21.7127803102731,228.8559756038357,95072.21887206845,4,0/67,2,600.9376194677546,0,1,0,0,1
5499.9,18.6,-7.6000000000000005,245.6,61341.78924967193,2,7/30,3,698.5,0,1,1,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,5/70,3,698.5,1,0,1,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,0/20,3,698.5,1,0,1,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,2/50,2,698.5,0,1,1,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,6/33,3,698.5,0,1,1,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,2/10,3,698.5,0,0,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,7/90,2,698.5,0,0,0,0,0
5499.9,18.6,-7.6000000000000005,245.6,572.6000000000004,2,2/60,3,698.5,0,1,1,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,9/00,2,698.5,1,0,0,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,6/90,1,698.5,1,0,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,8/00,2,698.5,0,1,0,0,1
3283.9191487767,44.02997408851706,19.216370147086337,148.37302988010666,89884.97331852856,3,4/70,2,571.7700281097596,1,1,1,1,1
1214.7910216929738,29.274922997537633,1.4776117480926203,245.6,101502.36131011488,2,5/50,2,698.5,1,1,1,1,0
4891.676968031947,18.6,-7.6000000000000005,245.6,105385.4,4,5/33,3,698.5,1,1,0,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,8/50,1,698.5,1,0,0,0,0
5499.9,18.6,-7.6000000000000005,245.6,572.6000000000004,3,5/90,3,698.5,1,0,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,39439.075072745945,4,3/67,3,698.5,0,0,1,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,4/10,2,698.5,0,0,0,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,7/30,3,698.5,1,1,1,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,4/70,1,698.5,0,0,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,0/50,2,698.5,0,0,1,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,1/33,2,698.5,0,0,1,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,0/70,3,698.5,0,1,0,0,0
4261.699205615856,61.9373225865326,39.3361722073343,65.71331159671278,93109.92587816324,2,8/10,3,111.45025024870826,0,0,1,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,4/90,3,698.5,0,0,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,6/70,3,698.5,0,1,0,1,0
2578.8010543744726,18.6,-7.6000000000000005,245.6,105385.4,1,4/30,2,698.5,0,1,1,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,8/00,3,698.5,1,0,0,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,8/50,1,698.5,1,0,1,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,3/90,2,698.5,0,1,1,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,2/00,3,698.5,1,1,0,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,1/50,1,698.5,0,1,1,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,5/10,3,698.5,0,0,1,0,1
5499.9,54.83578913659022,28.59560922725118,209.13258975263926,91339.40679890661,1,4/30,2,698.5,1,0,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,0/30,1,698.5,0,1,1,0,0
-498.90000000000003,18.6,-7.6000000000000005,245.6,105385.4,1,6/80,2,698.5,0,0,1,1,1
-498.90000000000003,18.6,-7.6000000000000005,245.6,105385.4,4,0/60,2,698.5,0,1,1,1,0
-498.90000000000003,18.6,-7.6000000000000005,245.6,105385.4,4,1/20,3,698.5,0,0,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,4/80,2,698.5,0,0,0,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,1/90,2,698.5,0,0,1,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,5/20,3,698.5,0,0,0,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,2/00,2,698.5,0,1,1,0,0
3243.224908645621,32.48747664982231,8.252377853144024,245.6,94119.63366119671,2,0/10,2,698.5,0,1,1,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,4/70,1,698.5,1,0,1,1,1
5499.9,18.6,-7.6000000000000005,245.6,572.6000000000004,1,3/50,1,698.5,1,0,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,3/70,1,698.5,1,0,1,1,1
5499.9,71.4,47.6,245.6,572.6000000000004,2,7/50,2,698.5,0,0,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,0/70,2,698.5,0,0,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,572.6000000000004,4,4/20,2,698.5,0,1,0,1,1
3351.3999976006667,55.567048254965364,28.537058552856173,131.19592710327106,89787.79172251416,1,3/70,1,464.4184203275377,0,0,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,4/00,3,698.5,0,1,1,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,7/90,1,698.5,0,1,1,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,0/40,1,698.5,1,1,0,0,1
4087.723549994916,18.6,-7.6000000000000005,245.6,105385.4,3,3/70,1,698.5,0,0,0,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,5/60,3,698.5,1,0,0,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,1/67,1,698.5,0,0,1,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,2/30,3,698.5,1,1,0,0,1
5499.9,18.6,-7.6000000000000005,245.6,30881.666026707222,4,2/90,1,698.5,0,1,1,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,6/90,2,698.5,0,0,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,3/70,1,698.5,1,0,1,0,0
5499.9,18.6,-7.6000000000000005,245.6,572.6000000000004,2,1/70,3,698.5,1,1,0,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,2/10,2,698.5,1,1,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,7/30,3,698.5,1,0,0,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,5/40,1,698.5,0,1,0,0,0
5499.9,18.6,-7.6000000000000005,245.6,13656.5499302862,2,0/40,1,698.5,0,1,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,5/30,1,698.5,1,0,1,1,0
890.7999246473275,49.78582304721741,30.653636140795477,101.61151897237302,93836.22153983111,2,4/10,3,61.85659370221013,0,1,0,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,0/60,3,698.5,1,0,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,2/30,3,698.5,0,1,0,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,4/75,1,698.5,0,1,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,7/40,2,698.5,1,0,0,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,7/20,3,698.5,1,0,0,0,1
3388.959792410397,43.442149974510066,23.055239302659984,135.0790199521258,93783.53497197137,1,5/50,3,216.8847467231176,1,0,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,0/00,1,698.5,0,1,1,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,2/33,1,698.5,0,1,0,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,2/67,2,698.5,1,1,0,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,4/25,2,698.5,0,1,1,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,10/00,1,698.5,0,0,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,4/50,2,698.5,1,0,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,6/50,2,698.5,1,1,0,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,4/30,3,698.5,1,0,0,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,0/30,2,698.5,1,0,1,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,1/70,3,698.5,1,1,1,1,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,2/50,1,698.5,1,1,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,4,5/90,3,698.5,0,0,1,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,3/50,3,698.5,1,0,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,5/00,2,698.5,1,1,0,0,0
3792.605421994497,25.070647366414484,1.9044285855451513,161.7842575234223,94185.39799822314,1,8/30,3,506.33013008736685,0,1,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,5/80,3,698.5,1,0,0,1,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,3,1/60,2,698.5,0,1,0,0,0
5499.9,18.6,-7.6000000000000005,245.6,105385.4,1,1/70,1,698.5,0,1,1,0,1
5499.9,18.6,-7.6000000000000005,245.6,105385.4,2,5/50,3,698.5,0,0,1,1,0
