Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29
-0.15795906,-0.08787214,-0.8773232,-0.7462303,0.16306593,0.50435317,-0.08808359,-0.32147956,-0.7950828,0.23612171,-0.20801237,0.28054285,0.3381315,-0.07774006,0.6320319,-0.3662313,-0.5066126,0.56032354,0.31095234,-0.36154643,0.3090228,-0.27303833,-0.6073329,-0.034878485,0.07375997,-0.8552192,-0.30259869,0.47347298,-0.6585055,-0.49496806
0.52711684,0.8453048,-0.39104283,-0.43728647,0.11922883,0.5572491,0.63203967,0.5581012,-0.39538392,0.4686131,0.514951,-0.1138321,-0.42373085,-0.34896758,-0.91245466,-0.5795686,0.34142345,-0.11064017,-0.074026085,0.66359603,-0.62008566,0.24219482,0.16516699,0.26930052,-0.3731094,-0.765971,0.045471735,-0.7656006,-0.15743311,-0.8027206
0.21696073,-0.30601886,0.23696983,-0.4326278,0.036080558,0.69317925,-0.337328,-0.6915712,-0.5052229,-0.72530633,0.52565193,-0.44969037,-0.068609506,-0.30548623,-0.5386121,0.08332616,0.05711418,-0.086039506,0.13154577,-0.039076213,0.22732356,0.69920987,0.58869946,-0.1062596,0.5656388,0.3865601,-0.75402874,0.6671021,-0.0025864865,-0.668547
-0.27918062,-0.74600124,-0.2523515,-0.2762863,-0.3940251,0.9071526,-0.42974278,0.09531518,0.30346885,-0.021823961,0.37619632,0.14262135,0.0810192,-0.32667196,0.36562768,0.08396805,-0.21576749,0.5949965,-0.09866184,-0.47200266,0.27695638,0.35803118,0.16831765,-0.7715054,-0.22558032,-0.7747352,-0.7228826,-0.31654856,-0.27239946,-0.66473705
0.3659004,0.12847319,0.62792677,-0.43883696,0.4223037,0.8395908,0.21741568,-0.057129715,-0.8400094,-0.11581176,0.7714082,-0.56837004,0.4895355,0.063000746,-0.3800734,-0.45094112,0.42849675,-0.24920076,0.22495316,0.32369253,-0.37781644,0.7321224,0.3559141,-0.167166,0.57240915,0.78522015,-0.50423914,0.7357453,-0.7425687,-0.7312743
-0.3674593,0.63506895,-0.76728755,-0.0927829,0.82229835,-0.031659402,0.14787957,-0.33980495,-0.6393521,0.4055802,0.5814998,0.6045274,-0.4358599,-0.56552905,0.1613016,-0.9165548,-0.07233769,-0.09737011,-0.067785345,0.2054396,-0.6043293,0.16487102,0.51066166,0.13678643,-0.5164386,0.28226313,-0.1691842,-0.13685827,-0.19528964,-0.4212143
0.40991792,0.59401333,-0.28873554,-0.42317697,-0.5343876,0.54880726,-0.23272637,-0.59561765,-0.5752711,0.23639515,0.84389323,-0.51828426,0.33498755,-0.53990096,-0.6055124,-0.72485644,0.7267674,0.65552175,-0.040528566,-0.19251677,-0.7244943,0.49459338,-0.11937249,0.18993816,-0.51327217,-0.26440665,-0.9207524,0.73000145,-0.55199564,-0.5882073
0.6272154,0.14020418,-0.2877874,-0.3820142,-0.43914637,0.7118413,0.40263432,0.13398302,0.29094604,-0.31372473,0.7219944,-0.7319106,-0.23535694,-0.14338695,0.1250736,-0.7671167,0.37671918,-0.27185562,-0.47092262,0.062064502,-0.59741604,-0.3484805,0.74668914,-0.09900098,-0.17888683,0.10889759,0.3400292,0.45562267,-0.5583206,-0.4010495
-0.2662071,0.043366604,-0.37177488,-0.63708305,0.27008,0.80173105,-0.31943646,0.35250118,-0.45023078,-0.14756666,0.722656,-0.57342684,-0.05071879,0.41664118,0.3411814,-0.22434925,0.3154218,-0.12180159,0.24433567,-0.083150014,-0.534998,0.4344412,-0.33868453,-0.19402646,-0.6011093,0.057429943,-0.63335866,0.2465046,-0.5391734,-0.6687118
-0.3545754,0.029437881,0.20851912,-0.25618577,-0.10988181,0.4237706,0.331918,-0.31503287,-0.9232219,0.28497452,0.6087907,0.050020456,-0.11492072,-0.07586314,-0.7565013,-0.48432443,0.22980478,-0.5889282,-0.22997144,0.20307104,0.16412735,0.86609995,-0.67707855,0.084804006,-0.57263184,0.5601732,-0.46858057,0.20538336,0.031512756,0.24919604
-0.0068244636,0.68465126,0.12796564,-0.7461132,-0.012601114,0.7889788,-0.5837376,0.6831294,-0.47231367,-0.86312336,0.8592819,0.47990584,-0.27459103,-0.041339587,-0.074906364,-0.006110013,-0.38667637,-0.36191252,-0.2125426,-0.4081864,-0.81184936,-0.059040785,0.69976676,-0.093844235,0.45544097,-0.71326405,-0.9165242,-0.44380182,0.2509928,-0.8212405
0.5983217,0.49173823,0.31755307,-0.8664333,-0.5113249,0.27104506,0.30105913,0.39432505,0.32344618,0.073156565,0.6380694,0.2345365,-0.597489,-0.04597629,-0.038496852,-0.25032976,0.24916549,0.29665372,0.28655487,0.88886786,-0.68463194,0.49070114,0.3867223,-0.16133727,-0.30383426,0.32904685,-0.74635255,0.24991858,0.8249359,0.3130864
0.0622066,0.4116729,-0.7712361,-0.39482725,-0.7185842,0.37963837,-0.17007641,0.47401854,0.2223919,-0.15226233,0.8377396,0.39754114,-0.14334936,0.2845507,0.14794324,-0.49546087,0.24000382,0.6889491,-0.8305543,0.2202652,-0.57060575,-0.24950635,-0.05052916,-0.2933908,-0.4020672,-0.14723608,-0.8822618,-0.3347575,-0.32937643,0.10450175
0.21483007,0.49117503,-0.5932674,-0.100017756,0.022920914,0.43041518,0.19439013,-0.7327754,-0.19586323,0.3281649,0.33387017,-0.6063041,-0.50121766,-0.41962636,-0.010034473,-0.75500023,-0.13952465,-0.018709349,0.2572327,0.18344606,0.050126467,0.41080865,0.40075162,-0.42126662,-0.0024398954,0.054347,-0.48095396,-0.04281503,-0.6804171,-0.12590107
0.10165632,0.15607676,-0.38660085,-0.58565044,0.46211848,0.1404757,-0.0904055,-0.15410979,-0.7312721,0.49985367,0.89179343,-0.21215303,-0.15404755,0.40780568,-0.04926553,-0.22673559,0.7626963,0.32345137,-0.51604307,-0.5930052,0.14533527,0.48967907,0.515738,0.18483657,-0.03984216,-0.32373574,-0.59463793,0.50137687,-0.23964022,-0.11422618
0.34016004,0.35910833,-0.40220156,-0.03740763,-0.101236135,0.4364214,0.81149876,-0.5130496,-0.62550676,-0.7739519,0.29532635,-0.7541415,-0.56891763,-0.63647795,-0.84922105,-0.15897396,0.60324687,-0.5539746,0.3431934,0.12304855,-0.79146075,0.5661083,0.34336913,-0.22303681,-0.64406884,0.7346203,-0.78488356,-0.4920213,0.6083905,-0.084283635
-0.3738092,-0.4008833,-0.13719927,-0.20790341,-0.39798868,0.547441,0.17275858,-0.26232964,-0.3846273,-0.22433403,0.85495025,-0.67529047,-0.52717936,0.07664401,0.51884305,-0.16371006,0.34475774,-0.5471114,-0.72891295,-0.07068197,-0.39386785,-0.3267046,0.62932533,-0.8600043,-0.022758631,0.1924777,0.10118706,-0.1812948,-0.63316613,-0.7280104
0.56793416,0.7376017,-0.5426908,0.78624856,0.584395,0.87424576,0.38109633,0.3400443,-0.94415724,-0.5083532,0.8531182,0.45213887,-0.5541191,0.16465236,0.28490913,-0.041955892,0.7555099,-0.45950496,0.32010484,-0.8522252,-0.27169254,0.49817806,-0.015705416,0.48551965,-0.19352077,0.73587346,-0.43288234,0.32137197,0.32905772,0.26111254
-0.36919376,0.2652491,-0.37361422,-0.08714923,-0.6236584,0.39036897,-0.6811143,-0.056060515,-0.4060646,-0.09914786,0.6164669,0.5461647,0.40614116,-0.4944963,-0.43031466,0.1781531,-0.3410178,0.4080258,0.28697067,0.26680815,-0.3053837,-0.3257645,-0.20826747,0.21431988,-0.1937727,-0.7761032,-0.18637706,-0.4068678,0.2128454,-0.24423248
-0.12602887,-0.0887255,-0.77823937,0.032826032,-0.008558737,0.4043449,-0.7132948,-0.63893056,-0.26204506,0.48034424,0.24671061,0.022563333,-0.46351752,0.72333604,0.40499902,-0.9100613,-0.5920384,-0.23925614,-0.2751109,0.35747752,0.10173742,-0.13019298,0.42645553,-0.0930675,-0.63759726,-0.5547593,-0.8210575,0.14125666,-0.9062816,0.020430151
-0.0323699,0.3057955,-0.32688665,-0.42167547,-0.2351423,0.10200303,-0.49455953,-0.387939,-0.9139116,-0.72775584,-0.02808103,-0.55497855,-0.44996485,-0.59385324,-0.05204843,0.15445963,-0.21744446,-0.55181044,0.21599229,-0.019182604,-0.054248165,0.05256898,0.017215852,0.16915268,0.27199075,-0.15414998,-0.3049714,0.1286192,0.0068470305,-0.3919527
0.16541688,0.8322382,-0.28519398,-0.37100118,-0.29184029,0.9036409,0.43295485,0.69718814,0.4526671,-0.4219155,0.60033053,-0.6108511,0.067419425,0.10662434,-0.25670975,-0.30659097,0.47192737,-0.20755076,-0.2828304,-0.09617674,0.56134874,-0.42247975,-0.7385283,-0.05534083,-0.46343148,0.08203905,0.15564357,-0.30627424,-0.8072472,-0.69817567
0.46090356,-0.3188642,-0.061451346,0.08131114,-0.019649101,0.5351264,0.5480789,-0.14039722,-0.6885597,-0.40332156,0.6239032,-0.28318194,-0.5175468,-0.7704123,0.4195723,-0.5377909,-0.39511928,0.6429968,-0.14128074,0.49310037,-0.53101707,0.6167647,0.02218731,0.39601916,0.31423536,-0.9199985,0.4108736,0.34892735,-0.64474666,-0.37105054
-0.033068355,0.28489438,0.093778975,-0.4158171,0.56247467,0.18921353,-0.44616252,0.16498661,-0.72476184,0.030530972,0.31382424,0.67128295,-0.31053352,-0.38698158,0.055949386,0.36313424,-0.74111706,-0.069563165,0.73747116,0.52149624,-0.4708897,0.13169378,-0.6999889,-0.3057928,0.4336246,-0.17142177,-0.49087209,-0.77445626,-0.563685,-0.24760371
0.3309876,0.8235387,-0.038593195,0.3265874,-0.26920727,0.17465435,0.5587011,0.5545955,0.35470474,-0.23497908,0.6996831,-0.19780786,-0.2475066,0.066973,-0.7391143,0.025971392,0.13091536,0.0584609,0.3200746,0.22755468,-0.4863641,0.23299325,0.6477247,-0.501398,0.43583918,0.024503311,-0.88459337,-0.30387795,0.54091626,0.10825254
-0.1805946,-0.008703629,-0.5808233,0.06371097,0.4942736,0.72041416,0.3090086,-0.12289236,-0.8062921,-0.6440058,0.24403377,-0.041950323,-0.41615713,-0.37117735,0.10177521,-0.28145558,-0.35302225,-0.42961574,0.22768609,-0.3512142,-0.39912555,0.28810886,-0.7208576,-0.2120434,-0.2075575,-0.15533695,-0.4481941,-0.27948672,-0.81383294,0.3569571
0.2627286,-0.18796085,0.14066721,-0.3479507,-0.038335517,0.6887502,-0.14254147,0.25855798,-0.8102083,-0.23537399,0.4992174,0.08430263,-0.48970634,0.11866343,0.52295804,-0.21255726,0.12588222,-0.5956095,-0.38157848,-0.49725774,0.2830872,-0.62511015,-0.7787383,0.781517,-0.35182035,-0.060417768,-0.50386953,0.19988994,-0.83282405,-0.5086545
-0.20915437,0.56772804,-0.80384344,-0.6744074,-0.11902873,0.5730339,-0.19715604,-0.2659459,-0.5527687,0.3351205,0.5661599,-0.23864499,-0.35504052,0.07161193,-0.37219325,-0.08383884,-0.59069824,-0.30370373,-0.5794457,-0.5009542,-0.47623587,-0.61429363,-0.6757392,0.036967766,-0.2058084,-0.7832874,-0.15885255,-0.08388597,-0.70835483,-0.025355643
0.1632474,0.3910296,0.037876334,-0.47781402,-0.735185,0.20108324,0.3045645,-0.3108617,-0.50011957,0.32654673,0.60533166,-0.13559881,-0.25397786,-0.118272915,-0.7201266,-0.4863417,0.3172327,-0.38570884,-0.55128056,-0.12577187,0.21205182,0.35584956,0.5865807,-0.39169952,0.35743883,-0.3888003,-0.22614653,0.34066018,0.2132531,-0.037136205
-0.4514649,0.61965513,-0.5307938,0.095628776,0.3895071,0.46316376,0.061468333,-0.19511652,-0.31719822,0.56330293,0.67082715,-0.45053765,0.420422,-0.8128967,0.5103521,-0.85545754,-0.1348888,0.7844184,0.63267934,0.43679833,-0.09565141,0.09958957,0.111774854,0.52868676,-0.74709165,0.6983813,0.13991164,-0.44690388,-0.66647214,-0.80602145
0.26746914,0.0043523824,-0.8317083,-0.5997994,-0.173009,0.53612524,0.0022010913,-0.4390955,-0.5364905,0.14816944,0.16962951,0.17107126,-0.37915093,-0.33623958,-0.7550624,-0.12394535,0.03711576,0.5905342,-0.52802294,0.029032081,-0.65113026,-0.3956319,-0.0056511164,-0.4201778,-0.24679439,-0.7021518,-0.56179214,0.034480367,-0.74879444,-0.54444295
0.5014776,0.19180417,-0.046392396,-0.48274025,0.111317694,0.100897565,-0.27472204,0.33604357,-0.1113648,-0.37348905,-0.12617679,-0.217277,-0.35113862,-0.022020448,0.49922097,-0.06964402,0.3272298,-0.22824413,0.1879537,-0.2602726,0.066616826,-0.38993776,0.59980905,-0.14411478,-0.35325485,0.17102516,-0.63395584,0.13735385,0.04414222,-0.18331534
0.11658243,0.31108746,-0.0041091437,0.2388412,-0.602562,0.5680027,0.18672246,-0.04290454,0.23762475,-0.7215831,0.5077532,-0.4898441,0.13187066,-0.8417245,0.39076772,0.3508414,0.03806507,0.17044006,0.71436244,0.8761939,-0.08517792,-0.039405506,-0.43579802,-0.8554791,-0.28552896,-0.48928973,-0.4419213,-0.4668244,-0.083709925,-0.57497436
-0.06417784,0.4120965,-0.3489902,-0.75885195,-0.49348363,0.4458501,-0.030440222,-0.25799534,-0.9320304,0.3406159,0.7596086,-0.38591787,-0.5569315,0.0005501626,-0.52464074,-0.40693802,0.6010381,-0.17451413,-0.48915508,-0.83058727,-0.30266845,0.6530246,-0.073160596,-0.6352382,0.32995027,0.30904445,-0.28325868,0.802799,-0.55959016,-0.11782858
-0.57832015,-0.2526014,-0.057352666,0.56433916,-0.06494512,0.53159654,-0.02774248,-0.25577015,-0.783743,-0.4904664,-0.095138684,0.058313906,0.7036153,-0.61501694,0.6183859,-0.4447583,-0.26043904,-0.7886819,0.5580116,-0.36659542,0.24135046,-0.27668217,0.20510994,-0.82747036,0.13910927,0.20205474,0.29918182,0.25332373,-0.07035701,-0.523152
0.560747,-0.13731173,0.14585257,-0.52157027,-0.64480805,0.8108142,0.53609544,0.32060567,0.3995481,-0.5176795,-0.26112458,-0.17038651,-0.7288987,-0.6277583,0.6135063,-0.45354542,-0.122941606,0.4797148,-0.09293541,0.2649495,-0.16768771,0.07050861,0.017118102,0.7812437,-0.5228409,0.63272184,-0.49764168,-0.26440406,-0.5949149,0.27668363
0.67908406,0.4998771,0.16070126,0.1092045,0.2351194,0.2778622,0.7253347,-0.2092521,-0.7329669,0.29521474,0.5292139,-0.23592752,0.022531727,0.11377647,-0.57390875,-0.27454737,-0.10565721,-0.48639163,0.547792,-0.22207761,0.09883454,0.11296133,-0.71854,0.71819216,-0.2554014,-0.19798306,-0.34550166,-0.44666377,-0.08093754,-0.24127732
0.18284336,-0.35594666,-0.51457465,0.21417005,0.19789548,0.7923944,0.59724814,0.008391407,-0.15962563,-0.19951773,0.36879367,-0.649377,-0.16041227,0.19413884,-0.679169,-0.45962608,-0.42484984,-0.23214449,-0.53575784,-0.8208961,-0.55591804,-0.25056607,0.30668616,-0.39508572,0.5551664,-0.5405389,-0.79423666,-0.06577151,-0.5465624,0.12028324
0.7850519,0.28089303,-0.7260666,-0.4962031,-0.5070921,0.2839774,-0.42049012,-0.18191439,-0.4154497,-0.3516327,0.078360476,0.096016735,-0.5962953,0.52472204,0.5815355,-0.34377402,0.2693028,0.382742,-0.2482835,0.7155535,-0.22511385,0.062431674,0.875119,0.51816225,0.613916,-0.5181518,-0.6041479,0.6193689,-0.15567788,-0.45586482
-0.22364838,-0.2874243,-0.4864332,-0.38302672,-0.5247388,0.27092224,0.36553487,0.28314388,-0.70090324,-0.09334101,0.791836,0.010732975,0.18849297,-0.0456314,-0.21585958,0.20999782,0.7958483,-0.19299787,-0.562293,-0.877199,0.33825773,0.5506037,-0.49459225,-0.4783044,-0.4982759,0.60850924,0.8735231,0.78116155,-0.2907079,-0.34175563
0.39928168,0.2370875,-0.3393471,-0.4131744,-0.10855751,0.4468447,0.72744155,0.31993333,-0.32249537,0.241117,0.89902115,0.22514343,-0.34830767,-0.40868512,0.20023258,-0.62040263,0.19439696,0.15470971,0.47812825,-0.1010773,-0.17024133,0.6031811,0.29310328,-0.82262397,0.009556291,-0.06987948,-0.14659753,-0.52544665,0.20162266,-0.49904186
0.3391834,-0.69600767,-0.10078133,-0.6532824,0.4172271,0.875908,-0.4576477,-0.4558998,-0.31283748,0.25561288,-0.5011505,0.08909244,-0.26915434,0.23748532,-0.693459,-0.44171923,-0.11798591,0.64279884,-0.4625181,-0.040219016,-0.36753824,-0.14088583,-0.38649896,-0.2957681,-0.48189056,-0.21138608,-0.4541866,-0.3815552,-0.78475547,0.208227
0.36544037,-0.18383528,-0.53011245,-0.17313264,0.1387729,0.8205009,0.35842693,0.054658428,0.27806643,-0.61469865,0.5463611,-0.31890994,0.17620148,-0.1233173,0.10559843,0.43497673,0.1753154,-0.2566793,0.008764573,-0.716461,-0.4507266,-0.38300648,-0.4807774,-0.55127835,-0.33865482,0.11011859,-0.5161187,0.2850401,-0.29443127,0.1902247
0.7244924,-0.014055664,-0.44101453,-0.011772701,0.21995068,-0.31148243,0.12936017,-0.30884764,-0.024660908,0.072066866,0.8500547,0.29011104,-0.43420252,-0.15839164,0.19615479,-0.49503917,-0.101724826,0.3808383,-0.77434784,0.20842174,-0.88823944,-0.4919889,0.7661529,-0.23858654,0.24018562,-0.67700446,-0.045214534,0.11623625,-0.35201904,-0.060488
-0.25279582,0.28874007,0.23127766,-0.05781183,-0.0118050035,0.62255293,-0.21662772,0.44335786,-0.77656204,0.0770519,0.709351,0.029445967,0.36604983,0.14956239,0.33074063,0.27108788,0.40877983,-0.20710081,-0.3280642,0.1589407,0.12821752,0.44553685,-0.15930945,0.39930698,-0.14776686,0.053406782,-0.30388513,0.05083145,0.25453135,-0.23432632
0.58869994,0.35461327,0.6180702,-0.7852702,-0.24776748,0.4561533,0.07223257,0.08673673,0.07860866,0.33966717,0.033662137,-0.54955274,-0.37062627,-0.2557638,0.18671279,-0.22917296,-0.57135063,0.63719195,-0.20167555,0.40493655,0.14907958,-0.24497166,0.5118614,0.010364528,-0.37315014,-0.6460425,0.21278605,0.64241433,-0.7168634,-0.5512446
-0.23447739,0.9408638,-0.5372004,0.2260049,-0.2343185,-0.40969285,-0.21986857,0.71655697,-0.3005921,0.20629203,-0.13768679,-0.22644131,-0.29859608,-0.60963386,-0.15545791,-0.7696724,-0.31354302,-0.14381516,0.08119575,0.4300686,-0.65369636,0.5360348,0.5159047,0.7019253,-0.513445,-0.12853046,-0.3399496,-0.7592815,0.09333601,-0.54665834
-0.0056892172,0.3010966,0.7467248,-0.01728932,-0.049556237,0.4365878,-0.14434306,-0.33248222,-0.1822792,0.05548201,0.6644734,-0.44271204,-0.5706008,-0.21016677,-0.5976588,-0.7201284,-0.19171122,-0.599339,-0.50710046,0.351695,0.22975603,0.56764024,0.14171119,0.4742489,0.13569415,-0.27748176,0.49462453,-0.12865503,-0.65011704,-0.46639693
0.036431026,-0.06814969,-0.8615802,-0.22596744,0.039880212,0.18701296,0.02507922,-0.37759838,0.21516915,-0.028708985,0.31566384,0.007814358,-0.17737766,-0.2348994,-0.10159423,-0.6044701,0.57145506,-0.27803904,-0.10440825,-0.4253517,0.02872996,-0.7877486,0.6016638,0.3324964,0.084627025,-0.40203243,-0.30240223,0.16593406,-0.28984776,-0.29020703
0.35006544,-0.048642125,-0.55646896,-0.35892704,-0.4996101,0.4673098,-0.22588359,0.039081894,-0.17495352,-0.40805873,0.6460236,-0.39335376,-0.6297175,0.37535185,0.3679747,0.33972013,0.26244295,0.5816914,-0.6639851,0.59355223,-0.47402206,0.36851463,0.44798014,-0.6111719,-0.3335633,-0.87714064,-0.2592625,0.11910151,-0.12360401,-0.30128616
0.017461983,0.74861944,-0.23552954,-0.66525894,-0.34544507,0.37673125,-0.05887023,0.6371894,0.21284723,0.15826654,0.65326846,-0.21063235,-0.34013924,-0.54123753,-0.21510687,0.2222928,-0.2637097,-0.036429737,-0.5402089,-0.4486739,-0.14967297,-0.71015626,0.45682967,-0.46144375,-0.77582973,0.4071343,0.24600549,-0.1813655,-0.46611878,-0.6332194
-0.19104905,0.10335619,-0.47701025,0.053554207,-0.73898995,0.45888102,0.60379255,0.032616086,-0.7649471,0.78953254,0.7560371,-0.51765984,0.41292667,-0.4917983,-0.29832926,-0.4382621,0.12198419,0.10722817,-0.4165147,-0.81567156,0.21367419,-0.23467511,-0.4840003,-0.3305187,-0.005894887,-0.84014857,0.01991968,0.44755992,-0.49868062,-0.3162509
-0.3002603,0.37223494,0.38348547,-0.6359675,0.5333754,0.52834123,-0.26551175,0.722324,-0.06963089,-0.46837753,0.74400413,-0.33136207,0.33271557,-0.7161595,0.09253435,-0.4243946,0.7004383,0.08654878,0.41323644,-0.15528533,-0.19290224,-0.24090411,0.32439673,-0.0028977678,-0.28189927,-0.0095071485,-0.40862948,-0.4572208,-0.19301808,-0.7030716
0.36682257,0.86754763,0.5402595,-0.6555151,-0.5176489,0.088699125,-0.005606769,0.47400492,0.60898805,-0.3428074,0.74702305,-0.30845878,-0.23234013,-0.22128205,-0.44205162,-0.7908085,-0.41510516,-0.12668942,-0.22731374,0.40353552,-0.70267856,0.31136376,0.8504702,-0.4263457,0.4572838,-0.6700478,-0.6469631,0.5451393,0.6826954,-0.86904204
0.5990437,0.111717634,0.41859904,0.5937768,-0.64052975,-0.27162382,-0.09112019,0.040844254,-0.75019467,0.403983,0.6867868,0.033207413,0.11132932,-0.86875415,0.45662346,-0.73404026,0.29286778,0.8591168,-0.59502745,-0.056960575,-0.58819205,-0.22981952,0.5365984,0.8860763,-0.6223341,0.24287358,0.56720877,-0.13983804,0.09280676,0.06371684
-0.37702757,0.13529499,0.0429605,-0.6810336,-0.2979386,0.7456808,-0.2624154,-0.3341899,-0.13207196,-0.11479308,0.6049454,0.11462629,0.18433574,-0.27117154,-0.54307145,-0.6496568,-0.097445965,0.0036428599,-0.46894616,-0.58358043,0.2954922,-0.78744686,-0.29678884,-0.1435984,-0.07520712,-0.4165471,-0.21494885,0.6064719,-0.91670525,-0.9350213
0.46921343,0.44832867,-0.5737364,-0.7621631,-0.6650096,0.45432243,-0.7730286,0.58020514,0.31254143,0.7819489,0.25485003,-0.014896843,-0.6592653,-0.2090232,-0.47562706,-0.83262616,-0.23623863,0.4915281,-0.1150719,0.07512476,-0.71465254,-0.1697863,0.41296747,-0.20218845,-0.8411976,0.24340971,-0.74132484,-0.3081814,-0.8930824,-0.6717051
0.5273113,-0.51712817,0.49446648,-0.26070872,0.074700154,0.7648051,-0.48825157,-0.32490274,-0.6525671,0.055904206,-0.30731302,-0.075499885,0.024689013,-0.36100507,-0.22281504,-0.2817744,0.3941407,0.25128725,0.27898633,0.09835483,0.12316661,0.28254136,-0.3845497,-0.082839094,-0.18370911,0.8179682,0.014601753,0.17720608,-0.7394692,0.1890066
0.4717325,-0.19118243,-0.3211197,0.5853864,0.16519909,0.05911694,0.013086437,0.48000628,-0.8853333,0.36441147,0.3555986,0.5723858,-0.14408794,-0.3816346,-0.18513167,-0.26853,0.18628901,-0.0042037372,0.47785413,0.566203,-0.7429752,0.40944386,-0.09753513,0.58363444,-0.44937563,0.27162033,-0.18584928,-0.52915484,0.042331845,-0.14966354
