age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
68.82911,4.4248066,477600.16,5.4656134,12.820194,4.5164638,10.149848,3.506019,2.1242158,1.2829211,63873.01,1539.7019,44.661118,23.924852
63.498035,5.6182384,624557.94,7.55081,3.1405766,3.1632528,8.441598,4.125617,1.6368158,1.6154027,53329.406,1307.7726,52.467487,17.48279
54.99475,5.6385927,918428.06,12.577113,2.5206516,3.9822412,7.748858,4.6988583,3.6147106,1.805421,60432.05,1298.0942,64.19543,15.450142
33.521023,6.6897106,246801.86,6.0433216,3.7437406,4.499737,12.257864,2.5037274,1.2549603,1.3670707,66059.41,935.1993,55.535793,12.803095
32.366047,6.3287477,374334.28,4.5164757,5.1206703,3.1035297,11.024735,1.7938731,1.2930698,1.8612355,75470.98,631.60583,85.516884,15.521884
76.75664,4.3126144,382485.4,8.016087,6.5448437,5.478985,10.524885,4.517959,1.3003119,1.2002137,69415.11,1430.2603,90.21633,27.837938
41.077156,6.733878,627249.0,9.962118,2.818645,5.3102717,11.203706,1.6484166,1.4047165,1.9284184,76642.69,1455.9205,76.56076,11.287119
84.34244,0.8676079,753736.9,5.840338,8.343378,5.6851263,9.137306,3.1901028,3.0580084,1.5659416,92500.3,1906.1106,41.48949,12.048888
80.95617,5.938503,937079.25,9.350695,7.6444693,3.249988,9.97254,2.9185348,1.2724414,1.2834076,66798.67,1045.8588,33.204254,6.8835864
67.21357,6.4382453,715613.4,5.9278665,5.1876364,2.3844306,10.246328,2.2256987,3.0663817,1.2791084,94121.93,1050.9486,50.703712,5.855614
50.120445,4.79373,434629.78,10.298036,5.513694,2.6444407,11.558133,2.9623237,1.308498,1.6685833,85187.48,1561.4598,53.41115,22.781775
55.502953,3.0346148,400255.4,4.678628,8.045699,5.457983,11.470685,3.2843006,2.8898559,1.303659,37302.957,1439.472,74.274216,24.22642
57.027973,3.908519,795578.3,9.750425,5.3253503,3.2277184,11.678765,3.8556228,1.9271348,1.6059965,82826.266,1792.4182,72.410866,6.7414713
79.84272,4.098078,659469.94,10.558211,4.3770947,5.7409472,10.699186,2.8899179,1.7871928,1.3629869,73544.94,2064.6714,43.308178,17.960287
77.76022,6.6901183,474169.75,12.551295,7.2724123,1.9628923,12.274852,4.9784293,2.8421865,1.4862927,55900.66,970.6126,87.584274,23.767645
75.63054,4.7339354,967067.2,12.42174,5.7521553,2.9862466,10.812693,2.2449133,1.6365578,1.3209362,71574.23,2213.4373,72.4384,8.976865
60.217422,5.564035,687970.56,6.107252,6.586831,2.0212502,11.865276,3.5033586,1.9691039,1.2581822,87988.984,970.65814,46.405754,4.0239344
76.65704,3.5416152,698763.56,9.634193,5.237531,5.0625105,10.195637,4.7300215,2.470712,1.4145998,36701.85,1781.5667,73.00876,16.578657
65.79757,5.0991125,682719.6,12.446503,10.0340395,4.9985013,10.651988,4.660104,2.6043706,1.6586373,83135.586,1743.6138,32.710052,15.70171
80.93746,5.1902595,474629.6,8.727634,4.774245,5.2416525,11.306332,2.8394797,4.544402,1.2620934,42438.93,761.3254,67.245224,12.462265
43.83804,2.0039268,572492.56,13.163774,7.4015403,3.8800516,8.161085,2.9082358,1.6626171,1.8333446,73937.586,2115.3425,43.23003,9.915125
72.28307,5.1905684,673136.7,7.851626,3.6943827,4.6330986,7.9533353,4.2733774,1.873285,1.2703196,67291.555,1205.3258,68.49825,18.833166
68.56652,3.521044,483440.56,7.460507,6.776694,4.37175,9.002356,4.4241176,2.8834903,1.8385031,41201.72,1150.6451,56.77085,18.161598
74.288795,3.317667,658466.4,11.023479,9.126282,4.307767,10.538539,2.8091874,1.8348558,1.6983159,68145.26,1004.0219,50.083675,5.906685
69.337654,2.3635647,760202.4,10.009061,10.642456,4.4664598,5.201181,3.0838623,1.7181838,1.2169781,52737.465,1168.6876,52.65704,12.962975
62.234364,3.6330433,847506.94,5.7037897,9.274021,4.2346015,10.932031,2.8431377,2.3618069,1.4157019,76538.664,1706.5137,57.72021,17.37961
56.24853,3.1163826,738043.6,5.0389094,6.016122,4.1107416,7.46691,3.0103927,1.5644975,1.6591125,63054.71,959.5594,93.250534,22.229044
52.6613,5.227026,775037.1,5.9334517,7.7069726,2.1312542,11.55743,4.0465183,2.2579458,1.8546734,82190.875,1343.1495,72.762566,21.966057
76.72977,5.1519885,789928.75,7.015445,9.554831,2.73666,7.407597,2.374871,1.5950091,1.40939,90302.06,1387.7869,33.440117,6.79114
60.68092,4.398219,452974.16,12.230083,6.39616,3.420458,6.7112465,3.7185163,2.1802325,1.8187788,72169.12,1330.679,80.9878,13.099858
61.90407,2.9178894,645041.2,7.43449,12.460579,5.3386335,7.772148,2.7853024,1.4367672,1.3299999,21684.496,1614.2777,68.72009,18.884163
40.482388,4.775865,361498.62,6.6451764,7.461733,3.3195648,11.988188,2.04007,1.4589022,1.6728032,71952.33,1154.0804,84.16884,24.516083
78.32479,3.8889875,449032.72,10.755758,9.1874,4.3777275,11.010397,3.5621867,2.8646295,1.475288,79407.086,1935.6548,61.24458,24.607845
62.89225,6.4951334,963663.6,6.5909815,4.3615685,3.9916434,9.232637,2.1479945,1.18276,1.798137,66354.79,1837.5939,90.01562,26.887049
82.26132,4.5351167,821514.44,8.261202,7.1113987,2.950717,12.7810955,4.337668,1.8577545,1.738503,82649.5,2083.4172,58.741665,22.176199
86.760414,4.2300463,314955.78,9.790743,5.990602,3.486474,11.432403,2.631472,2.0689788,1.4381121,58762.117,1222.4858,66.55483,22.788635
67.51496,4.6645126,284361.12,12.038662,11.301275,2.7952583,9.162459,3.837086,1.6355832,1.4175674,65951.58,999.11914,62.821957,24.0979
74.32552,6.136791,745248.3,7.3518567,8.279507,2.423321,10.935475,2.0698712,1.176665,1.4536291,89287.984,1836.5175,80.45285,16.712133
39.491932,6.206484,969392.2,6.3769116,6.4286456,4.2922473,12.992322,3.060969,1.0670277,1.9535718,98075.83,509.9455,87.26944,21.371716
75.267715,5.142408,476319.25,7.1585994,7.9105864,4.6565447,11.31998,4.1561403,2.7926571,1.4747167,46608.65,639.80945,56.57745,7.9051394
83.28823,5.486541,356838.4,4.5262737,2.0032105,5.655648,11.14691,4.7902856,2.3053932,1.8495026,69271.29,1253.6353,96.986435,15.355255
60.532036,4.4946113,944256.9,9.84422,10.417364,3.2530527,12.593566,2.4824786,2.2717767,1.7315654,53811.375,1585.1688,83.24296,9.987308
57.366096,3.4751873,154403.31,8.653913,6.58483,5.909595,13.232558,3.2703643,2.7234855,1.6712384,80524.98,1664.1064,84.05233,16.118484
76.09573,4.3970876,692584.7,11.157243,6.0212502,3.8181095,13.061411,2.826789,2.242834,1.5005571,73542.82,1068.1824,80.32878,21.070189
48.67787,4.7935057,658743.5,3.1354043,9.08785,3.5631695,13.2977495,1.3971531,1.3382728,1.5630585,89259.29,1713.8411,61.682487,27.607101
38.019257,6.2304983,279610.12,6.1426826,4.502455,3.690341,12.02777,4.4324093,3.0281944,1.8669778,70561.75,1091.0242,65.26314,13.304014
54.242203,6.0651503,765693.7,4.9803452,10.9543495,2.1031141,8.90484,4.004629,1.4655341,1.5331725,53884.336,1929.5145,40.25322,13.73797
82.848946,5.2882075,952068.94,6.4536104,7.797237,4.939295,11.041985,3.5311694,1.2173642,1.2081231,81344.53,1823.9122,75.77234,15.4891
67.97816,2.783215,452296.94,5.679285,7.957864,4.454267,9.32065,4.5995164,2.737479,1.6394565,65970.516,1717.6914,84.83795,22.105354
79.77024,4.4640975,728224.94,8.453072,6.873827,4.6479874,11.758861,3.3406851,1.5531455,1.4851468,82510.65,2129.4485,31.235004,13.373251
70.80236,2.5085328,609065.5,6.8398657,7.0544353,5.5157995,10.014742,3.071352,2.6046267,1.7166098,60169.645,1175.7596,60.62881,19.722233
83.54224,5.61492,484672.53,8.035193,14.321885,3.4321313,4.5398803,3.3442464,2.1063573,1.7512065,80225.01,1621.7253,54.783638,6.7085276
66.42256,1.4418498,689048.6,4.2302337,6.509667,6.5993958,6.713522,3.3320718,2.3364596,1.7352937,27753.486,2278.3267,85.89064,28.418423
71.84321,2.7594445,511567.47,6.9192996,7.5860596,5.4847775,10.190056,3.8691535,2.2865806,1.7977651,38021.637,1881.0763,59.682423,17.842567
74.96436,4.8213496,357978.6,6.0063815,4.196956,6.253706,12.481443,3.318359,1.7550157,1.5095419,87698.39,1796.2914,46.422016,16.324703
58.679832,3.453426,226197.34,5.612993,7.818864,3.4412484,13.558077,3.2410364,2.7144408,1.2110012,66918.195,1586.8394,57.755436,5.9200597
51.25405,5.152359,163527.05,5.2897553,5.510651,4.4275045,7.707942,5.177701,1.7468786,1.652102,50956.383,1034.6893,42.90027,19.95915
67.96164,3.39932,777251.5,9.473502,7.725378,5.853154,9.826324,4.6468453,1.4774411,1.4911019,74451.3,1949.4259,75.89549,13.664342
82.11976,5.7898474,289452.9,11.162474,6.32132,4.819626,8.849766,3.3283556,2.366333,1.2555001,64472.938,1810.3658,51.864197,13.490642
87.771416,4.272741,843668.94,11.3967,9.643038,5.358257,3.3073478,5.5185547,3.0944498,1.656902,61129.41,1944.209,81.26366,14.417604
53.827827,5.892419,530960.6,4.266891,10.257665,4.4293776,10.4405575,2.4688318,1.4420877,1.817294,89500.91,1481.9615,89.11959,6.5178933
49.859467,2.9055254,469134.25,10.567883,8.773491,2.8095565,9.667139,3.8886368,3.0978494,1.4873748,48272.285,603.9147,51.07006,4.2980423
77.88393,5.623149,747219.8,3.9188914,9.127837,4.6181884,9.408311,4.11107,3.2845001,1.7739565,67037.04,1979.007,61.440353,15.102651
42.052357,1.423673,889062.44,4.4844327,9.021207,5.2167664,4.761076,2.8144765,2.6750636,1.7292495,63224.09,1717.3518,57.758713,11.39748
51.920662,4.9752774,769170.56,8.5050335,7.784374,5.067342,8.304934,2.5331213,1.8033969,1.6241161,25379.115,1537.232,68.9206,12.888872
48.821323,4.9578395,694437.0,8.815279,4.1066365,2.5796225,12.54614,3.5842643,1.7744098,1.5254722,57339.19,1430.408,57.880024,18.677317
64.89206,4.2903147,661410.44,6.381506,7.2088923,2.570445,10.709047,2.8265266,3.2468653,1.795756,73814.8,1448.6769,82.15818,12.621691
68.13889,5.06237,704465.9,3.7292836,7.687624,4.5715036,4.731735,3.9093204,3.3244572,1.7189828,39265.793,642.33636,73.896545,22.39494
45.291748,6.6482515,500388.62,11.473301,3.9225464,3.774062,10.091298,2.8419302,2.5107808,1.5208662,47863.82,393.98288,75.48525,7.6306252
73.886116,4.7652245,586040.8,5.8614116,9.068514,5.517529,9.569146,3.0762763,1.4902022,1.351063,63603.9,1135.0336,86.40157,16.692614
84.80336,5.9634924,690922.9,7.115975,7.0436745,3.7825534,8.8332615,2.0117025,1.970123,1.4653872,92811.12,1592.2324,63.281853,4.5769873
82.62272,2.4450116,366629.56,7.514659,12.170155,3.643609,9.601044,3.0359383,2.6421757,1.6448594,82591.03,1976.7764,88.73657,2.8485727
52.831154,5.3250484,425204.97,5.1576204,4.699598,3.6697822,8.795787,4.2615285,1.8001071,1.5595267,68202.54,1017.5759,74.0497,8.110237
67.86489,3.3408372,477301.72,7.3897038,9.675957,5.4876695,7.5464325,4.67823,3.0245576,1.4624226,63952.297,1769.352,59.55677,9.485569
80.984764,3.85572,765765.6,8.5949,11.787214,2.8247027,11.414627,3.6787496,2.5333068,1.743435,56306.992,1873.2664,73.47293,25.17039
79.207184,6.632905,520364.6,11.688951,4.3643174,3.370223,12.1502075,2.317611,3.0929844,1.1523024,50608.273,390.35416,69.4202,9.543565
82.843124,3.9147968,405951.94,13.105175,2.784398,5.380085,13.387972,1.7271894,2.475874,1.5965519,92030.32,1798.69,42.546463,6.251495
71.42064,3.867138,869804.1,7.84455,2.788505,5.543631,8.344418,2.3089142,2.7591221,1.4075409,51831.516,1757.0181,65.798775,25.862371
60.32558,3.9324203,947274.94,5.672209,7.5184546,3.5983005,10.841178,3.0489807,1.6110023,1.4722391,40516.49,2112.9697,69.433914,21.73247
64.720726,3.5864244,480426.94,8.76247,6.161835,4.5365424,8.254551,3.9246106,1.7161398,1.6897768,55068.633,1067.4946,72.77282,21.898912
87.874825,1.1806741,245621.27,9.886949,12.440312,4.675626,13.513531,2.5451694,2.2245193,1.4730133,79621.33,2170.7502,52.58315,3.3974025
76.15232,4.1920652,847437.8,12.894568,4.9793143,3.1179004,6.183536,5.040688,1.9886332,1.4612089,45525.34,1548.7145,90.57656,9.879646
66.604294,4.4299955,618207.2,6.8216653,7.3828425,4.2865973,8.061289,4.294717,2.365947,1.8225653,20059.82,1077.3026,71.017944,19.881319
75.23345,3.001792,584852.1,9.946916,5.0343933,4.823578,11.274586,4.555394,3.2681112,1.8447849,86703.555,1765.495,67.72385,17.271282
62.882214,4.8122296,731616.3,7.0022078,11.392128,3.1933484,6.220446,4.1482205,2.4041858,1.4413835,77984.17,1885.1473,76.586205,23.164986
75.2232,4.168143,959118.3,11.132879,10.323993,4.227142,7.9247723,4.8463674,2.0129137,1.5494875,78989.72,1718.5602,50.765793,12.276632
65.81949,1.3901628,478325.7,6.659133,8.124362,4.721449,10.857614,3.4285882,2.701099,1.5791384,48853.902,1522.3253,47.366337,12.58025
61.917366,1.5251628,212458.44,3.8885124,9.647822,4.345398,3.7556484,4.597498,3.3773649,1.6850095,26708.234,1288.351,81.43434,8.061733
85.43782,5.005086,614519.5,5.1956763,6.1426563,4.843422,13.046001,4.0546756,2.5551057,1.7093389,18932.898,2308.67,51.655094,25.529543
80.30321,3.8074837,712384.94,6.631641,8.332569,4.2655187,4.9036326,4.226878,2.0510476,1.5448463,61802.098,1705.7981,81.10258,23.10484
72.291985,5.653545,614839.5,3.5591867,10.600643,5.927417,12.435912,4.313987,2.5372043,1.2860997,51791.793,812.6013,66.582054,23.68098
78.64798,4.489765,359136.72,11.306195,7.1784143,5.8554087,8.567928,3.081236,1.6864456,1.3260132,34478.2,987.5336,41.059353,21.071148
63.773266,3.0723202,544596.44,7.131415,6.927127,3.1947093,5.653821,5.397077,4.2522635,1.5364296,29901.164,1697.8185,26.947468,8.226204
67.812805,4.6184382,830396.4,10.193949,6.494552,4.7147956,11.403189,4.6668873,2.4249265,1.443598,38372.832,2144.712,67.73874,14.807908
51.391754,3.7095258,905891.2,2.248546,3.217762,3.67171,11.790665,1.6004989,1.7836314,1.7559861,88670.88,1976.096,14.402944,13.699217
70.864655,4.205339,638498.2,11.621071,5.639711,5.0486507,10.558488,2.210229,1.9982849,1.3603013,66965.914,2201.2778,66.35116,17.41882
76.32226,4.234249,598532.8,6.80345,7.698594,2.8381207,8.706665,4.2680254,1.866766,1.7089075,72373.195,1485.2257,91.65119,8.271037
67.11119,6.182894,747056.3,6.7959023,5.9231987,2.8570457,3.308759,3.9777012,1.602433,1.3739471,76014.71,805.55023,87.2466,14.1123085
59.94858,5.3424144,804256.6,4.542042,6.7784133,4.0268536,8.219833,4.619323,2.177567,1.670825,41111.113,1805.2495,81.90814,27.78572
73.16904,5.6546135,840229.9,9.7437935,8.228453,3.517009,10.890451,2.343249,1.4138255,1.4162169,82047.48,2054.7917,60.435596,7.602336
62.46024,5.8168488,473279.6,6.5772076,4.863351,4.6626835,12.763353,4.7326393,1.1927085,1.5759755,84430.664,2026.7915,54.31745,19.481865
74.546906,5.984408,772626.06,4.8528805,9.54288,3.2879655,8.580427,3.8303719,2.1974416,1.5390605,66310.13,1645.7583,43.93017,25.459265
66.70781,5.6612024,541889.44,9.474421,3.7073226,5.956954,3.7843914,5.0505357,2.3663936,1.5587258,26673.676,1187.4138,63.844208,15.018181
73.44238,5.9251337,713299.0,6.5322375,8.266188,3.526939,9.11111,4.8909903,2.6027365,1.7095562,73690.39,1209.53,80.50674,27.878881
65.273705,2.665444,451647.0,6.0423603,3.2426069,4.586919,7.4727187,5.3063602,1.8070269,1.8414588,66804.805,1342.9707,39.17752,13.538621
76.62843,6.0742817,719917.8,4.492043,7.093033,5.1492496,10.10428,4.189146,2.1207516,1.8570168,73293.32,1959.7466,87.932396,30.427094
67.38696,5.726048,581635.3,6.2423677,14.399018,5.1561365,10.618672,3.9200912,2.1305876,1.5931686,33736.227,1938.8197,80.22131,22.257254
78.88284,3.940736,442690.03,6.202601,11.72883,4.18357,11.343664,2.1960645,2.3213444,1.7253847,83810.01,1571.8901,49.601444,6.4646506
50.85451,3.0508208,579765.1,9.325172,5.6656423,3.9279943,9.518152,3.7314675,2.0621727,1.359595,60603.574,1448.2925,33.067047,9.66986
63.723335,5.866073,499459.47,6.8577037,6.780175,3.8925266,12.825185,4.8164353,1.7598065,1.5545205,62750.664,2008.8107,74.21082,11.027131
79.6406,5.81212,454678.12,10.352505,4.2142687,3.5332167,13.005216,2.922168,2.1519606,1.5592527,89398.49,1288.834,57.118557,24.417809
70.125046,6.1361117,698315.5,4.323282,8.533613,4.8920665,12.660726,4.320385,2.6122503,1.6981664,69548.164,739.9456,65.4819,16.488653
45.511074,3.8895316,814807.7,9.694528,3.8873,3.7723804,4.892471,4.935122,2.2136707,1.7736086,53465.0,930.0866,45.258854,9.623865
82.702805,5.4707336,781641.1,13.169955,3.7101254,4.808245,12.272526,5.2708383,2.5708177,1.4025027,58026.305,998.6011,73.99979,12.342829
59.761646,3.9781713,741785.1,9.842082,5.889808,5.8797607,12.023034,4.0257077,1.8192236,1.3612158,79468.984,821.4598,47.941753,15.531282
80.89103,4.903822,912669.7,7.926883,2.8522365,3.0675294,9.664396,4.214566,1.4572985,1.2259822,31545.777,1300.2125,77.45978,15.855875
52.005238,4.4657826,390485.66,11.343405,9.270283,3.006587,9.589596,3.9208171,2.0405247,1.3887701,70863.44,1034.1683,66.528595,4.0545516
70.124466,3.3116763,554976.8,9.279377,4.535215,4.077885,10.904827,3.6177337,2.6204233,1.429102,80561.31,1617.3033,32.900192,7.084115
54.67243,3.3715367,783240.9,2.94945,9.332105,6.0920806,7.726542,4.6821837,1.4054576,1.7881564,84897.83,1838.7349,51.847214,15.97434
51.443527,2.644836,714480.2,2.856461,10.632299,6.0915575,6.2051516,2.7587936,1.5763592,1.486729,68588.336,1842.6254,17.211855,27.59626
57.01718,6.0058403,832119.94,7.067153,10.612077,5.683899,3.9253979,5.043996,2.115939,1.3847686,58984.105,875.79535,65.81605,26.61047
74.922714,6.5298777,542977.1,4.3076477,8.338616,4.0603967,12.5823,3.3691134,2.1604514,1.2735586,55734.25,1216.8893,64.26476,27.273714
67.807945,3.848939,898130.56,13.022164,9.327576,5.014229,13.056538,2.9491198,1.8544292,1.7558856,48812.14,2076.3584,78.35628,20.183678
48.53513,1.3315537,581469.6,6.0192842,2.40168,6.390148,6.4219875,3.2183003,2.7745364,1.5938042,43497.266,2003.7177,54.426502,2.8988867
46.756744,5.116494,570843.06,6.498528,7.2700176,4.4641266,11.238532,3.2701974,3.005859,1.11443,50461.406,778.1418,73.23017,13.740606
76.532745,4.006496,493890.53,2.565359,10.06704,2.5648973,9.586039,2.9722788,4.6028676,1.5667393,53020.336,2204.6208,27.511103,13.833181
60.355568,3.5157776,763236.9,9.360372,6.698366,4.393688,12.316162,2.4122927,1.7694607,1.3543735,75732.44,1667.6265,46.028095,15.168742
52.167515,5.4008245,457733.0,6.4170074,5.160985,5.43462,9.043,3.7658179,1.2667682,1.5727232,77101.5,1186.84,77.12711,27.713287
56.24623,3.6722791,925124.9,4.045705,2.1284626,6.1671476,7.7218456,4.5120773,1.3450584,1.8362387,79298.945,1527.4332,38.329845,24.032888
70.184685,5.7178545,698351.9,9.557623,7.3390117,1.7400327,12.849361,4.527933,1.8162255,1.7682985,45978.39,1397.8976,65.05279,11.972623
77.053986,4.770847,889085.5,7.6322403,6.076798,3.5839653,12.173592,4.263242,2.0760603,1.7876219,57091.195,855.0274,86.84604,28.339418
66.76571,6.19381,619191.25,7.235484,7.903198,1.485938,11.309322,3.1270907,2.275964,1.6680462,57155.58,1339.0428,69.70143,11.479868
66.96459,5.399776,588670.5,5.7426033,8.259001,4.871353,9.641823,4.6483097,2.6126962,1.4871819,63337.402,1792.8967,76.21581,27.421158
58.49,4.1305842,918139.44,10.358786,3.511474,3.642311,8.514063,3.5930533,1.670836,1.2389624,61735.348,1614.1754,55.687336,7.9367256
34.147484,5.0085287,243245.08,5.6237063,2.989292,5.6556478,12.902133,3.3937647,1.421114,1.9321166,77739.03,506.51932,61.289307,15.581619
68.10718,0.82352495,777397.3,12.200603,3.2284784,5.6530685,4.006547,5.150089,2.094637,1.3629907,47916.98,1954.2393,39.413826,18.276144
64.79448,5.1561136,576178.56,10.873731,8.527117,3.4337876,12.30539,2.5378842,2.4285545,1.4974685,69036.09,1286.4479,35.489326,16.149761
76.870766,6.323213,630753.2,8.712275,3.6599655,2.7425385,10.9992485,3.8644207,1.6240859,1.4856915,61849.297,992.5588,72.46009,9.096155
76.174866,5.56284,767191.1,5.727675,8.689168,3.9752517,10.994888,3.477993,1.5083343,1.508616,83501.055,1680.8861,75.90251,15.725508
68.40022,4.327065,357995.78,7.3312817,2.5206904,2.8936124,11.626084,2.9592643,2.3202286,1.537799,16152.554,1690.2108,50.00124,16.550121
44.461876,5.414751,413021.2,9.243703,12.289679,5.0572243,11.778645,4.673646,1.4830518,1.8921736,56964.496,917.41675,39.080368,12.963781
74.82534,5.294532,689368.94,6.1297917,4.5485697,5.894226,6.0022745,3.956098,1.3523862,1.7956123,83847.39,2009.5844,77.46731,16.207691
68.26332,2.676452,653263.94,8.020338,9.377009,4.83057,13.197018,3.1079335,1.5592872,1.3590971,73656.625,2005.8656,64.952484,19.72858
61.722973,4.8479614,798316.0,5.478676,4.3545747,4.4987006,11.46064,3.9533617,2.0778008,1.7242328,58707.258,1585.2926,72.77208,17.06943
82.41717,2.9513264,970376.3,13.213633,12.629296,3.7284994,11.087458,2.813529,1.5135173,1.6955571,92985.76,1495.8473,57.55508,6.5833545
52.356266,5.825433,412969.66,3.136991,7.794381,5.4126744,11.926584,3.429531,1.3909037,1.638152,83290.42,1631.0785,27.080301,19.559898
65.63041,4.4503527,374301.3,4.0171103,4.601235,5.667159,10.252146,4.0192966,3.5031223,1.5215527,42777.688,1271.2788,60.364178,13.5055275
54.41413,4.776116,356377.84,3.5536072,5.040355,5.2046337,12.33427,2.4976237,2.5018005,1.4221551,53178.33,620.78455,68.223564,15.047894
73.42147,5.064749,400593.84,3.075729,9.748535,4.065553,9.328885,4.8365192,1.629727,1.5640038,23955.955,1431.3628,40.091785,26.89214
64.73302,5.634949,538721.0,11.866841,6.951767,5.159465,11.356103,4.4788656,1.4261402,1.2718052,49216.48,1839.9669,70.29253,17.73361
64.809456,4.8823805,678412.94,4.1778684,5.6696634,3.922875,6.3003035,5.140264,1.5700805,1.4440804,33192.81,1493.517,60.38424,14.846291
51.30759,6.345394,725850.25,4.0280647,4.5223784,4.6644545,11.712635,3.6883543,1.7714071,1.922527,46062.68,1353.878,95.69923,24.901117
54.663677,4.429643,954121.3,8.842865,6.3513317,4.9290085,10.020561,3.4273725,1.3374681,1.7588096,58325.56,1292.395,90.214424,15.352337
75.60166,4.3735743,448310.38,4.1621127,4.486187,5.5222797,9.177124,2.1464095,3.2970438,1.2940774,35852.95,1414.032,61.218304,12.051324
82.319374,6.232274,657587.06,10.856479,7.0449953,2.2839441,7.8454523,3.1141558,1.4044633,1.2422987,61336.28,1335.0125,53.19053,4.766901
76.89071,6.5986023,316586.7,8.0935,3.2758293,3.1998076,9.332792,5.532103,1.9554821,1.626958,35982.703,1443.6414,50.47415,33.484562
56.95467,5.4883976,778080.0,5.9543276,12.169486,4.907843,9.48401,2.2859106,1.6702348,1.403418,46535.785,1724.382,19.211699,16.817244
49.25306,6.660724,693598.7,10.461842,3.3177311,5.505577,10.447707,4.9435596,1.9512365,1.6430464,24253.244,357.90387,86.63451,16.324389
57.802456,3.03911,737681.2,4.4578466,8.02367,5.0665436,8.120211,3.9298043,1.7885345,1.8539395,70344.734,1725.0352,79.050644,22.044733
71.44372,3.6687832,156795.56,7.429874,3.3171792,4.411663,6.7228723,5.662837,4.1821604,1.6053936,55816.934,1714.4891,47.061012,10.737415
37.924286,5.3902235,779989.9,6.953655,7.9879932,3.9717383,9.079075,3.9353209,2.0152242,1.3299657,19642.96,1461.5488,76.63867,21.087908
70.57659,6.250745,457941.28,8.616392,9.12669,5.050937,9.152316,3.8455434,1.9314525,1.5063617,37817.832,1990.127,55.06048,26.615625
48.048557,4.561138,830605.75,4.11426,10.859898,4.984733,10.433813,2.5544233,1.5830017,1.8505518,51141.8,1343.8616,86.67119,18.539354
71.03426,5.6679893,841050.4,4.474464,2.9344609,5.7763853,10.802422,4.1547947,3.355725,1.5862896,63641.312,1462.3942,77.80536,26.100758
59.7687,3.0168765,789799.9,6.2134166,11.328732,4.568577,10.798538,3.306511,1.7494544,1.6171349,63055.344,1453.1312,86.9427,25.502327
69.28609,3.1930788,941427.5,10.375516,5.059613,2.6260276,10.717096,3.1936061,1.9437284,1.5592786,69284.336,2112.9507,23.914,19.638985
78.49117,2.245296,775352.6,8.004657,4.287851,4.855656,9.325975,3.6883788,2.4719114,1.3473715,32749.893,1915.7013,45.172157,18.215687
77.46499,3.5798483,641141.06,8.166523,9.521378,5.510418,11.129345,3.8976212,2.0079556,1.5641713,69143.8,2020.5616,72.72891,12.834366
82.51187,6.6217947,874419.4,4.7044034,4.32203,4.1886883,6.6849384,5.7721176,4.5342684,1.7899168,2236.5852,2025.8335,32.43134,21.923548
59.529682,6.042099,593091.1,6.023672,5.1283073,4.4539156,7.443267,4.111267,2.5229378,1.8678424,54912.02,999.44965,61.33994,14.491645
53.355507,4.309034,695487.8,4.470174,5.77076,4.714488,6.6226974,4.6760054,1.2388132,1.5354278,45123.62,1616.8892,61.67155,20.306938
65.07457,4.3059306,740208.6,3.8922853,9.5487175,4.5201817,8.254246,4.9648314,1.6430955,1.364045,33068.1,2091.3003,44.932465,25.126915
